Fecha,PM25,TMP,IQCA,AQI
2018-06-21 00:00,10.63,15.49,Deseable,Moderate
2018-06-22 00:00,13.07,15.99,Deseable,Moderate
2018-06-23 00:00,14.95,14.91,Deseable,Moderate
2018-06-24 00:00,14.61,15.26,Deseable,Moderate
2018-06-25 00:00,17.05,14.74,Deseable,Moderate
2018-06-26 00:00,16.74,14.81,Deseable,Moderate
2018-06-27 00:00,13.06,14.87,Deseable,Moderate
2018-06-28 00:00,11.89,14.39,Deseable,Moderate
2018-06-29 00:00,14.79,13.85,Deseable,Moderate
2018-06-30 00:00,11.78,14.34,Deseable,Moderate
2018-07-01 00:00,6.2,16.12,Deseable,Good
2018-07-02 00:00,11.2,14.53,Deseable,Moderate
2018-07-03 00:00,11.05,14.26,Deseable,Moderate
2018-07-04 00:00,17.2,15.34,Deseable,Moderate
2018-07-05 00:00,13.02,15.95,Deseable,Moderate
2018-07-06 00:00,12.71,16.02,Deseable,Moderate
2018-07-07 00:00,14.92,16.56,Deseable,Moderate
2018-07-08 00:00,9.52,16.0,Deseable,Moderate
2018-07-09 00:00,9.15,17.01,Deseable,Moderate
2018-07-10 00:00,12.87,16.5,Deseable,Moderate
2018-07-11 00:00,12.05,16.68,Deseable,Moderate
2018-07-12 00:00,9.86,16.13,Deseable,Moderate
2018-07-13 00:00,10.64,16.68,Deseable,Moderate
2018-07-14 00:00,8.85,16.6,Deseable,Good
2018-07-15 00:00,11.22,15.66,Deseable,Moderate
2018-07-16 00:00,7.89,15.68,Deseable,Good
2018-07-17 00:00,9.47,17.08,Deseable,Moderate
2018-07-18 00:00,13.96,16.43,Deseable,Moderate
2018-07-19 00:00,15.42,16.48,Deseable,Moderate
2018-07-20 00:00,16.94,15.66,Deseable,Moderate
2018-07-21 00:00,16.06,15.96,Deseable,Moderate
2018-07-22 00:00,13.41,15.57,Deseable,Moderate
2018-07-23 00:00,12.61,16.48,Deseable,Moderate
2018-07-24 00:00,11.72,15.9,Deseable,Moderate
2018-07-25 00:00,12.38,16.51,Deseable,Moderate
2018-07-26 00:00,15.67,15.75,Deseable,Moderate
2018-07-27 00:00,15.11,15.65,Deseable,Moderate
2018-07-28 00:00,15.27,16.87,Deseable,Moderate
2018-07-29 00:00,12.83,15.4,Deseable,Moderate
2018-07-30 00:00,8.59,14.07,Deseable,Good
2018-07-31 00:00,12.44,14.08,Deseable,Moderate
2018-08-01 00:00,12.29,15.24,Deseable,Moderate
2018-08-02 00:00,10.51,16.44,Deseable,Moderate
2018-08-03 00:00,17.1,15.13,Deseable,Moderate
2018-08-04 00:00,6.89,14.42,Deseable,Good
2018-08-05 00:00,14.72,16.48,Deseable,Moderate
2018-08-06 00:00,9.57,16.92,Deseable,Moderate
2018-08-07 00:00,10.31,17.52,Deseable,Moderate
2018-08-08 00:00,9.67,18.11,Deseable,Moderate
2018-08-09 00:00,6.64,17.69,Deseable,Good
2018-08-10 00:00,6.59,16.5,Deseable,Good
2018-08-11 00:00,6.95,16.96,Deseable,Good
2018-08-12 00:00,11.49,15.96,Deseable,Moderate
2018-08-13 00:00,12.68,15.02,Deseable,Moderate
2018-08-14 00:00,13.7,15.35,Deseable,Moderate
2018-08-15 00:00,15.54,15.88,Deseable,Moderate
