Fecha,NO2,O3,PM25,PRE,RS,SO2,TMP,VEL,CO,DIR,HUM,LLU
2005-01-27 00:00,30.22,,13.64,,,2.94,,,2.94,,,
2005-01-28 00:00,34.74,,20.57,,,3.30,,,3.30,,,
2005-01-29 00:00,31.26,,17.23,,,3.15,,,3.15,,,
2005-01-30 00:00,40.18,,15.73,,,3.08,,,3.08,,,
2005-01-31 00:00,31.65,,17.16,,,3.23,,,3.23,,,
2005-02-01 00:00,,,21.89,,,,,,,,,
2005-02-02 00:00,33.48,,17.26,,,2.18,,,2.18,,,
2005-02-03 00:00,40.81,,17.44,,,2.45,,,2.45,,,
2005-02-04 00:00,35.18,,14.91,,,2.41,,,2.41,,,
2005-02-05 00:00,22.91,,7.69,,,2.12,,,2.12,,,
2005-02-06 00:00,24.51,,9.48,,,2.14,,,2.14,,,
2005-02-07 00:00,22.49,,11.52,,,2.14,,,2.14,,,
2005-02-08 00:00,18.82,,13.15,,,2.34,,,2.34,,,
2005-02-09 00:00,28.84,,13.25,,,3.19,,,3.19,,,
2005-02-10 00:00,,,,,,,,,,,,
2005-02-11 00:00,37.48,,13.84,,,4.41,,,4.41,,,
2005-02-12 00:00,32.94,,9.87,,,4.15,,,4.15,,,
2005-02-13 00:00,37.33,,18.02,,,4.71,,,4.71,,,
2005-02-14 00:00,24.23,,11.87,,,3.91,,,3.91,,,
2005-02-15 00:00,29.74,,9.86,,,4.06,,,4.06,,,
2005-02-16 00:00,23.66,,8.75,,,3.96,,,3.96,,,
2005-02-17 00:00,25.35,,10.06,,,,,,,,,
2005-02-18 00:00,,,21.76,,,,,,,,,
2005-02-19 00:00,36.11,,23.30,,,2.83,,,2.83,,,
2005-02-20 00:00,19.29,,9.73,,,2.15,,,2.15,,,
2005-02-21 00:00,28.29,,16.87,,,2.58,,,2.58,,,
2005-02-22 00:00,32.59,,22.83,,,2.55,,,2.55,,,
2005-02-23 00:00,30.64,,35.20,,,2.62,,,2.62,,,
2005-02-24 00:00,27.83,,33.54,,,2.64,,,2.64,,,
2005-02-25 00:00,26.57,,31.07,,,3.46,,,3.46,,,
2005-02-26 00:00,33.93,,35.08,,,5.00,,,5.00,,,
2005-02-27 00:00,20.35,,10.49,,,4.77,,,4.77,,,
2005-02-28 00:00,,,,,,,,,,,,
2005-03-01 00:00,,,,,,,,,,,,
2005-03-02 00:00,,,,,,,,,,,,
2005-03-03 00:00,,,,,,,,,,,,
2005-03-04 00:00,,,,,,,,,,,,
2005-03-05 00:00,,,,,,,,,,,,
2005-03-06 00:00,,,,,,,,,,,,
2005-03-07 00:00,,,,,,,,,,,,
2005-03-08 00:00,,,,,,,,,,,,
2005-03-09 00:00,,,,,,,,,,,,
2005-03-10 00:00,,26.51,,,,2.88,,,2.88,,,
2005-03-11 00:00,,40.73,18.66,,,3.08,,,3.08,,,
2005-03-12 00:00,,33.20,20.44,,,2.85,,,2.85,,,
2005-03-13 00:00,,39.62,15.62,,,2.50,,,2.50,,,
2005-03-14 00:00,,,,,,,,,,,,
2005-03-15 00:00,36.00,38.19,16.62,,,2.94,,,2.94,,,
2005-03-16 00:00,41.29,33.08,14.52,,,2.99,,,2.99,,,
2005-03-17 00:00,55.30,29.00,22.77,,,3.68,,,3.68,,,
2005-03-18 00:00,44.55,36.75,23.06,,,,,,,,,
2005-03-19 00:00,42.33,37.77,13.59,,,2.63,,,2.63,,,
2005-03-20 00:00,42.62,29.05,22.86,,,2.97,,,2.97,,,
2005-03-21 00:00,47.80,38.02,,,,3.25,,,3.25,,,
2005-03-22 00:00,35.62,39.38,21.04,,,2.61,,,2.61,,,
2005-03-23 00:00,34.75,42.92,16.44,,,2.44,,,2.44,,,
2005-03-24 00:00,28.32,32.78,8.40,,,2.33,,,2.33,,,
2005-03-25 00:00,28.51,28.56,13.44,,,2.46,,,2.46,,,
2005-03-26 00:00,26.49,31.49,12.08,,,2.32,,,2.32,,,
2005-03-27 00:00,24.21,38.18,10.96,,,2.21,,,2.21,,,
2005-03-28 00:00,35.14,37.48,14.96,,,2.57,,,2.57,,,
2005-03-29 00:00,40.68,30.29,17.31,,,2.60,,,2.60,,,
2005-03-30 00:00,36.28,33.72,18.28,,,2.64,,,2.64,,,
2005-03-31 00:00,40.15,32.29,,,,2.93,,,2.93,,,
