Fecha,O3,PM25,PRE,RS,TMP,VEL,DIR,HUM,LLU
2021-02-02 00:00,21.13,9.35,762.83,245.88,15.80,1.47,130.70,79.17,0.00
2021-02-03 00:00,21.94,10.15,762.74,333.06,16.42,1.61,176.74,75.21,0.00
2021-02-04 00:00,23.67,11.20,763.44,209.79,15.59,1.62,172.29,80.22,0.00
2021-02-05 00:00,20.85,7.11,763.82,158.43,14.95,1.44,132.43,86.76,0.50
2021-02-06 00:00,23.27,11.32,763.76,261.96,15.90,1.46,168.84,77.58,0.00
2021-02-07 00:00,22.51,8.69,763.37,330.12,16.32,1.72,192.70,78.07,0.00
2021-02-08 00:00,19.79,7.95,763.70,192.72,15.71,1.86,152.37,83.29,0.00
2021-02-09 00:00,24.12,8.21,763.90,326.88,15.74,1.89,120.17,84.51,1.30
2021-02-10 00:00,21.12,7.90,763.98,300.19,14.86,1.75,156.20,85.73,11.60
2021-02-11 00:00,20.67,5.73,762.86,269.68,14.99,1.81,149.28,86.70,4.00
2021-02-12 00:00,15.41,8.48,762.79,221.46,14.78,1.64,132.59,86.32,0.00
2021-02-13 00:00,22.43,,763.02,329.24,15.40,1.99,131.35,84.99,0.00
2021-02-14 00:00,28.57,7.44,764.02,297.82,15.65,1.71,126.11,82.19,8.20
2021-02-15 00:00,23.85,10.10,764.79,310.50,15.17,1.68,143.76,82.82,0.00
2021-02-16 00:00,24.52,4.86,765.06,315.19,15.40,1.93,132.01,83.20,4.30
2021-02-17 00:00,29.00,3.91,764.67,321.82,15.01,2.10,174.91,76.50,1.20
2021-02-18 00:00,25.20,4.41,764.49,204.60,13.89,2.16,86.43,87.72,0.60
2021-02-19 00:00,22.49,4.16,764.71,265.71,14.11,2.00,121.77,87.79,1.60
2021-02-20 00:00,23.79,4.98,764.71,315.95,15.34,1.79,139.23,79.26,0.10
2021-02-21 00:00,19.37,4.84,764.24,319.65,15.48,1.89,149.91,79.49,0.00
2021-02-22 00:00,15.47,4.11,763.55,133.36,13.63,1.71,44.09,94.50,0.90
2021-02-23 00:00,22.80,8.17,763.32,206.85,15.06,1.40,87.75,84.98,0.00
2021-02-24 00:00,19.39,12.13,762.51,225.09,16.03,1.39,113.04,79.98,0.00
2021-02-25 00:00,21.05,6.07,762.50,183.07,15.67,1.64,86.64,84.83,0.00
2021-02-26 00:00,21.60,,762.55,224.37,15.47,1.71,148.44,83.27,0.00
2021-02-27 00:00,22.22,,762.52,187.31,15.10,1.66,93.65,87.11,0.20
2021-02-28 00:00,26.34,,762.30,290.81,15.35,1.84,118.15,87.25,2.00
2021-03-01 00:00,27.62,,762.44,173.94,14.38,1.66,133.00,87.63,11.50
2021-03-02 00:00,20.27,,762.96,117.51,13.59,1.41,88.32,94.50,8.50
2021-03-03 00:00,17.72,,764.14,125.51,13.79,1.19,120.38,91.28,0.60
2021-03-04 00:00,24.68,,764.54,265.58,14.39,1.59,156.50,86.55,10.90
2021-03-05 00:00,20.40,,763.68,194.91,14.16,1.44,79.28,89.67,1.30
2021-03-06 00:00,23.72,,763.08,295.66,15.57,1.20,173.29,78.33,0.00
2021-03-07 00:00,23.77,,763.66,200.39,15.32,1.29,152.48,82.91,0.60
2021-03-08 00:00,19.41,,764.73,177.30,14.28,1.55,96.43,91.66,5.70
2021-03-09 00:00,22.56,,764.95,198.32,13.56,1.41,65.12,92.64,15.60
2021-03-10 00:00,21.91,,764.73,130.92,13.46,1.36,86.78,93.22,11.00
2021-03-11 00:00,19.53,,765.00,176.46,13.48,1.36,108.85,91.09,5.90
2021-03-12 00:00,19.49,,765.18,181.49,13.87,1.26,147.43,88.77,2.70
2021-03-13 00:00,17.48,,765.25,146.87,13.84,1.12,150.96,87.21,1.80
2021-03-14 00:00,20.51,,764.76,231.17,14.55,1.45,167.30,86.11,1.10
2021-03-15 00:00,23.66,,764.60,152.28,14.00,1.14,118.69,85.07,10.70
2021-03-16 00:00,23.18,,764.32,190.95,14.31,1.23,84.39,84.71,0.90
2021-03-17 00:00,,,,,,,,,0.00
2021-03-18 00:00,26.38,,764.56,166.22,13.58,1.11,91.16,89.60,11.90
2021-03-19 00:00,22.33,,764.72,200.89,14.43,1.11,140.27,86.02,1.90
2021-03-20 00:00,24.55,,764.38,276.01,14.64,1.82,178.20,83.60,0.10
2021-03-21 00:00,19.06,,763.98,215.85,14.78,1.37,204.91,79.90,0.00
2021-03-22 00:00,22.10,,764.43,171.34,14.36,1.32,145.78,83.22,0.00
2021-03-23 00:00,,,,,,,,,0.00
2021-03-24 00:00,,13.64,764.01,258.89,15.22,1.41,130.56,83.90,0.90
2021-03-25 00:00,,,764.15,298.54,15.41,1.69,183.32,79.35,1.00
2021-03-26 00:00,,,763.73,330.44,16.19,1.84,123.49,81.68,0.00
2021-03-27 00:00,,,763.34,249.65,15.64,1.80,125.65,83.91,0.00
2021-03-28 00:00,,,,,,,,,0.00
2021-03-29 00:00,,,762.35,252.27,15.73,1.46,77.39,83.49,0.00
2021-03-30 00:00,14.40,9.08,762.74,248.93,16.57,1.18,97.01,74.62,0.00
2021-03-31 00:00,13.03,11.25,762.24,210.98,15.97,1.36,87.48,79.49,0.00
2021-04-01 00:00,16.86,10.00,761.97,324.96,16.43,1.60,175.16,79.11,0.00
2021-04-02 00:00,21.73,6.71,762.23,260.36,16.39,1.76,122.52,82.69,0.10
2021-04-03 00:00,15.98,7.29,763.13,185.28,15.20,1.60,84.07,89.46,0.30
2021-04-04 00:00,16.73,9.80,763.06,172.17,15.81,1.04,85.30,82.64,0.10
2021-04-05 00:00,17.75,10.23,762.87,192.21,16.06,1.36,80.92,81.17,0.00
2021-04-06 00:00,16.13,11.78,763.20,291.27,16.09,1.41,152.89,77.94,0.00
2021-04-07 00:00,17.01,13.88,763.74,267.58,15.66,1.53,177.58,78.70,0.00
2021-04-08 00:00,22.58,9.90,763.90,267.65,15.97,1.88,114.26,82.16,0.00
2021-04-09 00:00,23.62,,764.42,186.07,14.91,1.65,103.62,84.27,2.60
2021-04-10 00:00,17.54,7.83,764.42,206.61,15.04,1.50,57.43,85.02,0.00
2021-04-11 00:00,17.16,12.47,763.13,291.21,16.39,1.21,123.69,76.54,0.00
2021-04-12 00:00,14.57,9.27,763.09,141.66,15.86,0.95,106.49,74.69,0.20
2021-04-13 00:00,18.59,11.09,763.11,258.95,17.55,1.24,163.64,57.42,0.00
2021-04-14 00:00,17.43,12.02,763.73,274.75,15.84,1.62,182.97,78.82,0.00
2021-04-15 00:00,18.58,14.91,763.46,250.72,16.32,1.64,74.01,82.03,0.30
2021-04-16 00:00,20.30,9.04,763.75,258.00,15.70,1.89,103.45,84.25,0.20
2021-04-17 00:00,21.21,10.77,764.44,131.70,15.36,1.25,54.34,79.49,0.00
2021-04-18 00:00,15.43,16.26,764.55,252.06,14.40,1.48,167.33,80.47,0.00
2021-04-19 00:00,14.91,6.13,765.96,75.88,13.30,0.74,62.26,89.61,10.40
2021-04-20 00:00,13.94,14.20,764.54,292.88,15.06,1.22,223.27,79.57,0.00
2021-04-21 00:00,26.14,7.11,764.95,249.02,15.54,1.55,91.55,82.22,1.30
2021-04-22 00:00,17.56,,764.01,318.48,15.74,1.29,200.52,77.70,0.80
2021-04-23 00:00,21.82,9.72,764.01,297.11,15.93,1.92,116.35,84.62,0.10
2021-04-24 00:00,28.41,,764.59,237.89,15.25,1.54,103.78,85.11,3.90
2021-04-25 00:00,25.08,8.47,764.01,297.87,15.92,1.47,140.53,82.96,0.00
2021-04-26 00:00,20.03,6.85,764.20,175.98,15.09,1.68,124.84,87.01,2.40
2021-04-27 00:00,22.58,8.62,764.65,226.30,14.84,1.35,140.89,84.26,3.80
2021-04-28 00:00,20.44,5.83,765.16,150.23,14.62,1.29,108.07,86.74,6.10
2021-04-29 00:00,16.28,11.59,765.25,153.66,14.12,1.09,144.94,86.53,6.20
2021-04-30 00:00,15.58,7.52,765.85,177.49,14.12,1.17,62.75,87.02,21.60
2021-05-01 00:00,13.18,6.22,765.76,200.74,14.18,1.23,121.86,89.93,6.00
2021-05-02 00:00,19.48,6.00,766.14,151.67,14.03,0.98,123.74,88.55,6.80
2021-05-03 00:00,15.99,4.46,766.39,190.29,13.81,0.99,95.74,84.81,1.30
2021-05-04 00:00,17.44,11.11,765.88,287.48,14.96,1.59,139.85,83.14,0.00
2021-05-05 00:00,18.85,9.63,765.89,253.98,15.39,1.60,152.15,83.35,0.00
2021-05-06 00:00,21.43,6.90,765.61,257.68,15.34,1.54,134.16,80.73,3.80
2021-05-07 00:00,19.40,10.22,765.50,265.94,15.16,1.29,134.62,84.16,0.50
2021-05-08 00:00,22.36,9.73,764.90,261.29,15.78,1.31,130.77,83.27,7.10
2021-05-09 00:00,19.38,8.65,764.28,300.69,15.83,1.50,116.67,83.68,0.10
2021-05-10 00:00,9.12,9.90,763.32,232.58,16.39,0.99,154.48,72.30,0.00
2021-05-11 00:00,12.16,8.25,763.26,248.80,16.68,1.20,59.00,75.20,0.00
2021-05-12 00:00,12.78,10.46,763.67,151.60,14.74,1.27,82.08,86.94,0.00
2021-05-13 00:00,11.67,14.42,763.76,276.45,15.59,1.40,163.34,79.93,0.00
2021-05-14 00:00,15.95,,763.87,237.38,16.21,1.52,124.57,83.92,0.00
2021-05-15 00:00,19.00,8.44,764.21,163.11,14.93,1.43,58.95,88.18,0.00
2021-05-16 00:00,17.18,6.29,765.00,184.20,14.93,1.79,125.92,88.25,0.00
2021-05-17 00:00,12.99,6.89,765.54,152.17,14.52,1.36,93.53,89.73,2.20
2021-05-18 00:00,13.06,11.29,765.56,220.80,15.58,0.86,115.86,82.02,3.70
2021-05-19 00:00,14.66,12.58,764.23,287.49,15.81,1.31,194.81,77.97,0.00
2021-05-20 00:00,17.64,9.83,763.77,276.21,16.96,1.33,131.82,75.40,0.00
2021-05-21 00:00,15.49,11.84,763.60,248.57,16.58,1.50,157.41,77.05,0.00
2021-05-22 00:00,15.64,6.90,763.96,234.21,15.85,1.57,74.83,86.11,0.00
2021-05-23 00:00,17.14,5.58,764.15,240.79,15.35,1.69,77.92,88.53,0.00
2021-05-24 00:00,17.45,7.99,764.15,262.98,15.49,1.58,123.01,82.67,0.00
2021-05-25 00:00,15.56,8.65,764.52,201.90,15.31,1.60,120.85,83.11,0.00
2021-05-26 00:00,15.23,8.39,765.31,205.21,15.60,1.40,99.13,81.13,0.00
2021-05-27 00:00,17.12,9.44,765.29,273.95,15.88,1.65,116.68,81.58,0.00
2021-05-28 00:00,15.95,10.44,765.31,277.65,15.31,1.63,173.47,78.92,0.00
2021-05-29 00:00,18.78,7.82,764.57,262.57,15.79,1.64,157.56,77.41,0.00
2021-05-30 00:00,21.72,8.12,764.88,184.20,15.66,1.22,81.92,81.31,0.30
2021-05-31 00:00,18.07,12.14,765.31,175.70,15.53,1.09,141.51,79.04,0.70
2021-06-01 00:00,13.87,15.13,764.79,253.47,15.40,1.35,170.75,81.30,0.90
2021-06-02 00:00,19.62,12.78,764.10,281.54,16.13,1.53,163.92,80.89,0.00
2021-06-03 00:00,19.76,15.10,764.05,256.02,16.32,1.68,132.89,78.09,0.00
2021-06-04 00:00,15.97,,764.61,158.01,15.44,1.06,163.37,80.33,0.20
2021-06-05 00:00,16.13,12.88,764.40,213.34,15.67,1.61,174.42,82.32,0.00
2021-06-06 00:00,17.81,6.72,764.35,162.46,14.93,1.47,101.15,85.15,0.00
2021-06-07 00:00,20.54,7.30,764.90,134.87,13.81,1.65,59.94,92.08,4.90
2021-06-08 00:00,14.91,7.83,765.81,110.35,13.45,1.24,67.08,94.01,0.50
2021-06-09 00:00,14.39,14.27,766.31,200.82,14.74,1.39,112.03,85.73,0.00
2021-06-10 00:00,16.81,11.29,765.96,241.87,15.32,1.67,143.12,82.81,0.00
2021-06-11 00:00,22.10,12.80,765.07,143.32,14.90,1.59,45.97,87.19,0.00
2021-06-12 00:00,18.62,16.12,764.74,264.52,16.00,1.44,167.96,80.49,0.00
2021-06-13 00:00,24.05,9.59,766.35,125.81,14.08,1.00,87.99,83.62,20.40
2021-06-14 00:00,16.22,7.45,766.04,135.77,14.26,1.45,109.99,88.06,1.20
2021-06-15 00:00,18.00,7.68,766.99,98.42,12.76,1.26,85.84,92.10,7.40
2021-06-16 00:00,,,,,,,,,0.00
2021-06-17 00:00,18.50,,764.25,275.80,15.40,1.32,160.05,79.72,0.00
2021-06-18 00:00,16.09,,764.53,239.26,14.85,1.50,180.59,83.01,0.00
2021-06-19 00:00,13.86,,765.28,199.93,14.29,1.51,91.71,83.62,0.00
2021-06-20 00:00,13.47,,765.77,201.63,14.42,1.34,54.86,84.89,0.60
2021-06-21 00:00,,,766.03,191.74,14.68,1.24,105.46,79.58,2.90
2021-06-22 00:00,13.95,,765.80,264.02,14.13,1.36,131.31,78.06,0.00
2021-06-23 00:00,18.46,,766.30,182.14,14.46,1.37,104.57,78.44,0.20
2021-06-24 00:00,17.94,,765.30,241.67,14.78,1.70,143.44,83.52,0.00
2021-06-25 00:00,28.21,,765.28,236.37,14.78,1.74,104.10,81.24,0.00
2021-06-26 00:00,22.82,,764.76,197.68,14.78,1.53,130.16,81.50,0.60
2021-06-27 00:00,19.79,,764.92,185.18,14.32,1.24,126.25,83.13,1.90
2021-06-28 00:00,19.65,,765.30,220.73,15.34,1.11,82.20,77.97,0.00
2021-06-29 00:00,19.97,,765.11,273.42,15.81,1.29,175.99,62.89,0.00
2021-06-30 00:00,16.25,,764.24,196.09,14.83,1.15,173.91,76.55,0.00
2021-07-01 00:00,19.79,,764.93,256.01,14.34,1.53,157.38,78.16,0.00
2021-07-02 00:00,18.30,,765.36,157.57,13.91,1.00,161.51,77.93,0.00
2021-07-03 00:00,17.35,,765.69,247.54,14.23,1.12,126.31,76.04,0.00
2021-07-04 00:00,20.93,,765.59,291.24,15.30,1.09,156.58,63.39,0.00
2021-07-05 00:00,26.46,,765.61,299.41,15.06,1.15,153.22,54.25,0.00
2021-07-06 00:00,17.89,,765.22,255.54,16.03,1.09,120.86,61.87,0.00
2021-07-07 00:00,13.44,,763.71,249.87,15.69,1.11,157.36,65.42,0.00
2021-07-08 00:00,13.11,,,,,,,,0.00
2021-07-09 00:00,17.07,,764.05,184.83,14.11,1.60,145.30,82.08,0.20
2021-07-10 00:00,7.73,,764.28,190.21,14.12,1.16,160.58,77.86,0.00
2021-07-11 00:00,5.51,,763.65,170.03,14.22,1.17,82.98,84.34,0.00
2021-07-12 00:00,,,764.06,193.83,15.27,1.19,110.83,77.41,0.00
2021-07-13 00:00,13.40,15.83,764.20,157.30,15.13,1.03,123.19,69.30,0.00
2021-07-14 00:00,22.26,15.10,764.80,302.48,14.78,1.42,153.39,76.69,0.00
2021-07-15 00:00,22.64,15.70,764.85,290.75,16.04,1.32,137.81,72.75,0.00
2021-07-16 00:00,21.84,16.13,764.17,229.53,15.01,1.57,159.48,78.39,0.10
2021-07-17 00:00,23.15,9.69,764.79,176.24,14.42,1.60,115.92,83.98,0.40
2021-07-18 00:00,18.60,11.00,765.02,228.69,14.88,1.10,137.54,79.51,0.90
2021-07-19 00:00,21.69,13.70,764.25,191.90,16.12,1.26,98.71,70.20,0.00
2021-07-20 00:00,23.29,17.76,763.03,266.91,17.47,1.53,119.94,54.80,0.00
2021-07-21 00:00,17.85,15.47,763.23,250.91,16.60,1.16,126.00,57.75,0.00
2021-07-22 00:00,29.08,13.48,764.35,142.72,16.58,1.21,95.68,60.20,0.00
2021-07-23 00:00,28.94,14.53,765.24,105.67,14.38,1.37,68.16,79.94,0.00
2021-07-24 00:00,23.52,14.29,765.94,187.71,14.59,1.55,168.49,79.68,0.00
2021-07-25 00:00,25.96,7.48,765.86,198.39,14.07,1.97,101.36,84.69,0.70
2021-07-26 00:00,23.78,9.73,765.78,231.14,14.48,1.44,100.23,82.29,0.80
2021-07-27 00:00,26.71,11.15,765.76,240.71,15.68,1.49,116.86,79.10,0.00
2021-07-28 00:00,22.89,13.81,764.89,264.62,16.28,1.11,150.85,72.06,0.00
2021-07-29 00:00,23.97,13.36,764.14,242.11,16.29,1.33,169.83,67.69,0.00
2021-07-30 00:00,21.00,13.79,764.57,164.83,16.28,1.23,97.59,70.71,0.00
2021-07-31 00:00,20.28,,764.95,297.98,17.15,1.18,106.37,63.46,0.00
2021-08-01 00:00,25.07,,766.20,300.74,17.20,1.51,119.23,49.12,0.00
2021-08-02 00:00,28.47,,766.04,244.09,17.32,1.62,119.04,46.52,0.00
2021-08-03 00:00,,,765.49,242.14,,1.27,170.87,,0.00
2021-08-04 00:00,38.44,18.08,765.33,300.88,17.10,2.07,94.43,42.84,0.00
2021-08-05 00:00,42.71,14.57,766.12,306.28,16.43,1.41,162.89,48.68,0.00
2021-08-06 00:00,23.74,17.10,765.96,222.94,15.14,1.24,186.49,67.28,0.00
2021-08-07 00:00,23.06,20.08,765.74,290.24,15.03,1.39,176.95,69.30,0.00
2021-08-08 00:00,27.18,19.00,765.24,278.50,15.56,1.46,161.04,72.55,0.00
2021-08-09 00:00,26.38,13.92,765.07,129.49,14.68,1.26,129.03,75.33,0.00
2021-08-10 00:00,19.56,,764.83,313.91,15.16,1.64,181.49,74.90,0.00
2021-08-11 00:00,30.10,16.18,765.29,236.90,15.71,1.53,115.40,72.42,0.00
2021-08-12 00:00,18.38,16.75,765.55,147.29,13.69,1.38,137.61,77.34,0.00
2021-08-13 00:00,24.37,,766.12,238.39,14.65,1.54,164.84,78.94,2.30
2021-08-14 00:00,26.92,15.20,766.15,225.43,14.99,1.62,115.84,80.66,0.00
2021-08-15 00:00,27.22,12.50,765.16,285.28,14.86,1.98,139.73,83.23,0.00
2021-08-16 00:00,24.51,9.43,764.73,148.61,13.95,1.39,115.29,83.67,0.60
2021-08-17 00:00,20.82,13.25,764.51,229.23,14.52,1.53,140.68,83.15,0.00
2021-08-18 00:00,24.36,14.82,765.29,204.27,15.20,1.57,110.41,79.05,0.00
2021-08-19 00:00,26.93,15.67,765.10,189.87,15.25,1.36,129.42,78.22,0.00
2021-08-20 00:00,31.17,14.58,763.72,300.36,15.26,1.92,130.66,78.09,0.00
2021-08-21 00:00,31.02,17.89,763.22,217.55,15.67,1.27,137.61,76.63,0.10
2021-08-22 00:00,20.29,15.78,763.28,170.02,15.36,1.11,95.11,77.81,0.00
2021-08-23 00:00,20.59,13.30,763.05,207.24,15.14,1.53,121.91,78.92,0.00
2021-08-24 00:00,28.14,12.54,763.10,232.81,14.96,1.87,157.77,81.63,0.50
2021-08-25 00:00,25.75,10.24,763.31,176.84,14.16,1.63,135.34,86.85,2.00
2021-08-26 00:00,24.49,,763.55,214.41,14.84,1.44,118.12,82.05,0.00
2021-08-27 00:00,22.62,,763.69,171.06,14.81,1.27,107.10,80.48,0.00
2021-08-28 00:00,20.44,14.86,764.17,172.60,15.30,1.16,120.45,77.01,0.00
2021-08-29 00:00,20.96,14.73,764.59,199.55,15.07,1.12,113.74,72.14,0.00
2021-08-30 00:00,19.85,14.25,764.65,143.92,14.56,0.99,145.60,80.35,0.00
2021-08-31 00:00,29.35,15.16,764.16,255.46,14.97,1.48,134.10,78.80,0.70
2021-09-01 00:00,22.06,16.45,764.11,216.34,15.41,1.13,136.15,73.74,0.00
2021-09-02 00:00,24.99,12.77,764.43,248.62,15.89,1.38,96.75,76.68,0.00
2021-09-03 00:00,20.00,17.40,764.39,269.90,15.38,1.41,166.19,75.49,0.00
2021-09-04 00:00,24.20,16.53,763.66,266.60,16.08,1.44,131.33,73.43,0.00
2021-09-05 00:00,27.92,9.84,763.77,228.98,15.35,1.80,155.40,76.15,0.00
2021-09-06 00:00,32.32,8.88,765.54,110.21,13.00,1.14,95.19,87.03,21.00
2021-09-07 00:00,19.43,14.76,764.57,221.09,14.89,1.16,202.13,76.31,0.00
2021-09-08 00:00,21.23,16.86,764.30,172.90,14.96,1.15,152.79,79.74,1.20
2021-09-09 00:00,19.44,16.33,764.14,304.72,15.99,1.15,152.79,77.54,0.00
2021-09-10 00:00,,14.93,763.91,271.89,16.04,1.32,155.87,75.14,0.00
2021-09-11 00:00,24.71,12.20,764.63,211.77,15.02,1.59,125.06,81.09,0.00
2021-09-12 00:00,27.16,8.83,765.35,147.44,14.27,1.27,129.39,84.72,1.50
2021-09-13 00:00,,,,,,,,,0.00
2021-09-14 00:00,25.98,13.96,765.13,254.11,13.95,1.45,184.40,72.01,0.00
2021-09-15 00:00,34.13,14.90,764.82,293.81,15.48,1.33,154.89,72.68,0.00
2021-09-16 00:00,39.99,13.89,764.90,307.85,16.56,1.47,109.26,67.32,0.00
2021-09-17 00:00,46.12,16.63,764.54,299.30,17.19,1.56,140.95,54.12,0.00
2021-09-18 00:00,,,,,,,,,0.00
2021-09-19 00:00,32.82,,763.73,299.28,15.75,1.52,155.67,74.99,0.00
2021-09-20 00:00,32.37,,763.56,272.61,16.20,1.43,99.28,74.49,0.00
2021-09-21 00:00,27.87,,763.86,184.22,15.17,1.40,72.60,83.32,0.50
2021-09-22 00:00,,,,,,,,,0.00
2021-09-23 00:00,14.31,,763.88,162.37,14.78,1.23,110.44,79.32,0.00
2021-09-24 00:00,14.81,,763.65,233.65,15.69,1.09,140.85,68.23,0.00
2021-09-25 00:00,20.69,,763.96,203.23,17.00,1.18,135.61,63.87,0.00
2021-09-26 00:00,29.47,,764.22,231.02,17.55,1.56,105.88,51.28,0.00
2021-09-27 00:00,25.91,13.64,764.60,320.34,17.12,1.38,189.35,50.80,0.00
2021-09-28 00:00,20.55,16.06,764.44,277.94,14.97,1.77,170.00,72.17,0.00
2021-09-29 00:00,21.92,10.71,764.47,252.51,14.72,1.70,128.33,81.39,5.80
2021-09-30 00:00,,,,,,,,,0.00
2021-10-01 00:00,,,,,,,,,0.00
2021-10-02 00:00,,,,,,,,,0.00
2021-10-03 00:00,,,,,,,,,0.00
2021-10-04 00:00,,,,,,,,,0.00
2021-10-05 00:00,,,,,,,,,0.00
2021-10-06 00:00,20.26,17.23,763.60,169.09,14.87,1.12,142.72,80.40,0.00
2021-10-07 00:00,20.47,15.60,762.92,297.41,15.78,1.75,162.39,81.02,0.00
2021-10-08 00:00,29.10,15.50,763.11,308.53,15.70,1.67,193.64,76.95,0.00
2021-10-09 00:00,29.37,14.73,763.65,311.67,15.68,1.81,131.78,76.63,0.00
2021-10-10 00:00,34.50,8.18,764.89,83.45,13.79,0.93,79.38,84.04,4.10
2021-10-11 00:00,23.26,18.75,764.03,222.23,15.49,1.15,153.70,81.67,9.30
2021-10-12 00:00,21.54,17.65,764.09,289.20,15.37,1.32,174.66,82.78,0.00
2021-10-13 00:00,25.77,16.52,763.65,255.86,16.74,1.55,145.28,80.23,0.00
2021-10-14 00:00,27.10,12.00,763.33,244.65,15.71,1.54,89.78,84.77,0.10
2021-10-15 00:00,24.05,17.89,764.04,235.56,15.30,1.52,191.13,79.37,2.70
2021-10-16 00:00,21.74,14.27,765.14,143.40,14.36,1.33,164.26,79.72,3.40
2021-10-17 00:00,21.18,11.22,765.68,181.17,14.28,1.21,76.24,89.88,0.90
2021-10-18 00:00,25.20,14.57,764.58,264.80,15.36,1.23,117.24,82.93,5.00
2021-10-19 00:00,27.47,11.42,764.82,266.98,15.15,1.44,128.47,82.49,0.00
2021-10-20 00:00,27.61,10.49,765.81,298.44,15.00,1.56,119.97,83.59,0.70
2021-10-21 00:00,38.32,8.38,766.38,163.10,14.16,1.02,135.19,82.63,10.20
2021-10-22 00:00,21.99,17.64,765.12,261.86,14.44,1.43,177.91,81.77,0.10
2021-10-23 00:00,29.68,7.43,764.82,232.17,14.62,1.50,137.06,85.44,7.30
2021-10-24 00:00,28.42,11.09,765.37,257.92,14.80,1.29,167.75,83.77,6.80
2021-10-25 00:00,39.24,9.07,766.28,249.70,14.99,1.19,151.37,83.26,8.80
2021-10-26 00:00,28.79,13.54,765.94,179.53,15.26,1.41,150.58,80.06,3.10
2021-10-27 00:00,22.78,14.01,764.85,273.46,15.94,1.42,197.14,79.34,0.00
2021-10-28 00:00,25.47,15.43,765.16,289.32,16.30,1.44,119.99,77.55,0.00
2021-10-29 00:00,30.56,11.42,765.23,164.76,15.46,1.03,121.80,82.29,3.80
2021-10-30 00:00,27.79,15.52,764.85,287.04,14.83,1.37,134.03,82.15,15.50
2021-10-31 00:00,,10.40,765.32,262.29,14.47,1.41,120.48,86.96,1.90
2021-11-01 00:00,,5.45,765.59,286.38,14.86,1.58,115.53,88.94,5.00
2021-11-02 00:00,,5.23,765.45,231.08,14.78,1.84,199.68,82.58,9.40
2021-11-03 00:00,,7.86,765.04,317.26,14.97,1.75,178.90,79.63,0.00
2021-11-04 00:00,,10.45,764.58,309.36,14.65,1.52,218.52,76.40,0.00
2021-11-05 00:00,21.86,12.93,764.34,261.67,15.05,1.69,194.33,76.93,0.00
2021-11-06 00:00,25.33,11.41,764.57,257.23,15.98,1.50,131.69,79.74,0.00
2021-11-07 00:00,31.10,11.32,764.82,283.21,15.77,1.64,141.96,76.37,0.00
2021-11-08 00:00,29.14,8.52,765.32,217.01,15.28,1.80,131.27,82.33,0.00
2021-11-09 00:00,28.08,6.63,765.40,130.44,14.21,1.64,141.99,85.35,1.50
2021-11-10 00:00,24.42,8.45,764.64,214.58,14.95,1.67,128.74,81.92,0.00
2021-11-11 00:00,25.76,9.13,764.30,304.12,15.91,1.75,134.42,73.83,0.00
2021-11-12 00:00,22.94,8.68,764.38,243.89,15.32,1.72,90.74,79.97,0.00
2021-11-13 00:00,22.42,12.44,764.31,298.35,15.52,1.70,175.42,75.61,0.00
2021-11-14 00:00,26.86,8.44,763.86,315.49,15.90,1.82,152.32,77.29,0.00
2021-11-15 00:00,24.71,8.45,763.95,293.17,15.77,1.64,139.52,77.51,1.40
2021-11-16 00:00,20.91,6.38,763.70,268.24,15.31,1.86,148.58,82.30,2.40
2021-11-17 00:00,20.28,7.06,764.07,246.81,14.40,1.79,188.41,87.54,9.60
2021-11-18 00:00,20.07,8.48,764.44,287.32,14.59,1.83,130.02,85.77,0.00
2021-11-19 00:00,19.44,5.35,764.63,200.68,13.82,2.03,116.20,88.86,6.80
2021-11-20 00:00,20.94,7.51,764.19,217.18,14.28,1.73,124.17,84.28,0.00
2021-11-21 00:00,25.15,10.28,764.05,169.90,14.69,1.19,117.44,82.52,0.80
2021-11-22 00:00,21.74,10.54,763.85,181.86,14.14,1.54,146.39,84.93,0.00
2021-11-23 00:00,19.81,11.35,764.34,230.77,14.47,1.76,121.60,87.76,0.00
2021-11-24 00:00,23.78,6.38,764.86,227.40,14.49,1.59,107.77,88.55,2.80
2021-11-25 00:00,18.47,9.52,765.06,156.97,14.09,1.28,74.41,91.68,21.50
2021-11-26 00:00,22.35,13.57,764.71,269.80,14.51,1.32,141.30,85.37,0.40
2021-11-27 00:00,26.03,15.65,764.19,304.94,15.37,1.36,136.51,81.61,4.00
2021-11-28 00:00,20.69,17.67,763.61,309.56,14.59,1.47,158.13,82.41,0.20
2021-11-29 00:00,,5.85,763.80,208.81,14.29,1.89,122.19,90.90,0.00
2021-11-30 00:00,,9.20,764.86,192.78,14.16,1.06,118.43,88.14,11.90
2021-12-01 00:00,,11.50,764.61,254.23,15.09,1.32,122.07,84.79,1.40
2021-12-02 00:00,,9.74,764.07,302.07,16.18,1.48,101.56,79.48,0.00
2021-12-03 00:00,,,763.38,276.95,14.80,1.79,188.19,84.79,0.00
2021-12-04 00:00,,7.30,763.38,266.91,15.39,1.88,108.34,84.92,0.10
2021-12-05 00:00,,7.94,763.98,275.02,15.29,1.75,144.57,85.60,0.10
2021-12-06 00:00,,9.93,764.56,251.75,15.19,1.68,98.62,86.78,0.40
2021-12-07 00:00,,12.54,763.67,205.71,15.06,1.27,132.73,85.56,0.00
2021-12-08 00:00,,7.46,763.82,227.63,15.68,1.71,78.58,85.14,0.00
