Fecha,AOD_media,PM25_1,PM25_7,PM25_14,PM25_18,PM25,TMP,IQCA,IQCA_1,IQCA_7,IQCA_14,IQCA_18
2018-06-11,2.718,14.23,14.17,8.01,10.56,15.07166667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-12,0,12.81,55.37,12.69,10.07,20.16791667,,Deseable,Deseable,Precaucion,Deseable,Deseable
2018-06-13,2.508,6.69,54.66,15.43,13.35,16.7275,,Deseable,Deseable,Precaucion,Deseable,Deseable
2018-06-14,0.21,13.65,39.1,11.53,11.96,15.50041667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-15,0,33.52,23.2,6.76,15.56,19.40208333,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-06-16,4.031,12.13,20.25,7.41,9.75,13.05708333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-17,1.273,14.19,1.07,12.43,7.46,8.4325,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-18,1.03,5.7,18.69,13.85,9.16,6.7925,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-19,0.026,11.86,31.74,6.42,3.93,11.30416667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-20,3.638,11.35,40.41,6.4,7.77,13.44208333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-21,1.355,12.08,26.61,6.83,10.44,10.28583333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-22,1.946,12.63,31.81,11.56,2.91,14.10583333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-23,0,25.28,15.91,9.25,12.2,17.3375,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-06-24,0.824,18.15,16.06,15.27,11.06,14.41541667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-25,0.605,15.18,55,12.02,20.36,17.72666667,,Deseable,Deseable,Precaucion,Deseable,Deseable
2018-06-26,0,12.71,29.11,,,21.1375,,Deseable,Deseable,Aceptable,Incorrecto,Incorrecto
2018-06-27,0,,,5.58,7.42,18.082,,Deseable,Incorrecto,Incorrecto,Deseable,Deseable
2018-06-28,0,13.93,34.37,16.28,12.6,16.38208333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-29,0,31.07,14.15,19.96,17.49,17.0125,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-06-30,0.762,18.65,25.06,3.97,9.13,18.31291667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-01,1.877,15.6,4.95,13.76,5.59,11.565,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-02,2.11,9.78,22.75,6.57,10.44,14.08541667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-03,1.878,33.57,24.74,2.01,8.86,21.04541667,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-07-04,0.246,15.42,20.13,12.41,11.37,13.84166667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-05,0,4.91,30.69,8.25,13.73,10.54583333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-06,4.226,8.54,12.24,5.47,10.71,12.27541667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-07,0,13.49,10.59,3.23,11.02,15.03791667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-08,1.119,16.68,5.31,5.85,9.7,11.08458333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-09,1.686,13.1,9.25,6.68,10.78,9.943333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-10,2.952,5.12,6.91,8.24,11.79,11.49333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-11,1.236,15.57,26.91,4.51,13.98,14.34541667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-12,2.29,9.32,7.04,10.88,6.19,11.25708333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-13,0.4,7.25,4.97,2.35,14.52,9.037916667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-14,0,6.27,3.51,5.85,17.3,9.270833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-15,2.767,10.98,5.6,7.03,6.24,8.495833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-16,0.96,14.61,7.7,8.67,12.19,8.53125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-17,0.668,12.06,16.5,12.21,21.86,11.99166667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-18,0.029,10.44,19.14,8.72,14.52,13.33375,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-19,2.09,8.95,16.4,11.78,19.8,13.60666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-20,0,8.61,34.5,4.48,16.57,16.93125,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-21,0,17.67,17.1,10.27,12.12,16.03458333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-22,0.028,13.01,13.05,11.58,11.57,17.20833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-23,1.135,8.25,33.47,5.21,15.64,15.3125,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-24,2.547,7.49,30.33,8.4,18.5,14.89,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-25,0,11.16,36.09,13.95,16.04,15.21208333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-26,3.104,17.22,37.81,16.97,22.53,19.155,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-27,0,13.99,27.81,5.35,8.21,17.79375,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-28,2.209,6.11,18.38,15.02,15.4,13.52,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-29,0,17.92,17.65,11.48,3.73,20.59625,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-30,0,10.31,9.84,14.6,10.1,10.44708333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-31,0,17.84,26.61,21.81,14.22,15.085,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-08-01,3.571,18.35,39.03,17.1,18.39,17.94458333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-08-02,2.289,13.59,12.22,6.89,13.25,15.41291667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-03,0,8.77,7.75,21.14,22.2,17.8475,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-04,0,3.97,6.49,5,7.61,13.66,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-05,3.515,17.42,6.74,9.74,14.21,16.00791667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-06,0.088,12.11,30.35,6.6,5.57,10.61625,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-08-07,0.231,0.86,3.97,7.14,6.97,7.24125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-08,0.277,7.9,9.48,10.23,9.55,7.2775,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-09,5.186,10.28,2.2,1.73,11.63,8.085833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-10,4.406,2.91,3.74,2.21,8.66,6.252916667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-11,4.263,6.4,6.1,9.84,10.46,6.90625,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-12,1.256,15.77,1.73,4.11,8.01,7.885,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-13,3.13,12.14,31.22,8.93,12.68,19.96375,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-08-14,0.335,9.29,25.02,19.46,12.67,17.95125,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-08-15,0,27.51,13.2,10.02,27.89,18.44541667,,Deseable,Aceptable,Deseable,Deseable,Aceptable
2018-08-16,0.491,12.17,6.66,6.29,15.56,14.13875,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-17,0.782,9.8,7.55,12.32,19.77,10.74625,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-18,1.823,14.49,13.22,15.82,18.81,16.21791667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-19,1.393,11.5,6.39,10.4,11.28,11.77708333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-20,2.798,8.15,18.12,12.02,8.43,10.19583333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-21,1.499,7.61,5.11,4.8,15.99,7.287083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-22,0,8.92,8.43,6.56,18.3,9.32,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-23,4.193,15,6.41,14.36,23.97,13.86625,,Deseable,Deseable,Deseable,Deseable,Deseable
