Fecha,AOD_media,PM25_1,PM25_7,PM25_14,PM25_18,PM25,TMP,IQCA,IQCA_1,IQCA_7,IQCA_14,IQCA_18
2018-06-27,0,7.2,20.7,3.7,7.9,9.670833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-28,0,-3.1,20.1,6.3,3.3,8.195833333,,Deseable,Incorrecto,Deseable,Deseable,Deseable
2018-06-29,0,11,-1.7,14.1,12.7,9.4,,Deseable,Deseable,Incorrecto,Deseable,Deseable
2018-06-30,0.602,4.5,17.2,4.4,2.9,8.795833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-01,1.8,7.4,8.4,9.9,7.8,6.666666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-02,0.618,2.8,15.4,29.6,20.8,13.14166667,,Deseable,Deseable,Deseable,Aceptable,Deseable
2018-07-03,1.046,14.4,16.8,18.3,16.9,14.0875,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-04,1.938,9.9,21.8,14.2,17.2,14.5625,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-05,0,5.6,26.5,12.9,35.7,14.25416667,,Deseable,Deseable,Aceptable,Deseable,Aceptable
2018-07-06,0.203,8.3,26.2,5.9,23.9,15.20416667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-07,0,22.7,29.8,11.3,23.8,14.96666667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-08,4.299,19.2,9.1,10.8,11.3,12.99166667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-09,0.282,4.5,21.2,8.4,21.5,10.81666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-10,3.95,17.4,27.4,14.7,9.8,13.36666667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-11,2.373,9.2,26.1,19.6,7.5,13.4375,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-12,1.712,21.3,42.1,8.2,62.8,16.62083333,,Deseable,Deseable,Aceptable,Deseable,Precaucion
2018-07-13,3.28,5.8,26.8,14.5,11.7,11.89166667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-14,2.118,1.6,26.5,13.5,4.1,10.75416667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-15,2.984,7.1,9.7,19.9,1.5,11.18333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-16,3.249,8.1,19.1,25.4,15.2,13.84583333,,Deseable,Deseable,Deseable,Aceptable,Deseable
2018-07-17,2.532,-1.1,18.2,16.7,11.7,10.14166667,,Deseable,Incorrecto,Deseable,Deseable,Deseable
2018-07-18,0.243,9.3,,17.9,8.7,11.94736842,,Deseable,Deseable,Incorrecto,Deseable,Deseable
2018-07-19,0.314,14.7,21,13.1,10,14.94166667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-20,0,11.5,28.8,13.5,22.5,15.20833333,,Deseable,Deseable,Aceptable,Deseable,Deseable
