Fecha,AOD_media,PM25_1,PM25_7,PM25_14,PM25_18,PM25,TMP,IQCA,IQCA_1,IQCA_7,IQCA_14,IQCA_18
2018-06-13,0.805,14.02,12.42,8.16,23.57,13.73,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-14,1.178,30.77,18.16,5.66,21.22,17.23041667,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-06-15,0,10.31,19.82,4.72,17.21,14.5575,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-16,0.817,25.63,19.78,5.98,13.99,16.76458333,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-06-17,0,9.71,8.58,3.09,9.06,8.975,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-18,1.58,9.15,20.94,6.31,10,9.038333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-19,1.53,10.61,24.09,3.86,10.09,12.43208333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-20,0.266,10.23,21.51,4.5,7.92,11.5225,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-21,4.178,12.53,18.02,2.86,13.65,10.62583333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-22,3.507,16.39,21.33,3.26,21.37,13.06875,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-23,0.588,9.36,17.92,8.22,16.82,14.95333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-24,0,15.52,13.63,3.13,11.18,14.61083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-25,0,9.98,43.39,3.1,24.79,17.0525,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-26,0,10.12,32.73,26.12,17.89,16.73875,,Deseable,Deseable,Aceptable,Aceptable,Deseable
2018-06-27,0,17.68,22.16,12.63,15.91,13.06291667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-28,0,5.78,12.43,30.05,18.24,11.88541667,,Deseable,Deseable,Deseable,Aceptable,Deseable
2018-06-29,0,7.72,37.52,25.75,14.7,14.79208333,,Deseable,Deseable,Aceptable,Aceptable,Deseable
2018-06-30,0,6.05,12.96,7.99,12.33,11.7825,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-01,0.075,5.79,2.93,10.63,10.13,6.1975,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-02,0.818,11.99,16.16,4.66,19.08,11.20333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-03,0.062,6.43,15.71,11.14,17.51,11.05041667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-04,1.61,23.74,21.82,3.41,22.32,17.20083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-05,0,17.07,11.64,10.35,16.69,13.02291667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-06,3.058,26.6,5.5,5.68,2.84,12.70875,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-07-07,0,13.94,14.05,9.56,16.62,14.91666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-08,2.779,5.34,5.47,3.96,7.11,9.515833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-09,0.939,8.21,7.76,7.11,14.23,9.146666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-10,2.855,15.18,4.39,4.11,14.12,12.87166667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-11,1.791,15.76,10.14,10.25,13.88,12.05041667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-12,2.653,13.6,18.25,3.83,9.22,9.8575,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-13,4.521,13.1,14.97,0.62,11.04,10.63913043,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-14,2.098,15.31,11.13,4.51,10.34,8.845833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-15,2.138,13.92,2.25,0.26,14.49,11.21666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-16,1.403,15.71,2.61,10.67,17.82,7.888333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-17,1.16,6.77,16.41,3.79,7.66,9.465416667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-18,1.739,18.28,23,3.32,6.71,13.96208333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-19,1.762,13.64,25.95,0.7,7.79,15.42458333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-20,0.44,21.75,34.34,14.53,14.23,16.93958333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-21,0,22.67,22.08,5.02,13.22,16.05875,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-22,0,5.68,18.96,5.87,9.39,13.40916667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-23,2.909,10.16,24.68,6.01,18.46,12.60541667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-24,0.22,14.09,15.58,7.99,19.94,11.71833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-25,0.779,11.46,22.56,4.15,12.12,12.38125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-26,3.144,12.01,22.77,1.29,28.49,15.67416667,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-07-27,0.322,16.39,31.07,20.98,10.43,15.11041667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-28,2.015,24.99,11.38,4.93,18.17,15.27,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-29,0,2.93,12.09,4.99,20.2,12.82916667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-30,0,1.07,3.99,17.09,4.61,8.594583333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-31,0.185,2.21,15.71,11.65,16.43,12.4425,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-01,1.514,14.43,18.63,7.3,28.59,12.28541667,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-08-02,1.368,13.88,17.71,7.65,13.46,10.50916667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-03,0,18.75,34.23,13.23,18.37,17.10291667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-08-04,0,10.6,4.5,2.08,7.68,6.887272727,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-05,4.575,24.22,4.13,18.43,17.29,14.72125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-06,0.966,13.27,1.86,2.29,7.33,9.57125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-07,1.375,7.24,1.49,3.07,13.89,10.31291667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-08,3.672,10.45,3.1,1.08,9.57,9.674166667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-09,2.201,3.16,0.08,1.16,21.87,6.637083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-10,1.706,6.27,0.7,7.49,20.77,6.585416667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-11,4.994,4.51,0.23,1.69,4.44,6.950833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-12,0.994,15.87,3.24,4.06,13.04,11.485,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-13,1.917,12.69,18.92,4.16,14.89,12.68208333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-14,2.842,7.02,8.44,2.84,20.14,13.7025,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-15,0,17.27,11.48,3.56,13.44,15.53833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-16,2.505,21.46,24.01,3.27,16.25,15.64916667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-17,4.005,15.29,24.36,1.99,15.53,10.33958333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-18,3.875,18.01,11.64,2.4,18.77,12.02166667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-19,0.393,22.04,7.89,7.78,18.08,11.37291667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-20,3.758,10.05,6.69,0.58,11.03,9.134166667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-21,1.726,16.44,0.54,6.62,15.28,9.805416667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-22,3.057,7.23,5.72,3.44,17.73,9.57875,,Deseable,Deseable,Deseable,Deseable,Deseable
