Estacion,Categoria,Valor Categoria,AOD,Min,Max
LosChillos,IQCA_1,Incorrecto,AOD_media,0.001,50.731
LosChillos,IQCA_7,Deseable,AOD_media,0.001,18.518
LosChillos,IQCA_7,Aceptable,AOD_media,0.01,9.454
LosChillos,IQCA_7,Precaucion,AOD_media,1.861,1.861
LosChillos,IQCA_7,Incorrecto,AOD_media,0.001,50.731
LosChillos,IQCA_14,Deseable,AOD_media,0.001,18.518
LosChillos,IQCA_14,Aceptable,AOD_media,0.003,10.363
LosChillos,IQCA_14,Precaucion,AOD_media,0.063,5.443
LosChillos,IQCA_14,Incorrecto,AOD_media,0.001,50.731
LosChillos,IQCA_18,Deseable,AOD_media,0.001,18.518
LosChillos,IQCA_18,Aceptable,AOD_media,0.01,9.65
LosChillos,IQCA_18,Precaucion,AOD_media,1.939,1.939
LosChillos,IQCA_18,Incorrecto,AOD_media,0.001,50.731
ElCamal,IQCA,Deseable,AOD_media,0.001,13.57
ElCamal,IQCA,Aceptable,AOD_media,0.001,17.157
ElCamal,IQCA,Precaucion,AOD_media,1.032,1.032
ElCamal,IQCA,Incorrecto,AOD_media,0.001,75.325
ElCamal,IQCA_1,Deseable,AOD_media,0.001,13.57
ElCamal,IQCA_1,Aceptable,AOD_media,0.001,17.157
ElCamal,IQCA_1,Precaucion,AOD_media,0.981,4.423
ElCamal,IQCA_1,Alerta,AOD_media,2.418,2.418
ElCamal,IQCA_1,Alarma,AOD_media,0.817,0.817
ElCamal,IQCA_1,Incorrecto,AOD_media,0.001,75.325
ElCamal,IQCA_7,Deseable,AOD_media,0.001,13.57
ElCamal,IQCA_7,Aceptable,AOD_media,0.002,17.157
ElCamal,IQCA_7,Precaucion,AOD_media,0.001,7.09
ElCamal,IQCA_7,Incorrecto,AOD_media,0.001,75.325
ElCamal,IQCA_14,Deseable,AOD_media,0.001,13.57
ElCamal,IQCA_14,Aceptable,AOD_media,0.001,17.157
ElCamal,IQCA_14,Precaucion,AOD_media,0.002,7.823
ElCamal,IQCA_14,Alarma,AOD_media,4.622,4.622
ElCamal,IQCA_14,Incorrecto,AOD_media,0.001,75.325
ElCamal,IQCA_18,Deseable,AOD_media,0.001,17.157
ElCamal,IQCA_18,Aceptable,AOD_media,0.014,7.238
ElCamal,IQCA_18,Precaucion,AOD_media,1.39,3.992
ElCamal,IQCA_18,Incorrecto,AOD_media,0.001,75.325
