Fecha,AOD_media,AOD_mediana,AOD_moda,PM25_1,PM25_7,PM25_14,PM25_18,PM25,TMP,IQCA,IQCA_1,IQCA_7,IQCA_14,IQCA_18
2018-05-29,0,0,0,18.01,86.98,25.85,13.31,28.885,,Aceptable,Deseable,Precaucion,Aceptable,Deseable
2018-05-30,0.359,0.348,0.346,20.65,43.04,21.36,17.71,21.0575,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-31,0.227,0.205,0.181,16.1,3.88,10.27,22.92,14.43041667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-01,0.193,0.189,0.186,2.58,3.09,11.89,21.59,17.31083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-02,0.328,0.32,0.32,11.72,9.55,5.31,28.56,14.66958333,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-06-03,0,0,0,9.76,1.17,9.96,21.74,13.08166667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-04,0,0,0,3.9,6.82,11.09,15.64,9.051666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-05,0,0,0,7.99,3.57,4.89,11.16,8.6625,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-06,0.22,0.217,0.146,7.2,6.75,7.75,18.44,9.118333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-07,0.109,0.103,0.06,8.95,6.21,1.43,20.01,9.990833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-08,0.157,0.149,0.155,7.13,3.5,12.64,23.06,10.525,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-09,0.302,0.265,0.265,10.57,7.53,5.25,38.7,13.20541667,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-06-10,0,0,0,4.68,2.54,21.38,19.43,13.56583333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-11,0.292,0.312,0.312,21.81,20.72,10.72,28.39,20.34333333,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-06-12,0,0,0,8.84,8.61,,15.34,12.99421053,,Deseable,Deseable,Deseable,Incorrecto,Deseable
2018-06-13,0.204,0.194,0.102,9.54,5.7,11.26,38.66,13.64083333,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-06-14,0.347,0.344,0.319,8.28,8.67,9.33,15.58,12.505,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-15,0,0,0,8.32,2.56,0.12,12.8,12.97166667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-16,0.218,0.218,0.218,13.68,27.99,10.08,10.78,13.01416667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-17,0,0,0,4.34,1.74,9.19,7.86,6.87125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-18,0.443,0.443,0.443,4.18,7.92,12.74,15.62,14.36083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-19,0,0,0,5.38,10.73,3.85,12.09,8.2675,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-20,0.254,0.254,0.254,6.3,2.22,14.93,20.03,11.63583333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-21,0.192,0.189,0.128,10.85,2.98,6.89,8.64,8.775,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-22,0.188,0.171,0.094,2.15,7.08,2.25,30.26,12.1075,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-06-23,0,0,0,8.99,4.02,10.01,17.61,13.96458333,,Deseable,Deseable,Deseable,Deseable,Deseable
