Fecha,Estacion,IQCA,PM25,AOD
2023-09-24,Carapungo,Precaucion,141.77,0
2023-09-25,Carapungo,Alerta,177.61,0
2023-09-25,Carapungo,Precaucion,70.99,0
2023-09-25,Carapungo,Alarma,338.61,0
2023-09-25,Carapungo,Precaucion,85.48,0
2023-09-25,Carapungo,Precaucion,118.94,0
2023-09-25,Carapungo,Precaucion,72.89,0
2023-09-25,Carapungo,Precaucion,62.42,0
2023-09-25,Carapungo,Precaucion,65.82,0
2023-09-25,Carapungo,Precaucion,128.26,0
2023-09-26,Carapungo,Precaucion,60.84,0.14
2023-09-26,Carapungo,Alerta,229.25,0.14
2023-09-26,Carapungo,Precaucion,79.67,0.14
2023-09-26,Carapungo,Precaucion,124.91,0.14
2023-09-26,Carapungo,Precaucion,51.98,0.14
2023-09-27,Carapungo,Precaucion,66.35,0.31
2023-09-27,Carapungo,Precaucion,57.05,0.31
2023-09-27,Carapungo,Precaucion,58.5,0.31
2023-09-27,Carapungo,Alerta,214.07,0.31
2023-09-27,Carapungo,Precaucion,71.86,0.31
2023-09-27,Carapungo,Precaucion,62.11,0.31
2023-09-27,Carapungo,Precaucion,61.84,0.31
2023-09-27,Carapungo,Precaucion,116.84,0.31
2023-09-27,Carapungo,Precaucion,62.05,0.31
2023-09-28,Carapungo,Precaucion,57.12,0.17
2023-09-29,Carapungo,Precaucion,52.19,0.26
2023-09-29,Carapungo,Emergencia,359.62,0.26
2023-09-29,Carapungo,Alerta,234.43,0.26
2023-09-30,Carapungo,Precaucion,64.31,0
2023-09-30,Carapungo,Alerta,208.79,0
2023-09-30,Carapungo,Emergencia,367.27,0
2023-10-01,Carapungo,Precaucion,57.09,0.45
2023-10-02,Carapungo,Precaucion,56.9,0.33
2023-10-04,Carapungo,Precaucion,59.1,0.31
2023-10-04,Carapungo,Precaucion,88.02,0.31
2023-10-04,Carapungo,Emergencia,390.72,0.31
2023-10-04,Carapungo,Precaucion,131.36,0.31
2023-10-05,Carapungo,Precaucion,51.54,0
2023-10-06,Carapungo,Precaucion,76.38,0.33
2023-10-06,Carapungo,Precaucion,59.64,0.33
2023-10-06,Carapungo,Precaucion,73.2,0.33
2023-10-06,Carapungo,Precaucion,75.81,0.33
2023-10-07,Carapungo,Precaucion,54.18,0
2023-10-07,Carapungo,Precaucion,129.08,0
2023-10-07,Carapungo,Precaucion,53.11,0
2023-10-07,Carapungo,Precaucion,59.45,0
2023-10-08,Carapungo,Alarma,260.18,0
2023-10-08,Carapungo,Alerta,223.16,0
2023-10-09,Carapungo,Precaucion,65.33,0.36
2023-10-09,Carapungo,Precaucion,118.57,0.36
2023-10-09,Carapungo,Precaucion,90.2,0.36
2023-10-10,Carapungo,Precaucion,72.34,0
2023-10-10,Carapungo,Precaucion,92.03,0
2023-10-10,Carapungo,Precaucion,100.91,0
2023-10-11,Carapungo,Precaucion,53.33,0.21
2023-10-16,Carapungo,Precaucion,58.33,0.36
2023-10-18,Carapungo,Precaucion,55.57,0.39
2023-10-18,Carapungo,Precaucion,68.54,0.39
2023-10-19,Carapungo,Precaucion,55.45,0.33
2023-10-20,Carapungo,Alerta,162.05,0.51
2023-10-20,Carapungo,Precaucion,131.45,0.51
2023-10-20,Carapungo,Alerta,204.01,0.51
2023-10-20,Carapungo,Precaucion,65.42,0.51
2023-10-20,Carapungo,Precaucion,65.89,0.51
2023-10-20,Carapungo,Precaucion,52.57,0.51
2023-10-21,Carapungo,Alerta,173.53,0.25
2023-10-21,Carapungo,Alerta,205.24,0.25
2023-10-21,Carapungo,Precaucion,117.33,0.25
2023-10-23,Carapungo,Alerta,208.64,0.53
2023-10-23,Carapungo,Precaucion,59.2,0.53
2023-10-23,Carapungo,Precaucion,65.14,0.53
2023-10-24,Carapungo,Precaucion,58.09,0
2023-10-30,Carapungo,Precaucion,60.88,0
2023-10-30,Carapungo,Precaucion,51.39,0
2023-11-06,Carapungo,Precaucion,57.27,0.44
2023-11-08,Carapungo,Precaucion,56.14,0.5
2023-11-14,Carapungo,Precaucion,53.25,0.45
2023-11-27,Carapungo,Precaucion,53.28,0.35
2023-11-27,Carapungo,Precaucion,62.01,0.35
2023-12-01,Carapungo,Precaucion,53.6,0.39
2023-12-12,Carapungo,Precaucion,58.08,0.43
2023-12-12,Carapungo,Precaucion,56.64,0.43
2023-12-22,Carapungo,Precaucion,90.96,0.49
2023-12-23,Carapungo,Precaucion,111.69,0
2023-12-23,Carapungo,Precaucion,109.64,0
2023-12-23,Carapungo,Precaucion,98.17,0
2023-12-23,Carapungo,Precaucion,65.89,0
2023-12-23,Carapungo,Precaucion,60.77,0
2023-12-23,Carapungo,Precaucion,56.29,0
2023-12-24,Carapungo,Precaucion,132.56,0.27
2023-12-24,Carapungo,Precaucion,77.53,0.27
2023-12-24,Carapungo,Precaucion,88.83,0.27
2023-12-28,Carapungo,Precaucion,61.61,0
2023-12-28,Carapungo,Precaucion,66.62,0
2023-12-30,Carapungo,Precaucion,57.3,0.3
2024-01-01,Carapungo,Precaucion,120.55,0
2024-01-01,Carapungo,Precaucion,147.94,0
2024-01-01,Carapungo,Precaucion,67.35,0
2024-01-01,Carapungo,Precaucion,67.33,0
2024-01-01,Carapungo,Precaucion,87.12,0
2024-01-01,Carapungo,Precaucion,67.59,0
2024-01-02,Carapungo,Precaucion,53.97,0
2024-01-02,Carapungo,Precaucion,55.52,0
2024-01-03,Carapungo,Precaucion,75.28,0
2024-01-07,Carapungo,Precaucion,54.75,0.25
2024-01-08,Carapungo,Precaucion,51.02,0
2024-01-22,Carapungo,Precaucion,55.45,0.29
2024-01-24,Carapungo,Precaucion,53.48,0.16
2024-01-24,Carapungo,Precaucion,69.45,0.16
2024-01-25,Carapungo,Precaucion,68.9,0.3
2024-01-25,Carapungo,Precaucion,66.75,0.3
2024-02-06,Carapungo,Precaucion,59.22,0.37
2024-02-07,Carapungo,Precaucion,63.08,0
2024-02-07,Carapungo,Precaucion,81.84,0
2024-02-08,Carapungo,Precaucion,66.53,0.27
2024-02-14,Carapungo,Precaucion,51.46,0.3
2024-02-27,Carapungo,Precaucion,60.09,0.44
2024-02-27,Carapungo,Precaucion,56.36,0.44
2024-02-28,Carapungo,Precaucion,59.7,0.53
2024-02-28,Carapungo,Precaucion,73.27,0.53
2024-03-11,Carapungo,Precaucion,52.28,0.51
2024-03-11,Carapungo,Precaucion,60.33,0.51
2024-03-18,Carapungo,Precaucion,71.41,0
2024-03-28,Carapungo,Precaucion,54.8,0.32
2024-04-09,Carapungo,Precaucion,65.91,0.17
2024-04-10,Carapungo,Precaucion,58.29,0
2024-04-10,Carapungo,Precaucion,71.82,0
2024-04-11,Carapungo,Precaucion,70.89,0.29
2024-04-11,Carapungo,Precaucion,56.65,0.29
2024-04-12,Carapungo,Precaucion,70.17,0.2
2024-04-12,Carapungo,Precaucion,58.45,0.2
2024-04-23,Carapungo,Precaucion,61,0.33
2024-04-23,Carapungo,Precaucion,89.16,0.33
2024-04-25,Carapungo,Precaucion,58.28,0
2024-04-25,Carapungo,Precaucion,55.55,0
2024-04-25,Carapungo,Precaucion,67.29,0
2024-04-27,Carapungo,Precaucion,81.58,0
2024-05-01,Carapungo,Precaucion,59.35,0.29
2024-05-06,Carapungo,Precaucion,56.17,0
2024-05-06,Carapungo,Precaucion,57.14,0
2024-05-06,Carapungo,Precaucion,61.87,0
2024-05-06,Carapungo,Precaucion,71.09,0
2024-05-07,Carapungo,Precaucion,99.64,0
2024-05-09,Carapungo,Precaucion,63.82,0
2024-05-09,Carapungo,Precaucion,69.48,0
2024-05-10,Carapungo,Precaucion,53.78,0.34
2024-05-10,Carapungo,Precaucion,78.68,0.34
2024-05-13,Carapungo,Precaucion,54.2,0
2024-05-13,Carapungo,Precaucion,60.58,0
2024-07-09,Carapungo,Precaucion,64.7,0
2024-07-10,Carapungo,Precaucion,59.8,0.34
2024-07-10,Carapungo,Precaucion,68.13,0.34
2024-09-04,Carapungo,Precaucion,81.2,0.19
2024-09-04,Carapungo,Precaucion,68.94,0.19
2024-09-07,Carapungo,Precaucion,51.63,0.19
2024-09-07,Carapungo,Precaucion,51.98,0.19
2024-09-11,Carapungo,Precaucion,67.63,0.18
2024-09-11,Carapungo,Precaucion,51.15,0.18
2024-09-12,Carapungo,Precaucion,51.33,0.14
2024-09-20,Carapungo,Precaucion,58.68,0
2024-09-23,Carapungo,Precaucion,67.01,0.16
2024-09-24,Carapungo,Precaucion,73.64,0.24
2024-09-24,Carapungo,Precaucion,59.24,0.24
2024-09-25,Carapungo,Precaucion,69.52,0
2024-09-25,Carapungo,Precaucion,54.26,0
2024-09-26,Carapungo,Precaucion,51.74,0.23
2024-10-01,Carapungo,Precaucion,55.98,0.49
2024-10-02,Carapungo,Precaucion,52.77,0.5
2024-10-02,Carapungo,Precaucion,62.43,0.5
2024-10-23,Carapungo,Precaucion,53.94,0.55
2024-10-25,Carapungo,Precaucion,51.38,0.29
2024-10-29,Carapungo,Precaucion,51.91,0
2024-11-04,Carapungo,Precaucion,59.17,0
2024-11-04,Carapungo,Alerta,203,0
2024-11-06,Carapungo,Precaucion,52.89,0.3
2024-11-07,Carapungo,Precaucion,52.37,0.68
2024-11-08,Carapungo,Precaucion,51.24,0
2024-11-09,Carapungo,Precaucion,61.22,0
2024-11-11,Carapungo,Precaucion,52.84,0.24
2024-11-11,Carapungo,Precaucion,53.93,0.24
2024-11-12,Carapungo,Precaucion,59.92,0.44
2024-11-12,Carapungo,Precaucion,53.87,0.44
2024-11-12,Carapungo,Precaucion,59.64,0.44
2024-11-12,Carapungo,Precaucion,69.87,0.44
2024-11-12,Carapungo,Precaucion,68.88,0.44
2024-11-12,Carapungo,Precaucion,70.73,0.44
2024-11-12,Carapungo,Precaucion,54.47,0.44
2024-11-12,Carapungo,Precaucion,61.86,0.44
2024-11-12,Carapungo,Precaucion,71.49,0.44
2024-11-13,Carapungo,Precaucion,57.68,0
2024-11-13,Carapungo,Precaucion,56.16,0
2024-11-15,Carapungo,Precaucion,61.08,0.48
2024-11-15,Carapungo,Precaucion,63.9,0.48
2024-11-15,Carapungo,Precaucion,51.5,0.48
2024-11-28,Carapungo,Precaucion,52.89,0
2018-01-01,Centro,Precaucion,51.68,0
2018-01-01,Centro,Alarma,276.67,0
2018-01-01,Centro,Alerta,215.73,0
2018-01-01,Centro,Precaucion,115.53,0
2018-01-02,Centro,Precaucion,55.35,0
2018-01-03,Centro,Precaucion,61.32,0
2018-01-04,Centro,Precaucion,59.22,0.19
2018-01-04,Centro,Precaucion,66.61,0.19
2018-01-09,Centro,Precaucion,79.77,0
2018-01-09,Centro,Precaucion,61.53,0
2018-01-11,Centro,Precaucion,56.52,0.25
2018-01-11,Centro,Precaucion,66.56,0.25
2018-01-11,Centro,Precaucion,69.05,0.25
2018-01-26,Centro,Precaucion,62.31,0
2018-01-26,Centro,Precaucion,69.51,0
2018-01-31,Centro,Precaucion,54.14,0.21
2018-02-01,Centro,Precaucion,61.22,0.22
2018-02-01,Centro,Precaucion,56.64,0.22
2018-02-12,Centro,Precaucion,60.57,0.47
2018-03-08,Centro,Precaucion,59.77,0
2018-03-15,Centro,Precaucion,57.65,0
2018-03-15,Centro,Precaucion,51.07,0
2018-03-16,Centro,Precaucion,58.03,0
2018-03-20,Centro,Precaucion,51.05,0.57
2018-03-20,Centro,Precaucion,56.61,0.57
2018-03-24,Centro,Precaucion,93.8,0
2018-03-27,Centro,Precaucion,57.91,0.39
2018-04-26,Centro,Precaucion,57.47,0
2018-05-22,Centro,Precaucion,55.33,0
2018-05-22,Centro,Precaucion,60.83,0
2018-05-24,Centro,Precaucion,51.3,0
2018-06-25,Centro,Precaucion,55.32,0
2018-06-25,Centro,Precaucion,57.8,0
2018-08-21,Centro,Precaucion,91.83,0.26
2018-08-22,Centro,Precaucion,63.2,0.38
2018-10-01,Centro,Precaucion,68.22,0.33
2018-10-02,Centro,Precaucion,58.98,0
2018-10-02,Centro,Precaucion,63.64,0
2018-10-05,Centro,Precaucion,64.65,0.3
2018-10-05,Centro,Precaucion,62.98,0.3
2018-10-05,Centro,Precaucion,63.15,0.3
2018-10-06,Centro,Precaucion,56.69,0
2018-10-09,Centro,Precaucion,54.55,0
2018-10-10,Centro,Precaucion,56.9,0
2018-10-10,Centro,Precaucion,62.98,0
2018-10-10,Centro,Precaucion,63.73,0
2018-10-11,Centro,Precaucion,57.21,0
2018-10-17,Centro,Precaucion,51.83,0.33
2018-10-17,Centro,Precaucion,60.7,0.33
2018-10-17,Centro,Precaucion,55.98,0.33
2018-10-17,Centro,Precaucion,59.48,0.33
2018-10-18,Centro,Precaucion,56.77,0
2018-10-18,Centro,Precaucion,64.95,0
2018-10-18,Centro,Precaucion,68.35,0
2018-10-18,Centro,Precaucion,57.72,0
2018-10-19,Centro,Precaucion,59.46,0.18
2018-10-19,Centro,Precaucion,67.3,0.18
2018-10-19,Centro,Precaucion,62.1,0.18
2018-10-19,Centro,Precaucion,60.94,0.18
2018-10-22,Centro,Precaucion,55.3,0.62
2018-10-22,Centro,Precaucion,60.02,0.62
2018-10-24,Centro,Precaucion,51.61,0.12
2018-10-24,Centro,Precaucion,73.77,0.12
2018-10-25,Centro,Precaucion,53.57,0
2018-10-25,Centro,Precaucion,57.9,0
2018-10-29,Centro,Precaucion,53.27,0
2018-11-17,Centro,Precaucion,54.36,0
2018-11-21,Centro,Precaucion,56.32,0.58
2018-11-28,Centro,Precaucion,59.8,0.38
2018-11-28,Centro,Precaucion,59.15,0.38
2018-11-29,Centro,Precaucion,54.46,0
2018-11-29,Centro,Precaucion,52.44,0
2018-12-04,Centro,Precaucion,56.05,0.49
2019-01-01,Centro,Alerta,151.16,0.21
2019-01-01,Centro,Alerta,248.1,0.21
2019-01-01,Centro,Precaucion,75.67,0.21
2019-01-09,Centro,Precaucion,54.67,0
2019-01-09,Centro,Precaucion,64.88,0
2019-01-16,Centro,Precaucion,53.02,0
2019-01-16,Centro,Precaucion,55.74,0
2019-02-06,Centro,Precaucion,64.37,0.5
2019-02-15,Centro,Precaucion,51.28,0.39
2019-03-07,Centro,Precaucion,62.86,0
2019-03-24,Centro,Precaucion,53.58,0.58
2019-03-25,Centro,Precaucion,51,0
2019-04-20,Centro,Precaucion,59.98,0
2019-04-20,Centro,Precaucion,51.91,0
2019-04-21,Centro,Precaucion,54.78,0
2019-05-14,Centro,Precaucion,51.79,0
2019-05-14,Centro,Precaucion,56.94,0
2019-05-21,Centro,Precaucion,56.43,0
2019-05-22,Centro,Precaucion,55.53,0.31
2019-05-22,Centro,Precaucion,51.1,0.31
2019-06-12,Centro,Precaucion,72.52,0
2019-06-13,Centro,Precaucion,55.31,0
2019-06-13,Centro,Precaucion,56.56,0
2019-07-17,Centro,Precaucion,53.1,0.4
2019-07-25,Centro,Precaucion,54.81,0
2019-08-02,Centro,Precaucion,56.47,0
2019-08-15,Centro,Precaucion,51.98,0.53
2019-08-15,Centro,Precaucion,54.09,0.53
2019-08-15,Centro,Precaucion,52,0.53
2019-09-03,Centro,Precaucion,63.71,0
2019-09-03,Centro,Alerta,221.72,0
2019-09-04,Centro,Precaucion,117.56,0.58
2019-09-04,Centro,Precaucion,66.73,0.58
2019-09-05,Centro,Precaucion,51.31,0.38
2019-09-12,Centro,Precaucion,70.66,0
2019-09-12,Centro,Precaucion,70.91,0
2019-09-13,Centro,Precaucion,77.41,0.23
2019-09-13,Centro,Alerta,189.52,0.23
2019-09-13,Centro,Precaucion,145.67,0.23
2019-09-13,Centro,Precaucion,90.1,0.23
2019-09-13,Centro,Precaucion,71.6,0.23
2019-09-18,Centro,Precaucion,63.74,0
2019-09-18,Centro,Precaucion,93.02,0
2019-10-09,Centro,Precaucion,58.7,0
2019-10-09,Centro,Precaucion,53.92,0
2019-10-13,Centro,Precaucion,55.21,0
2019-10-13,Centro,Precaucion,84.65,0
2019-10-25,Centro,Precaucion,54.86,0.4
2019-10-25,Centro,Precaucion,61.53,0.4
2019-12-02,Centro,Precaucion,56.73,0.42
2019-12-13,Centro,Precaucion,51.26,0.53
2019-12-13,Centro,Precaucion,55,0.53
2020-01-01,Centro,Precaucion,127.45,0
2020-01-01,Centro,Precaucion,70.73,0
2020-01-06,Centro,Precaucion,64.82,0.39
2020-01-07,Centro,Precaucion,58.76,0
2020-01-15,Centro,Precaucion,52.02,0.29
2020-02-03,Centro,Precaucion,74.84,0.4
2020-02-09,Centro,Precaucion,68.35,0.55
2020-02-12,Centro,Precaucion,76.92,0.57
2020-02-12,Centro,Precaucion,66.84,0.57
2020-02-14,Centro,Precaucion,51.36,0.2
2020-03-09,Centro,Precaucion,54.14,0.38
2020-10-11,Centro,Precaucion,55.74,0.17
2020-10-11,Centro,Precaucion,59.92,0.17
2020-11-14,Centro,Precaucion,51.92,0
2020-11-14,Centro,Precaucion,51.54,0
2020-11-14,Centro,Precaucion,53.17,0
2020-11-15,Centro,Precaucion,51.08,0
2020-11-16,Centro,Precaucion,54.56,0
2020-11-16,Centro,Precaucion,55.86,0
2020-11-19,Centro,Precaucion,51.92,0.48
2020-11-23,Centro,Precaucion,57.21,0
2021-01-01,Centro,Precaucion,109.29,0
2021-01-01,Centro,Alerta,226.28,0
2021-01-01,Centro,Alerta,193.69,0
2021-01-01,Centro,Alerta,202.61,0
2021-01-01,Centro,Precaucion,139.43,0
2021-01-01,Centro,Precaucion,130,0
2021-01-01,Centro,Precaucion,112.87,0
2021-01-01,Centro,Alerta,161.73,0
2021-01-01,Centro,Alerta,170.38,0
2021-01-01,Centro,Precaucion,66.02,0
2021-02-03,Centro,Precaucion,61.34,0
2021-02-03,Centro,Precaucion,67.2,0
2021-02-22,Centro,Precaucion,59.46,0
2021-06-11,Centro,Precaucion,51.59,0
2021-12-03,Centro,Precaucion,53.79,0.48
2022-01-01,Centro,Precaucion,64.95,0
2022-02-03,Centro,Precaucion,56.98,0.37
2022-02-22,Centro,Precaucion,52.1,0
2022-02-23,Centro,Precaucion,55.03,0.39
2022-02-23,Centro,Precaucion,53.44,0.39
2022-05-30,Centro,Precaucion,54.8,0
2022-06-07,Centro,Precaucion,60.11,0
2022-06-16,Centro,Precaucion,58.78,0.3
2022-06-21,Centro,Precaucion,112.32,0
2022-06-21,Centro,Precaucion,74.91,0
2022-07-19,Centro,Precaucion,60.63,0.18
2022-07-22,Centro,Precaucion,56.08,0
2022-08-01,Centro,Precaucion,66.06,0.4
2022-08-01,Centro,Precaucion,54.83,0.4
2022-08-02,Centro,Precaucion,63.52,0.2
2022-08-02,Centro,Precaucion,63.57,0.2
2022-08-03,Centro,Precaucion,54.15,0
2022-08-06,Centro,Precaucion,51.36,0.4
2022-08-06,Centro,Precaucion,55.8,0.4
2022-08-07,Centro,Precaucion,51.59,0.17
2022-08-07,Centro,Precaucion,56.02,0.17
2022-08-07,Centro,Precaucion,53.48,0.17
2022-08-07,Centro,Precaucion,57.98,0.17
2022-08-07,Centro,Precaucion,51.01,0.17
2022-08-08,Centro,Precaucion,59.46,0.33
2022-08-08,Centro,Precaucion,58.79,0.33
2022-08-08,Centro,Precaucion,57.17,0.33
2022-08-09,Centro,Precaucion,52.78,0.49
2022-08-09,Centro,Precaucion,52.76,0.49
2022-08-09,Centro,Precaucion,53.69,0.49
2022-08-09,Centro,Precaucion,52.87,0.49
2022-08-09,Centro,Precaucion,53.58,0.49
2022-08-09,Centro,Precaucion,53.69,0.49
2022-08-11,Centro,Precaucion,62.04,0
2022-08-11,Centro,Precaucion,64.91,0
2022-08-11,Centro,Precaucion,67.16,0
2022-08-11,Centro,Precaucion,62.04,0
2022-08-11,Centro,Precaucion,53.64,0
2022-08-12,Centro,Precaucion,66.47,0.13
2022-08-12,Centro,Precaucion,82.27,0.13
2022-08-12,Centro,Precaucion,89.83,0.13
2022-08-12,Centro,Precaucion,88.5,0.13
2022-08-12,Centro,Precaucion,83.16,0.13
2022-08-12,Centro,Precaucion,79.59,0.13
2022-08-12,Centro,Precaucion,71.04,0.13
2022-08-12,Centro,Precaucion,56.77,0.13
2022-08-13,Centro,Precaucion,67.18,0.07
2022-08-13,Centro,Precaucion,97.1,0.07
2022-08-13,Centro,Precaucion,108.62,0.07
2022-08-13,Centro,Precaucion,106.2,0.07
2022-08-13,Centro,Precaucion,94.85,0.07
2022-08-13,Centro,Precaucion,78.06,0.07
2022-08-13,Centro,Precaucion,72.61,0.07
2022-08-13,Centro,Precaucion,57.69,0.07
2022-08-14,Centro,Precaucion,52.46,0.18
2022-08-14,Centro,Precaucion,64.7,0.18
2022-08-14,Centro,Precaucion,73.09,0.18
2022-08-14,Centro,Precaucion,83.62,0.18
2022-08-14,Centro,Precaucion,76.1,0.18
2022-08-14,Centro,Precaucion,64.6,0.18
2022-08-14,Centro,Precaucion,54.65,0.18
2022-08-14,Centro,Precaucion,55.69,0.18
2022-08-15,Centro,Precaucion,52.28,0
2022-08-15,Centro,Precaucion,60.79,0
2022-08-15,Centro,Precaucion,51.15,0
2022-08-15,Centro,Precaucion,51.04,0
2022-08-16,Centro,Precaucion,55.18,0.06
2022-08-16,Centro,Precaucion,52.42,0.06
2022-08-16,Centro,Precaucion,59.65,0.06
2022-08-16,Centro,Precaucion,67.67,0.06
2022-08-16,Centro,Precaucion,51.87,0.06
2022-08-17,Centro,Precaucion,58.53,0.31
2022-08-17,Centro,Precaucion,60.85,0.31
2022-08-17,Centro,Precaucion,68.41,0.31
2022-08-17,Centro,Precaucion,69.38,0.31
2022-08-17,Centro,Precaucion,65.63,0.31
2022-08-17,Centro,Precaucion,60.83,0.31
2022-08-18,Centro,Precaucion,61.94,0.01
2022-08-18,Centro,Precaucion,77.88,0.01
2022-08-18,Centro,Precaucion,75.65,0.01
2022-08-18,Centro,Precaucion,66.02,0.01
2022-08-18,Centro,Precaucion,59.89,0.01
2022-08-18,Centro,Precaucion,54.23,0.01
2022-08-19,Centro,Precaucion,52.08,0.39
2022-08-19,Centro,Precaucion,51.65,0.39
2022-08-19,Centro,Precaucion,52.15,0.39
2022-08-19,Centro,Precaucion,56.59,0.39
2022-08-20,Centro,Precaucion,56.65,0
2022-08-21,Centro,Precaucion,53.81,0
2022-08-21,Centro,Precaucion,66.91,0
2022-08-21,Centro,Precaucion,68.27,0
2022-08-21,Centro,Precaucion,70.89,0
2022-08-21,Centro,Precaucion,71.66,0
2022-08-21,Centro,Precaucion,70,0
2022-08-21,Centro,Precaucion,68.26,0
2022-08-21,Centro,Precaucion,65.15,0
2022-08-21,Centro,Precaucion,55.81,0
2022-08-22,Centro,Precaucion,75.18,0.31
2022-08-22,Centro,Precaucion,81.7,0.31
2022-08-22,Centro,Precaucion,74.13,0.31
2022-08-22,Centro,Precaucion,83.03,0.31
2022-08-22,Centro,Precaucion,78.94,0.31
2022-08-22,Centro,Precaucion,74.94,0.31
2022-08-22,Centro,Precaucion,75.73,0.31
2022-08-22,Centro,Precaucion,70.78,0.31
2022-08-22,Centro,Precaucion,51.44,0.31
2022-08-23,Centro,Precaucion,56.09,0.1
2022-08-23,Centro,Precaucion,59.48,0.1
2022-08-23,Centro,Precaucion,61.02,0.1
2022-08-23,Centro,Precaucion,60.63,0.1
2022-08-23,Centro,Precaucion,57.4,0.1
2022-08-23,Centro,Precaucion,58.23,0.1
2022-08-23,Centro,Precaucion,70.06,0.1
2022-08-23,Centro,Precaucion,80.08,0.1
2022-08-23,Centro,Precaucion,90.85,0.1
2022-08-23,Centro,Precaucion,93.8,0.1
2022-08-23,Centro,Precaucion,102,0.1
2022-08-23,Centro,Precaucion,92.01,0.1
2022-08-23,Centro,Precaucion,78.42,0.1
2022-08-23,Centro,Precaucion,66.93,0.1
2022-08-23,Centro,Precaucion,55.67,0.1
2022-08-24,Centro,Precaucion,58.81,0.35
2022-08-24,Centro,Precaucion,69.83,0.35
2022-08-24,Centro,Precaucion,80.97,0.35
2022-08-24,Centro,Precaucion,79.25,0.35
2022-08-24,Centro,Precaucion,71.15,0.35
2022-08-24,Centro,Precaucion,68.26,0.35
2022-08-24,Centro,Precaucion,62.2,0.35
2022-08-24,Centro,Precaucion,55.9,0.35
2022-08-25,Centro,Precaucion,53.43,0.18
2022-08-25,Centro,Precaucion,63.39,0.18
2022-08-25,Centro,Precaucion,75.93,0.18
2022-08-25,Centro,Precaucion,64.18,0.18
2022-08-25,Centro,Precaucion,53.4,0.18
2022-08-26,Centro,Precaucion,57.69,0
2022-08-26,Centro,Precaucion,69.56,0
2022-08-26,Centro,Precaucion,76.78,0
2022-08-26,Centro,Precaucion,81.51,0
2022-08-26,Centro,Precaucion,81.33,0
2022-08-26,Centro,Precaucion,70.78,0
2022-08-26,Centro,Precaucion,64.01,0
2022-08-27,Centro,Precaucion,65.25,0.07
2022-08-27,Centro,Precaucion,72.41,0.07
2022-08-27,Centro,Precaucion,84.31,0.07
2022-08-27,Centro,Precaucion,86.34,0.07
2022-08-27,Centro,Precaucion,81.72,0.07
2022-08-27,Centro,Precaucion,64.79,0.07
2022-08-27,Centro,Precaucion,60.83,0.07
2022-08-27,Centro,Precaucion,57.84,0.07
2022-08-27,Centro,Precaucion,51,0.07
2022-08-28,Centro,Precaucion,58.43,0
2022-08-28,Centro,Precaucion,74.51,0
2022-08-28,Centro,Precaucion,79.98,0
2022-08-28,Centro,Precaucion,77.8,0
2022-08-28,Centro,Precaucion,69.57,0
2022-08-28,Centro,Precaucion,69.5,0
2022-08-28,Centro,Precaucion,70.79,0
2022-08-29,Centro,Precaucion,53.21,0.38
2022-08-29,Centro,Precaucion,54.41,0.38
2022-08-29,Centro,Precaucion,62.02,0.38
2022-08-29,Centro,Precaucion,64.99,0.38
2022-08-29,Centro,Precaucion,68.42,0.38
2022-08-29,Centro,Precaucion,62.15,0.38
2022-08-29,Centro,Precaucion,61.32,0.38
2022-08-29,Centro,Precaucion,69.41,0.38
2022-08-29,Centro,Precaucion,71.14,0.38
2022-08-29,Centro,Precaucion,52.63,0.38
2022-08-29,Centro,Precaucion,52.81,0.38
2022-08-29,Centro,Precaucion,55.57,0.38
2022-08-30,Centro,Precaucion,51.39,0.38
2022-08-30,Centro,Precaucion,53.35,0.38
2022-08-30,Centro,Precaucion,56.53,0.38
2022-08-30,Centro,Precaucion,57.23,0.38
2022-08-30,Centro,Precaucion,54.23,0.38
2022-08-30,Centro,Precaucion,66.98,0.38
2022-08-30,Centro,Precaucion,73.5,0.38
2022-08-30,Centro,Precaucion,75.23,0.38
2022-08-30,Centro,Precaucion,80.6,0.38
2022-08-30,Centro,Precaucion,72.6,0.38
2022-08-30,Centro,Precaucion,68.28,0.38
2022-08-30,Centro,Precaucion,68.94,0.38
2022-08-30,Centro,Precaucion,61.4,0.38
2022-08-31,Centro,Precaucion,61.33,0.41
2022-08-31,Centro,Precaucion,51.57,0.41
2022-08-31,Centro,Precaucion,51.32,0.41
2022-08-31,Centro,Precaucion,69.96,0.41
2022-08-31,Centro,Precaucion,73.83,0.41
2022-08-31,Centro,Precaucion,80.51,0.41
2022-08-31,Centro,Precaucion,71.94,0.41
2022-08-31,Centro,Precaucion,75.05,0.41
2022-08-31,Centro,Precaucion,76.1,0.41
2022-08-31,Centro,Precaucion,67.44,0.41
2022-08-31,Centro,Precaucion,58.83,0.41
2022-09-08,Centro,Precaucion,63.78,0.1
2022-09-13,Centro,Precaucion,55.48,0.21
2022-09-23,Centro,Precaucion,55.34,0.18
2022-09-23,Centro,Precaucion,53.02,0.18
2022-09-25,Centro,Precaucion,63.67,0
2022-09-25,Centro,Precaucion,58.83,0
2022-09-25,Centro,Precaucion,67.8,0
2022-09-25,Centro,Precaucion,53.08,0
2022-09-25,Centro,Precaucion,64.75,0
2022-10-05,Centro,Precaucion,51.53,0.36
2022-10-06,Centro,Precaucion,53.58,0
2022-10-07,Centro,Precaucion,70.92,0
2022-10-07,Centro,Precaucion,66.28,0
