Estacion,Categoria,Valor Categoria,AOD,Min,Max
SanAntonio,IQCA_18,Incorrecto,AOD_media,0.258,0.595
SanAntonio,IQCA_18,Incorrecto,AOD_mediana,0.254,0.595
SanAntonio,IQCA_18,Incorrecto,AOD_moda,0.17,0.595
Tumbaco,IQCA,Deseable,AOD_media,0.122,0.592
Tumbaco,IQCA,Deseable,AOD_mediana,0.116,0.592
Tumbaco,IQCA,Deseable,AOD_moda,0.088,0.586
Tumbaco,IQCA_1,Deseable,AOD_media,0.122,0.592
Tumbaco,IQCA_1,Deseable,AOD_mediana,0.116,0.592
Tumbaco,IQCA_1,Deseable,AOD_moda,0.088,0.586
Tumbaco,IQCA_7,Deseable,AOD_media,0.122,0.592
Tumbaco,IQCA_7,Deseable,AOD_mediana,0.116,0.592
Tumbaco,IQCA_7,Deseable,AOD_moda,0.088,0.586
Tumbaco,IQCA_7,Aceptable,AOD_media,0.274,0.471
Tumbaco,IQCA_7,Aceptable,AOD_mediana,0.262,0.444
Tumbaco,IQCA_7,Aceptable,AOD_moda,0.25,0.384
Tumbaco,IQCA_14,Deseable,AOD_media,0.274,0.592
Tumbaco,IQCA_14,Deseable,AOD_mediana,0.262,0.592
Tumbaco,IQCA_14,Deseable,AOD_moda,0.236,0.586
Tumbaco,IQCA_14,Aceptable,AOD_media,0.122,0.122
Tumbaco,IQCA_14,Aceptable,AOD_mediana,0.116,0.116
Tumbaco,IQCA_14,Aceptable,AOD_moda,0.088,0.088
Tumbaco,IQCA_18,Deseable,AOD_media,0.122,0.592
Tumbaco,IQCA_18,Deseable,AOD_mediana,0.116,0.592
Tumbaco,IQCA_18,Deseable,AOD_moda,0.088,0.586
Guamani,IQCA,Deseable,AOD_media,0.151,0.583
Guamani,IQCA,Deseable,AOD_mediana,0.158,0.583
Guamani,IQCA,Deseable,AOD_moda,0.157,0.583
Guamani,IQCA,Aceptable,AOD_media,0.502,0.502
Guamani,IQCA,Aceptable,AOD_mediana,0.511,0.511
Guamani,IQCA,Aceptable,AOD_moda,0.445,0.445
Guamani,IQCA_1,Deseable,AOD_media,0.151,0.583
Guamani,IQCA_1,Deseable,AOD_mediana,0.158,0.583
Guamani,IQCA_1,Deseable,AOD_moda,0.157,0.583
Guamani,IQCA_1,Aceptable,AOD_media,0.357,0.544
Guamani,IQCA_1,Aceptable,AOD_mediana,0.356,0.544
Guamani,IQCA_1,Aceptable,AOD_moda,0.361,0.544
Guamani,IQCA_7,Deseable,AOD_media,0.235,0.581
Guamani,IQCA_7,Deseable,AOD_mediana,0.232,0.581
Guamani,IQCA_7,Deseable,AOD_moda,0.2,0.581
Guamani,IQCA_7,Aceptable,AOD_media,0.151,0.488
Guamani,IQCA_7,Aceptable,AOD_mediana,0.158,0.504
Guamani,IQCA_7,Aceptable,AOD_moda,0.157,0.49
Guamani,IQCA_7,Precaucion,AOD_media,0.318,0.502
Guamani,IQCA_7,Precaucion,AOD_mediana,0.295,0.511
Guamani,IQCA_7,Precaucion,AOD_moda,0.395,0.515
Guamani,IQCA_7,Incorrecto,AOD_media,0.583,0.583
Guamani,IQCA_7,Incorrecto,AOD_mediana,0.583,0.583
Guamani,IQCA_7,Incorrecto,AOD_moda,0.583,0.583
Guamani,IQCA_14,Deseable,AOD_media,0.151,0.581
Guamani,IQCA_14,Deseable,AOD_mediana,0.158,0.581
Guamani,IQCA_14,Deseable,AOD_moda,0.157,0.581
Guamani,IQCA_14,Aceptable,AOD_media,0.357,0.488
Guamani,IQCA_14,Aceptable,AOD_mediana,0.356,0.504
Guamani,IQCA_14,Aceptable,AOD_moda,0.361,0.49
Guamani,IQCA_14,Incorrecto,AOD_media,0.362,0.583
Guamani,IQCA_14,Incorrecto,AOD_mediana,0.359,0.583
Guamani,IQCA_14,Incorrecto,AOD_moda,0.428,0.583
Guamani,IQCA_18,Deseable,AOD_media,0.151,0.583
Guamani,IQCA_18,Deseable,AOD_mediana,0.158,0.583
Guamani,IQCA_18,Deseable,AOD_moda,0.157,0.583
Guamani,IQCA_18,Aceptable,AOD_media,0.471,0.573
Guamani,IQCA_18,Aceptable,AOD_mediana,0.476,0.559
Guamani,IQCA_18,Aceptable,AOD_moda,0.478,0.559
Guamani,IQCA_18,Precaucion,AOD_media,0.377,0.377
Guamani,IQCA_18,Precaucion,AOD_mediana,0.363,0.363
Guamani,IQCA_18,Precaucion,AOD_moda,0.372,0.372
Cotocollao,IQCA,Deseable,AOD_media,0.233,0.588
Cotocollao,IQCA,Deseable,AOD_mediana,0.22,0.588
Cotocollao,IQCA,Deseable,AOD_moda,0.241,0.588
Cotocollao,IQCA_1,Deseable,AOD_media,0.233,0.588
Cotocollao,IQCA_1,Deseable,AOD_mediana,0.22,0.588
Cotocollao,IQCA_1,Deseable,AOD_moda,0.241,0.588
Cotocollao,IQCA_7,Deseable,AOD_media,0.233,0.588
Cotocollao,IQCA_7,Deseable,AOD_mediana,0.22,0.588
Cotocollao,IQCA_7,Deseable,AOD_moda,0.241,0.588
Cotocollao,IQCA_7,Aceptable,AOD_media,0.352,0.555
Cotocollao,IQCA_7,Aceptable,AOD_mediana,0.352,0.548
Cotocollao,IQCA_7,Aceptable,AOD_moda,0.352,0.53
Cotocollao,IQCA_14,Deseable,AOD_media,0.233,0.588
Cotocollao,IQCA_14,Deseable,AOD_mediana,0.22,0.588
Cotocollao,IQCA_14,Deseable,AOD_moda,0.241,0.588
Cotocollao,IQCA_18,Deseable,AOD_media,0.233,0.588
Cotocollao,IQCA_18,Deseable,AOD_mediana,0.22,0.588
Cotocollao,IQCA_18,Deseable,AOD_moda,0.241,0.588
Belisario,IQCA,Deseable,AOD_media,0.163,0.556
Belisario,IQCA,Deseable,AOD_mediana,0.167,0.572
Belisario,IQCA,Deseable,AOD_moda,0.167,0.572
Belisario,IQCA_1,Deseable,AOD_media,0.163,0.556
Belisario,IQCA_1,Deseable,AOD_mediana,0.167,0.565
Belisario,IQCA_1,Deseable,AOD_moda,0.167,0.565
Belisario,IQCA_1,Incorrecto,AOD_media,0.537,0.552
Belisario,IQCA_1,Incorrecto,AOD_mediana,0.525,0.572
Belisario,IQCA_1,Incorrecto,AOD_moda,0.524,0.572
Belisario,IQCA_7,Deseable,AOD_media,0.163,0.556
Belisario,IQCA_7,Deseable,AOD_mediana,0.167,0.565
Belisario,IQCA_7,Deseable,AOD_moda,0.167,0.565
Belisario,IQCA_7,Aceptable,AOD_media,0.404,0.404
Belisario,IQCA_7,Aceptable,AOD_mediana,0.398,0.398
Belisario,IQCA_7,Aceptable,AOD_moda,0.339,0.339
Belisario,IQCA_7,Incorrecto,AOD_media,0.552,0.552
Belisario,IQCA_7,Incorrecto,AOD_mediana,0.572,0.572
Belisario,IQCA_7,Incorrecto,AOD_moda,0.572,0.572
Belisario,IQCA_14,Deseable,AOD_media,0.163,0.549
Belisario,IQCA_14,Deseable,AOD_mediana,0.167,0.548
Belisario,IQCA_14,Deseable,AOD_moda,0.167,0.552
Belisario,IQCA_14,Aceptable,AOD_media,0.341,0.556
Belisario,IQCA_14,Aceptable,AOD_mediana,0.341,0.565
Belisario,IQCA_14,Aceptable,AOD_moda,0.331,0.565
Belisario,IQCA_14,Incorrecto,AOD_media,0.552,0.552
Belisario,IQCA_14,Incorrecto,AOD_mediana,0.572,0.572
Belisario,IQCA_14,Incorrecto,AOD_moda,0.572,0.572
Belisario,IQCA_18,Deseable,AOD_media,0.163,0.556
Belisario,IQCA_18,Deseable,AOD_mediana,0.167,0.565
Belisario,IQCA_18,Deseable,AOD_moda,0.167,0.565
Belisario,IQCA_18,Aceptable,AOD_media,0.411,0.503
Belisario,IQCA_18,Aceptable,AOD_mediana,0.437,0.518
Belisario,IQCA_18,Aceptable,AOD_moda,0.463,0.52
Belisario,IQCA_18,Incorrecto,AOD_media,0.552,0.552
Belisario,IQCA_18,Incorrecto,AOD_mediana,0.572,0.572
Belisario,IQCA_18,Incorrecto,AOD_moda,0.572,0.572
Centro,IQCA,Deseable,AOD_media,0.178,0.588
Centro,IQCA,Deseable,AOD_mediana,0.172,0.588
Centro,IQCA,Deseable,AOD_moda,0.183,0.59
Centro,IQCA_1,Deseable,AOD_media,0.178,0.588
Centro,IQCA_1,Deseable,AOD_mediana,0.172,0.588
Centro,IQCA_1,Deseable,AOD_moda,0.183,0.59
Centro,IQCA_7,Deseable,AOD_media,0.178,0.571
Centro,IQCA_7,Deseable,AOD_mediana,0.172,0.578
Centro,IQCA_7,Deseable,AOD_moda,0.183,0.59
Centro,IQCA_7,Aceptable,AOD_media,0.363,0.588
Centro,IQCA_7,Aceptable,AOD_mediana,0.357,0.588
Centro,IQCA_7,Aceptable,AOD_moda,0.403,0.588
Centro,IQCA_7,Incorrecto,AOD_media,0.435,0.435
Centro,IQCA_7,Incorrecto,AOD_mediana,0.43,0.43
Centro,IQCA_7,Incorrecto,AOD_moda,0.379,0.379
Centro,IQCA_14,Deseable,AOD_media,0.178,0.571
Centro,IQCA_14,Deseable,AOD_mediana,0.172,0.578
Centro,IQCA_14,Deseable,AOD_moda,0.183,0.59
Centro,IQCA_14,Aceptable,AOD_media,0.277,0.545
Centro,IQCA_14,Aceptable,AOD_mediana,0.278,0.545
Centro,IQCA_14,Aceptable,AOD_moda,0.311,0.545
Centro,IQCA_14,Precaucion,AOD_media,0.522,0.567
Centro,IQCA_14,Precaucion,AOD_mediana,0.524,0.568
Centro,IQCA_14,Precaucion,AOD_moda,0.524,0.568
Centro,IQCA_14,Incorrecto,AOD_media,0.435,0.588
Centro,IQCA_14,Incorrecto,AOD_mediana,0.43,0.588
Centro,IQCA_14,Incorrecto,AOD_moda,0.379,0.588
Centro,IQCA_18,Deseable,AOD_media,0.178,0.588
Centro,IQCA_18,Deseable,AOD_mediana,0.172,0.588
Centro,IQCA_18,Deseable,AOD_moda,0.183,0.59
Centro,IQCA_18,Aceptable,AOD_media,0.532,0.532
Centro,IQCA_18,Aceptable,AOD_mediana,0.552,0.552
Centro,IQCA_18,Aceptable,AOD_moda,0.552,0.552
Centro,IQCA_18,Incorrecto,AOD_media,0.435,0.435
Centro,IQCA_18,Incorrecto,AOD_mediana,0.43,0.43
Centro,IQCA_18,Incorrecto,AOD_moda,0.379,0.379
LosChillos,IQCA,Incorrecto,AOD_media,0.116,0.599
LosChillos,IQCA,Incorrecto,AOD_mediana,0.103,0.579
LosChillos,IQCA,Incorrecto,AOD_moda,0.076,0.598
LosChillos,IQCA_1,Incorrecto,AOD_media,0.116,0.599
LosChillos,IQCA_1,Incorrecto,AOD_mediana,0.103,0.579
LosChillos,IQCA_1,Incorrecto,AOD_moda,0.076,0.598
LosChillos,IQCA_7,Incorrecto,AOD_media,0.116,0.599
LosChillos,IQCA_7,Incorrecto,AOD_mediana,0.103,0.579
LosChillos,IQCA_7,Incorrecto,AOD_moda,0.076,0.598
LosChillos,IQCA_14,Incorrecto,AOD_media,0.116,0.599
LosChillos,IQCA_14,Incorrecto,AOD_mediana,0.103,0.579
LosChillos,IQCA_14,Incorrecto,AOD_moda,0.076,0.598
LosChillos,IQCA_18,Incorrecto,AOD_media,0.116,0.599
LosChillos,IQCA_18,Incorrecto,AOD_mediana,0.103,0.579
LosChillos,IQCA_18,Incorrecto,AOD_moda,0.076,0.598
ElCamal,IQCA,Deseable,AOD_media,0.178,0.592
ElCamal,IQCA,Deseable,AOD_mediana,0.174,0.588
ElCamal,IQCA,Deseable,AOD_moda,0.13,0.588
ElCamal,IQCA_1,Deseable,AOD_media,0.178,0.592
ElCamal,IQCA_1,Deseable,AOD_mediana,0.174,0.588
ElCamal,IQCA_1,Deseable,AOD_moda,0.13,0.588
ElCamal,IQCA_1,Aceptable,AOD_media,0.55,0.55
ElCamal,IQCA_1,Aceptable,AOD_mediana,0.55,0.55
ElCamal,IQCA_1,Aceptable,AOD_moda,0.55,0.55
ElCamal,IQCA_7,Deseable,AOD_media,0.178,0.592
ElCamal,IQCA_7,Deseable,AOD_mediana,0.174,0.588
ElCamal,IQCA_7,Deseable,AOD_moda,0.13,0.588
ElCamal,IQCA_7,Aceptable,AOD_media,0.328,0.591
ElCamal,IQCA_7,Aceptable,AOD_mediana,0.327,0.587
ElCamal,IQCA_7,Aceptable,AOD_moda,0.318,0.568
ElCamal,IQCA_7,Precaucion,AOD_media,0.469,0.509
ElCamal,IQCA_7,Precaucion,AOD_mediana,0.462,0.497
ElCamal,IQCA_7,Precaucion,AOD_moda,0.453,0.485
ElCamal,IQCA_14,Deseable,AOD_media,0.264,0.591
ElCamal,IQCA_14,Deseable,AOD_mediana,0.251,0.588
ElCamal,IQCA_14,Deseable,AOD_moda,0.224,0.588
ElCamal,IQCA_14,Aceptable,AOD_media,0.178,0.592
ElCamal,IQCA_14,Aceptable,AOD_mediana,0.174,0.572
ElCamal,IQCA_14,Aceptable,AOD_moda,0.13,0.564
ElCamal,IQCA_14,Precaucion,AOD_media,0.568,0.568
ElCamal,IQCA_14,Precaucion,AOD_mediana,0.568,0.568
ElCamal,IQCA_14,Precaucion,AOD_moda,0.568,0.568
ElCamal,IQCA_18,Deseable,AOD_media,0.178,0.592
ElCamal,IQCA_18,Deseable,AOD_mediana,0.174,0.588
ElCamal,IQCA_18,Deseable,AOD_moda,0.13,0.588
ElCamal,IQCA_18,Aceptable,AOD_media,0.371,0.529
ElCamal,IQCA_18,Aceptable,AOD_mediana,0.374,0.526
ElCamal,IQCA_18,Aceptable,AOD_moda,0.384,0.485
