Estacion,Categoria,Valor Categoria,AOD,Min,Max
Guamani,IQCA_7,Deseable,AOD_media,0.175,0.872
Guamani,IQCA_7,Deseable,AOD_mediana,0.172,0.872
Guamani,IQCA_7,Deseable,AOD_moda,0.098,0.872
Guamani,IQCA_7,Aceptable,AOD_media,0.113,0.572
Guamani,IQCA_7,Aceptable,AOD_mediana,0.109,0.584
Guamani,IQCA_7,Aceptable,AOD_moda,0.033,0.554
Guamani,IQCA_14,Deseable,AOD_media,0.113,0.872
Guamani,IQCA_14,Deseable,AOD_mediana,0.109,0.872
Guamani,IQCA_14,Deseable,AOD_moda,0.033,0.872
Guamani,IQCA_14,Aceptable,AOD_media,0.248,0.572
Guamani,IQCA_14,Aceptable,AOD_mediana,0.245,0.584
Guamani,IQCA_14,Aceptable,AOD_moda,0.245,0.571
Guamani,IQCA_14,Precaucion,AOD_media,0.555,0.555
Guamani,IQCA_14,Precaucion,AOD_mediana,0.599,0.599
Guamani,IQCA_14,Precaucion,AOD_moda,0.599,0.599
Guamani,IQCA_14,Incorrecto,AOD_media,0.381,0.407
Guamani,IQCA_14,Incorrecto,AOD_mediana,0.389,0.44
Guamani,IQCA_14,Incorrecto,AOD_moda,0.427,0.44
Guamani,IQCA_18,Deseable,AOD_media,0.113,0.571
Guamani,IQCA_18,Deseable,AOD_mediana,0.109,0.599
Guamani,IQCA_18,Deseable,AOD_moda,0.033,0.599
Guamani,IQCA_18,Aceptable,AOD_media,0.121,0.872
Guamani,IQCA_18,Aceptable,AOD_mediana,0.123,0.872
Guamani,IQCA_18,Aceptable,AOD_moda,0.075,0.872
Guamani,IQCA_18,Precaucion,AOD_media,0.175,0.37
Guamani,IQCA_18,Precaucion,AOD_mediana,0.172,0.347
Guamani,IQCA_18,Precaucion,AOD_moda,0.098,0.325
Cotocollao,IQCA,Deseable,AOD_media,0.079,0.57
Cotocollao,IQCA,Deseable,AOD_mediana,0.08,0.577
Cotocollao,IQCA,Deseable,AOD_moda,0.005,0.635
Cotocollao,IQCA,Aceptable,AOD_media,0.298,0.541
Cotocollao,IQCA,Aceptable,AOD_mediana,0.297,0.531
Cotocollao,IQCA,Aceptable,AOD_moda,0.204,0.565
Cotocollao,IQCA_1,Deseable,AOD_media,0.079,0.561
Cotocollao,IQCA_1,Deseable,AOD_mediana,0.08,0.571
Cotocollao,IQCA_1,Deseable,AOD_moda,0.005,0.571
Cotocollao,IQCA_1,Aceptable,AOD_media,0.24,0.57
Cotocollao,IQCA_1,Aceptable,AOD_mediana,0.258,0.577
Cotocollao,IQCA_1,Aceptable,AOD_moda,0.204,0.635
Cotocollao,IQCA_7,Deseable,AOD_media,0.079,0.57
Cotocollao,IQCA_7,Deseable,AOD_mediana,0.08,0.577
Cotocollao,IQCA_7,Deseable,AOD_moda,0.005,0.635
Cotocollao,IQCA_7,Aceptable,AOD_media,0.197,0.541
Cotocollao,IQCA_7,Aceptable,AOD_mediana,0.199,0.531
Cotocollao,IQCA_7,Aceptable,AOD_moda,0.195,0.565
Cotocollao,IQCA_14,Deseable,AOD_media,0.079,0.57
Cotocollao,IQCA_14,Deseable,AOD_mediana,0.08,0.577
Cotocollao,IQCA_14,Deseable,AOD_moda,0.005,0.635
Cotocollao,IQCA_14,Aceptable,AOD_media,0.321,0.526
Cotocollao,IQCA_14,Aceptable,AOD_mediana,0.289,0.527
Cotocollao,IQCA_14,Aceptable,AOD_moda,0.289,0.565
Cotocollao,IQCA_18,Deseable,AOD_media,0.079,0.57
Cotocollao,IQCA_18,Deseable,AOD_mediana,0.08,0.577
Cotocollao,IQCA_18,Deseable,AOD_moda,0.005,0.635
Cotocollao,IQCA_18,Aceptable,AOD_media,0.274,0.561
Cotocollao,IQCA_18,Aceptable,AOD_mediana,0.245,0.571
Cotocollao,IQCA_18,Aceptable,AOD_moda,0.204,0.571
Belisario,IQCA,Deseable,AOD_media,0.095,0.57
Belisario,IQCA,Deseable,AOD_mediana,0.097,0.576
Belisario,IQCA,Deseable,AOD_moda,0.011,0.561
Belisario,IQCA,Aceptable,AOD_media,0.368,0.522
Belisario,IQCA,Aceptable,AOD_mediana,0.366,0.522
Belisario,IQCA,Aceptable,AOD_moda,0.365,0.522
Belisario,IQCA_1,Deseable,AOD_media,0.095,0.57
Belisario,IQCA_1,Deseable,AOD_mediana,0.097,0.576
Belisario,IQCA_1,Deseable,AOD_moda,0.011,0.561
Belisario,IQCA_1,Aceptable,AOD_media,0.203,0.522
Belisario,IQCA_1,Aceptable,AOD_mediana,0.205,0.522
Belisario,IQCA_1,Aceptable,AOD_moda,0.144,0.522
Belisario,IQCA_7,Deseable,AOD_media,0.095,0.57
Belisario,IQCA_7,Deseable,AOD_mediana,0.097,0.576
Belisario,IQCA_7,Deseable,AOD_moda,0.011,0.561
Belisario,IQCA_7,Aceptable,AOD_media,0.368,0.522
Belisario,IQCA_7,Aceptable,AOD_mediana,0.366,0.522
Belisario,IQCA_7,Aceptable,AOD_moda,0.366,0.522
Belisario,IQCA_14,Deseable,AOD_media,0.095,0.57
Belisario,IQCA_14,Deseable,AOD_mediana,0.097,0.576
Belisario,IQCA_14,Deseable,AOD_moda,0.011,0.561
Belisario,IQCA_14,Aceptable,AOD_media,0.277,0.538
Belisario,IQCA_14,Aceptable,AOD_mediana,0.244,0.537
Belisario,IQCA_14,Aceptable,AOD_moda,0.119,0.515
Belisario,IQCA_14,Precaucion,AOD_media,0.378,0.378
Belisario,IQCA_14,Precaucion,AOD_mediana,0.374,0.374
Belisario,IQCA_14,Precaucion,AOD_moda,0.365,0.365
Belisario,IQCA_18,Deseable,AOD_media,0.095,0.57
Belisario,IQCA_18,Deseable,AOD_mediana,0.097,0.576
Belisario,IQCA_18,Deseable,AOD_moda,0.011,0.561
Belisario,IQCA_18,Aceptable,AOD_media,0.13,0.538
Belisario,IQCA_18,Aceptable,AOD_mediana,0.133,0.537
Belisario,IQCA_18,Aceptable,AOD_moda,0.086,0.522
Centro,IQCA,Deseable,AOD_media,0.089,0.963
Centro,IQCA,Deseable,AOD_mediana,0.086,0.977
Centro,IQCA,Deseable,AOD_moda,0.011,0.977
Centro,IQCA,Aceptable,AOD_media,0.457,0.511
Centro,IQCA,Aceptable,AOD_mediana,0.442,0.526
Centro,IQCA,Aceptable,AOD_moda,0.442,0.585
Centro,IQCA_1,Deseable,AOD_media,0.089,0.963
Centro,IQCA_1,Deseable,AOD_mediana,0.086,0.977
Centro,IQCA_1,Deseable,AOD_moda,0.011,0.977
Centro,IQCA_1,Aceptable,AOD_media,0.246,0.475
Centro,IQCA_1,Aceptable,AOD_mediana,0.227,0.514
Centro,IQCA_1,Aceptable,AOD_moda,0.205,0.514
Centro,IQCA_1,Incorrecto,AOD_media,0.387,0.673
Centro,IQCA_1,Incorrecto,AOD_mediana,0.379,0.672
Centro,IQCA_1,Incorrecto,AOD_moda,0.377,0.672
Centro,IQCA_7,Deseable,AOD_media,0.089,0.963
Centro,IQCA_7,Deseable,AOD_mediana,0.086,0.977
Centro,IQCA_7,Deseable,AOD_moda,0.011,0.977
Centro,IQCA_7,Aceptable,AOD_media,0.215,0.512
Centro,IQCA_7,Aceptable,AOD_mediana,0.213,0.526
Centro,IQCA_7,Aceptable,AOD_moda,0.234,0.585
Centro,IQCA_7,Incorrecto,AOD_media,0.328,0.673
Centro,IQCA_7,Incorrecto,AOD_mediana,0.337,0.672
Centro,IQCA_7,Incorrecto,AOD_moda,0.228,0.672
Centro,IQCA_14,Deseable,AOD_media,0.089,0.963
Centro,IQCA_14,Deseable,AOD_mediana,0.086,0.977
Centro,IQCA_14,Deseable,AOD_moda,0.011,0.977
Centro,IQCA_14,Aceptable,AOD_media,0.251,0.512
Centro,IQCA_14,Aceptable,AOD_mediana,0.248,0.514
Centro,IQCA_14,Aceptable,AOD_moda,0.234,0.514
Centro,IQCA_14,Incorrecto,AOD_media,0.673,0.673
Centro,IQCA_14,Incorrecto,AOD_mediana,0.672,0.672
Centro,IQCA_14,Incorrecto,AOD_moda,0.672,0.672
Centro,IQCA_18,Deseable,AOD_media,0.089,0.963
Centro,IQCA_18,Deseable,AOD_mediana,0.086,0.977
Centro,IQCA_18,Deseable,AOD_moda,0.011,0.977
Centro,IQCA_18,Aceptable,AOD_media,0.136,0.512
Centro,IQCA_18,Aceptable,AOD_mediana,0.137,0.526
Centro,IQCA_18,Aceptable,AOD_moda,0.141,0.526
Centro,IQCA_18,Incorrecto,AOD_media,0.673,0.673
Centro,IQCA_18,Incorrecto,AOD_mediana,0.672,0.672
Centro,IQCA_18,Incorrecto,AOD_moda,0.672,0.672
LosChillos,IQCA,Incorrecto,AOD_media,0.084,0.873
LosChillos,IQCA,Incorrecto,AOD_mediana,0.082,0.91
LosChillos,IQCA,Incorrecto,AOD_moda,0.06,0.911
LosChillos,IQCA_1,Incorrecto,AOD_media,0.084,0.873
LosChillos,IQCA_1,Incorrecto,AOD_mediana,0.082,0.91
LosChillos,IQCA_1,Incorrecto,AOD_moda,0.06,0.911
LosChillos,IQCA_7,Incorrecto,AOD_media,0.084,0.873
LosChillos,IQCA_7,Incorrecto,AOD_mediana,0.082,0.91
LosChillos,IQCA_7,Incorrecto,AOD_moda,0.06,0.911
LosChillos,IQCA_14,Incorrecto,AOD_media,0.084,0.873
LosChillos,IQCA_14,Incorrecto,AOD_mediana,0.082,0.91
LosChillos,IQCA_14,Incorrecto,AOD_moda,0.06,0.911
LosChillos,IQCA_18,Incorrecto,AOD_media,0.084,0.873
LosChillos,IQCA_18,Incorrecto,AOD_mediana,0.082,0.91
LosChillos,IQCA_18,Incorrecto,AOD_moda,0.06,0.911
ElCamal,IQCA,Deseable,AOD_media,0.134,0.929
ElCamal,IQCA,Deseable,AOD_mediana,0.136,0.926
ElCamal,IQCA,Deseable,AOD_moda,0.086,0.882
ElCamal,IQCA,Aceptable,AOD_media,0.244,0.565
ElCamal,IQCA,Aceptable,AOD_mediana,0.243,0.571
ElCamal,IQCA,Aceptable,AOD_moda,0.169,0.576
ElCamal,IQCA_1,Deseable,AOD_media,0.134,0.929
ElCamal,IQCA_1,Deseable,AOD_mediana,0.136,0.926
ElCamal,IQCA_1,Deseable,AOD_moda,0.086,0.882
ElCamal,IQCA_1,Aceptable,AOD_media,0.192,0.55
ElCamal,IQCA_1,Aceptable,AOD_mediana,0.185,0.554
ElCamal,IQCA_1,Aceptable,AOD_moda,0.169,0.567
ElCamal,IQCA_7,Deseable,AOD_media,0.134,0.578
ElCamal,IQCA_7,Deseable,AOD_mediana,0.136,0.584
ElCamal,IQCA_7,Deseable,AOD_moda,0.133,0.582
ElCamal,IQCA_7,Aceptable,AOD_media,0.149,0.929
ElCamal,IQCA_7,Aceptable,AOD_mediana,0.145,0.926
ElCamal,IQCA_7,Aceptable,AOD_moda,0.086,0.882
ElCamal,IQCA_7,Precaucion,AOD_media,0.313,0.56
ElCamal,IQCA_7,Precaucion,AOD_mediana,0.314,0.571
ElCamal,IQCA_7,Precaucion,AOD_moda,0.324,0.596
ElCamal,IQCA_14,Deseable,AOD_media,0.134,0.929
ElCamal,IQCA_14,Deseable,AOD_mediana,0.136,0.926
ElCamal,IQCA_14,Deseable,AOD_moda,0.133,0.882
ElCamal,IQCA_14,Aceptable,AOD_media,0.149,0.56
ElCamal,IQCA_14,Aceptable,AOD_mediana,0.145,0.571
ElCamal,IQCA_14,Aceptable,AOD_moda,0.086,0.576
ElCamal,IQCA_14,Precaucion,AOD_media,0.256,0.548
ElCamal,IQCA_14,Precaucion,AOD_mediana,0.256,0.547
ElCamal,IQCA_14,Precaucion,AOD_moda,0.256,0.596
ElCamal,IQCA_18,Deseable,AOD_media,0.134,0.929
ElCamal,IQCA_18,Deseable,AOD_mediana,0.136,0.926
ElCamal,IQCA_18,Deseable,AOD_moda,0.086,0.882
ElCamal,IQCA_18,Aceptable,AOD_media,0.167,0.565
ElCamal,IQCA_18,Aceptable,AOD_mediana,0.157,0.571
ElCamal,IQCA_18,Aceptable,AOD_moda,0.183,0.576
