Estacion,Categoria,Valor Categoria,AOD,Min,Max
LosChillos,IQCA_18,Incorrecto,AOD_mediana,0.043,0.538
LosChillos,IQCA_18,Incorrecto,AOD_moda,0.028,0.538
ElCamal,IQCA,Incorrecto,AOD_media,0.046,0.581
ElCamal,IQCA,Incorrecto,AOD_mediana,0.046,0.581
ElCamal,IQCA,Incorrecto,AOD_moda,0.017,0.581
ElCamal,IQCA_1,Incorrecto,AOD_media,0.046,0.581
ElCamal,IQCA_1,Incorrecto,AOD_mediana,0.046,0.581
ElCamal,IQCA_1,Incorrecto,AOD_moda,0.017,0.581
ElCamal,IQCA_7,Incorrecto,AOD_media,0.046,0.581
ElCamal,IQCA_7,Incorrecto,AOD_mediana,0.046,0.581
ElCamal,IQCA_7,Incorrecto,AOD_moda,0.017,0.581
ElCamal,IQCA_14,Incorrecto,AOD_media,0.046,0.581
ElCamal,IQCA_14,Incorrecto,AOD_mediana,0.046,0.581
ElCamal,IQCA_14,Incorrecto,AOD_moda,0.017,0.581
ElCamal,IQCA_18,Incorrecto,AOD_media,0.046,0.581
ElCamal,IQCA_18,Incorrecto,AOD_mediana,0.046,0.581
ElCamal,IQCA_18,Incorrecto,AOD_moda,0.017,0.581
