Estacion,Categoria,Valor Categoria,AOD,Min,Max
Guamani,IQCA_7,Aceptable,AOD_media,0.187,0.49
Guamani,IQCA_7,Aceptable,AOD_mediana,0.163,0.487
Guamani,IQCA_7,Aceptable,AOD_moda,0.105,0.538
Guamani,IQCA_7,Precaucion,AOD_media,0.261,0.444
Guamani,IQCA_7,Precaucion,AOD_mediana,0.261,0.514
Guamani,IQCA_7,Precaucion,AOD_moda,0.225,0.53
Guamani,IQCA_7,Incorrecto,AOD_media,0.3,0.3
Guamani,IQCA_7,Incorrecto,AOD_mediana,0.266,0.266
Guamani,IQCA_7,Incorrecto,AOD_moda,0.231,0.231
Guamani,IQCA_14,Deseable,AOD_media,0.176,0.522
Guamani,IQCA_14,Deseable,AOD_mediana,0.163,0.522
Guamani,IQCA_14,Deseable,AOD_moda,0.105,0.538
Guamani,IQCA_14,Aceptable,AOD_media,0.261,0.538
Guamani,IQCA_14,Aceptable,AOD_mediana,0.251,0.538
Guamani,IQCA_14,Aceptable,AOD_moda,0.223,0.538
Guamani,IQCA_14,Precaucion,AOD_media,0.317,0.379
Guamani,IQCA_14,Precaucion,AOD_mediana,0.305,0.406
Guamani,IQCA_14,Precaucion,AOD_moda,0.296,0.316
Guamani,IQCA_18,Deseable,AOD_media,0.176,0.538
Guamani,IQCA_18,Deseable,AOD_mediana,0.163,0.538
Guamani,IQCA_18,Deseable,AOD_moda,0.105,0.538
Guamani,IQCA_18,Aceptable,AOD_media,0.246,0.509
Guamani,IQCA_18,Aceptable,AOD_mediana,0.249,0.528
Guamani,IQCA_18,Aceptable,AOD_moda,0.222,0.489
Guamani,IQCA_18,Precaucion,AOD_media,0.444,0.444
Guamani,IQCA_18,Precaucion,AOD_mediana,0.514,0.514
Guamani,IQCA_18,Precaucion,AOD_moda,0.53,0.53
Cotocollao,IQCA,Deseable,AOD_media,0.165,0.641
Cotocollao,IQCA,Deseable,AOD_mediana,0.164,0.642
Cotocollao,IQCA,Deseable,AOD_moda,0.146,0.6
Cotocollao,IQCA_1,Deseable,AOD_media,0.165,0.641
Cotocollao,IQCA_1,Deseable,AOD_mediana,0.164,0.642
Cotocollao,IQCA_1,Deseable,AOD_moda,0.146,0.6
Cotocollao,IQCA_1,Aceptable,AOD_media,0.347,0.475
Cotocollao,IQCA_1,Aceptable,AOD_mediana,0.344,0.477
Cotocollao,IQCA_1,Aceptable,AOD_moda,0.322,0.438
Cotocollao,IQCA_7,Deseable,AOD_media,0.201,0.641
Cotocollao,IQCA_7,Deseable,AOD_mediana,0.19,0.642
Cotocollao,IQCA_7,Deseable,AOD_moda,0.146,0.6
Cotocollao,IQCA_7,Aceptable,AOD_media,0.165,0.576
Cotocollao,IQCA_7,Aceptable,AOD_mediana,0.164,0.583
Cotocollao,IQCA_7,Aceptable,AOD_moda,0.164,0.588
Cotocollao,IQCA_14,Deseable,AOD_media,0.165,0.641
Cotocollao,IQCA_14,Deseable,AOD_mediana,0.164,0.642
Cotocollao,IQCA_14,Deseable,AOD_moda,0.146,0.6
Cotocollao,IQCA_14,Aceptable,AOD_media,0.401,0.401
Cotocollao,IQCA_14,Aceptable,AOD_mediana,0.404,0.404
Cotocollao,IQCA_14,Aceptable,AOD_moda,0.375,0.375
Cotocollao,IQCA_18,Deseable,AOD_media,0.165,0.641
Cotocollao,IQCA_18,Deseable,AOD_mediana,0.164,0.642
Cotocollao,IQCA_18,Deseable,AOD_moda,0.146,0.6
Belisario,IQCA,Deseable,AOD_media,0.138,0.58
Belisario,IQCA,Deseable,AOD_mediana,0.143,0.579
Belisario,IQCA,Deseable,AOD_moda,0.069,0.565
Belisario,IQCA_1,Deseable,AOD_media,0.138,0.58
Belisario,IQCA_1,Deseable,AOD_mediana,0.143,0.579
Belisario,IQCA_1,Deseable,AOD_moda,0.069,0.565
Belisario,IQCA_1,Incorrecto,AOD_media,0.218,0.218
Belisario,IQCA_1,Incorrecto,AOD_mediana,0.22,0.22
Belisario,IQCA_1,Incorrecto,AOD_moda,0.14,0.14
Belisario,IQCA_7,Deseable,AOD_media,0.138,0.58
Belisario,IQCA_7,Deseable,AOD_mediana,0.143,0.579
Belisario,IQCA_7,Deseable,AOD_moda,0.069,0.565
Belisario,IQCA_7,Aceptable,AOD_media,0.292,0.48
Belisario,IQCA_7,Aceptable,AOD_mediana,0.295,0.453
Belisario,IQCA_7,Aceptable,AOD_moda,0.27,0.439
Belisario,IQCA_7,Incorrecto,AOD_media,0.218,0.218
Belisario,IQCA_7,Incorrecto,AOD_mediana,0.22,0.22
Belisario,IQCA_7,Incorrecto,AOD_moda,0.14,0.14
Belisario,IQCA_14,Deseable,AOD_media,0.138,0.58
Belisario,IQCA_14,Deseable,AOD_mediana,0.143,0.579
Belisario,IQCA_14,Deseable,AOD_moda,0.069,0.565
Belisario,IQCA_14,Aceptable,AOD_media,0.218,0.517
Belisario,IQCA_14,Aceptable,AOD_mediana,0.22,0.535
Belisario,IQCA_14,Aceptable,AOD_moda,0.14,0.535
Belisario,IQCA_14,Incorrecto,AOD_media,0.422,0.422
Belisario,IQCA_14,Incorrecto,AOD_mediana,0.409,0.409
Belisario,IQCA_14,Incorrecto,AOD_moda,0.395,0.395
Belisario,IQCA_18,Deseable,AOD_media,0.138,0.58
Belisario,IQCA_18,Deseable,AOD_mediana,0.143,0.579
Belisario,IQCA_18,Deseable,AOD_moda,0.069,0.565
Belisario,IQCA_18,Aceptable,AOD_media,0.199,0.517
Belisario,IQCA_18,Aceptable,AOD_mediana,0.205,0.535
Belisario,IQCA_18,Aceptable,AOD_moda,0.14,0.535
Centro,IQCA,Deseable,AOD_media,0.123,0.524
Centro,IQCA,Deseable,AOD_mediana,0.11,0.535
Centro,IQCA,Deseable,AOD_moda,0.092,0.575
Centro,IQCA_1,Deseable,AOD_media,0.123,0.524
Centro,IQCA_1,Deseable,AOD_mediana,0.11,0.535
Centro,IQCA_1,Deseable,AOD_moda,0.092,0.575
Centro,IQCA_1,Aceptable,AOD_media,0.312,0.365
Centro,IQCA_1,Aceptable,AOD_mediana,0.351,0.356
Centro,IQCA_1,Aceptable,AOD_moda,0.351,0.39
Centro,IQCA_7,Deseable,AOD_media,0.123,0.524
Centro,IQCA_7,Deseable,AOD_mediana,0.11,0.535
Centro,IQCA_7,Deseable,AOD_moda,0.092,0.575
Centro,IQCA_7,Aceptable,AOD_media,0.235,0.49
Centro,IQCA_7,Aceptable,AOD_mediana,0.234,0.505
Centro,IQCA_7,Aceptable,AOD_moda,0.226,0.509
Centro,IQCA_14,Deseable,AOD_media,0.123,0.524
Centro,IQCA_14,Deseable,AOD_mediana,0.11,0.535
Centro,IQCA_14,Deseable,AOD_moda,0.092,0.575
Centro,IQCA_14,Aceptable,AOD_media,0.312,0.502
Centro,IQCA_14,Aceptable,AOD_mediana,0.351,0.488
Centro,IQCA_14,Aceptable,AOD_moda,0.318,0.471
Centro,IQCA_18,Deseable,AOD_media,0.123,0.524
Centro,IQCA_18,Deseable,AOD_mediana,0.11,0.535
Centro,IQCA_18,Deseable,AOD_moda,0.092,0.575
Centro,IQCA_18,Aceptable,AOD_media,0.229,0.483
Centro,IQCA_18,Aceptable,AOD_mediana,0.233,0.502
Centro,IQCA_18,Aceptable,AOD_moda,0.205,0.5
LosChillos,IQCA,Deseable,AOD_media,0.095,0.997
LosChillos,IQCA,Deseable,AOD_mediana,0.062,0.937
LosChillos,IQCA,Deseable,AOD_moda,0.042,1.364
LosChillos,IQCA_1,Deseable,AOD_media,0.095,0.997
LosChillos,IQCA_1,Deseable,AOD_mediana,0.062,0.937
LosChillos,IQCA_1,Deseable,AOD_moda,0.042,1.364
LosChillos,IQCA_1,Aceptable,AOD_media,0.319,0.394
LosChillos,IQCA_1,Aceptable,AOD_mediana,0.316,0.392
LosChillos,IQCA_1,Aceptable,AOD_moda,0.348,0.369
LosChillos,IQCA_7,Deseable,AOD_media,0.095,0.997
LosChillos,IQCA_7,Deseable,AOD_mediana,0.062,0.937
LosChillos,IQCA_7,Deseable,AOD_moda,0.042,1.364
LosChillos,IQCA_7,Aceptable,AOD_media,0.221,0.345
LosChillos,IQCA_7,Aceptable,AOD_mediana,0.225,0.349
LosChillos,IQCA_7,Aceptable,AOD_moda,0.203,0.35
LosChillos,IQCA_7,Incorrecto,AOD_media,0.251,0.251
LosChillos,IQCA_7,Incorrecto,AOD_mediana,0.258,0.258
LosChillos,IQCA_7,Incorrecto,AOD_moda,0.267,0.267
LosChillos,IQCA_14,Deseable,AOD_media,0.095,0.997
LosChillos,IQCA_14,Deseable,AOD_mediana,0.062,0.937
LosChillos,IQCA_14,Deseable,AOD_moda,0.042,1.364
LosChillos,IQCA_14,Aceptable,AOD_media,0.268,0.576
LosChillos,IQCA_14,Aceptable,AOD_mediana,0.269,0.583
LosChillos,IQCA_14,Aceptable,AOD_moda,0.229,0.583
LosChillos,IQCA_14,Incorrecto,AOD_media,0.396,0.396
LosChillos,IQCA_14,Incorrecto,AOD_mediana,0.385,0.385
LosChillos,IQCA_14,Incorrecto,AOD_moda,0.37,0.37
LosChillos,IQCA_18,Deseable,AOD_media,0.095,0.997
LosChillos,IQCA_18,Deseable,AOD_mediana,0.062,0.937
LosChillos,IQCA_18,Deseable,AOD_moda,0.042,1.364
LosChillos,IQCA_18,Aceptable,AOD_media,0.217,0.217
LosChillos,IQCA_18,Aceptable,AOD_mediana,0.213,0.213
LosChillos,IQCA_18,Aceptable,AOD_moda,0.146,0.146
LosChillos,IQCA_18,Incorrecto,AOD_media,0.445,0.445
LosChillos,IQCA_18,Incorrecto,AOD_mediana,0.444,0.444
LosChillos,IQCA_18,Incorrecto,AOD_moda,0.444,0.444
ElCamal,IQCA,Deseable,AOD_media,0.103,1.285
ElCamal,IQCA,Deseable,AOD_mediana,0.098,1.364
ElCamal,IQCA,Deseable,AOD_moda,0.045,1.364
ElCamal,IQCA,Aceptable,AOD_media,0.264,0.49
ElCamal,IQCA,Aceptable,AOD_mediana,0.262,0.493
ElCamal,IQCA,Aceptable,AOD_moda,0.245,0.493
ElCamal,IQCA_1,Deseable,AOD_media,0.103,1.285
ElCamal,IQCA_1,Deseable,AOD_mediana,0.098,1.364
ElCamal,IQCA_1,Deseable,AOD_moda,0.045,1.364
ElCamal,IQCA_1,Aceptable,AOD_media,0.247,0.5
ElCamal,IQCA_1,Aceptable,AOD_mediana,0.24,0.5
ElCamal,IQCA_1,Aceptable,AOD_moda,0.216,0.537
ElCamal,IQCA_1,Precaucion,AOD_media,0.335,0.335
ElCamal,IQCA_1,Precaucion,AOD_mediana,0.332,0.332
ElCamal,IQCA_1,Precaucion,AOD_moda,0.375,0.375
ElCamal,IQCA_7,Deseable,AOD_media,0.103,0.516
ElCamal,IQCA_7,Deseable,AOD_mediana,0.098,0.529
ElCamal,IQCA_7,Deseable,AOD_moda,0.098,0.537
ElCamal,IQCA_7,Aceptable,AOD_media,0.246,1.285
ElCamal,IQCA_7,Aceptable,AOD_mediana,0.245,1.364
ElCamal,IQCA_7,Aceptable,AOD_moda,0.045,1.364
ElCamal,IQCA_7,Precaucion,AOD_media,0.252,0.416
ElCamal,IQCA_7,Precaucion,AOD_mediana,0.25,0.427
ElCamal,IQCA_7,Precaucion,AOD_moda,0.24,0.427
ElCamal,IQCA_14,Deseable,AOD_media,0.103,0.517
ElCamal,IQCA_14,Deseable,AOD_mediana,0.098,0.529
ElCamal,IQCA_14,Deseable,AOD_moda,0.098,0.517
ElCamal,IQCA_14,Aceptable,AOD_media,0.208,0.536
ElCamal,IQCA_14,Aceptable,AOD_mediana,0.221,0.536
ElCamal,IQCA_14,Aceptable,AOD_moda,0.045,0.537
ElCamal,IQCA_14,Precaucion,AOD_media,0.502,1.285
ElCamal,IQCA_14,Precaucion,AOD_mediana,0.52,1.364
ElCamal,IQCA_14,Precaucion,AOD_moda,0.541,1.364
ElCamal,IQCA_18,Deseable,AOD_media,0.103,1.285
ElCamal,IQCA_18,Deseable,AOD_mediana,0.098,1.364
ElCamal,IQCA_18,Deseable,AOD_moda,0.045,1.364
ElCamal,IQCA_18,Aceptable,AOD_media,0.246,0.5
ElCamal,IQCA_18,Aceptable,AOD_mediana,0.245,0.5
ElCamal,IQCA_18,Aceptable,AOD_moda,0.239,0.537
