Fecha,Cotocollao
2004-07-24 00:00:00+00:00,12.279583333333333
2004-07-25 00:00:00+00:00,13.065416666666666
2004-07-26 00:00:00+00:00,13.34625
2004-07-27 00:00:00+00:00,12.801250000000001
2004-07-28 00:00:00+00:00,12.907916666666667
2004-07-29 00:00:00+00:00,13.746521739130435
2004-07-30 00:00:00+00:00,13.878333333333332
2004-07-31 00:00:00+00:00,14.39625
2004-08-01 00:00:00+00:00,14.78875
2004-08-02 00:00:00+00:00,13.7975
2004-08-03 00:00:00+00:00,13.652916666666668
2004-08-04 00:00:00+00:00,13.637500000000001
2004-08-05 00:00:00+00:00,12.428333333333333
2004-08-06 00:00:00+00:00,14.079583333333332
2004-08-07 00:00:00+00:00,15.441249999999998
2004-08-08 00:00:00+00:00,15.19625
2004-08-09 00:00:00+00:00,14.918750000000001
2004-08-10 00:00:00+00:00,14.450833333333334
2004-08-11 00:00:00+00:00,14.985
2004-08-12 00:00:00+00:00,15.582916666666668
2004-08-13 00:00:00+00:00,15.663333333333334
2004-08-14 00:00:00+00:00,14.635416666666666
2004-08-15 00:00:00+00:00,14.138333333333334
2004-08-16 00:00:00+00:00,14.983333333333334
2004-08-17 00:00:00+00:00,15.020000000000001
2004-08-18 00:00:00+00:00,15.137083333333335
2004-08-19 00:00:00+00:00,13.98782608695652
2004-08-20 00:00:00+00:00,14.342500000000001
2004-08-21 00:00:00+00:00,14.223478260869564
2004-08-22 00:00:00+00:00,14.134166666666667
2004-08-23 00:00:00+00:00,13.614583333333334
2004-08-24 00:00:00+00:00,13.983333333333333
2004-08-25 00:00:00+00:00,12.459583333333335
2004-08-26 00:00:00+00:00,13.030416666666667
2004-08-27 00:00:00+00:00,13.245416666666666
2004-08-28 00:00:00+00:00,12.497916666666667
2004-08-29 00:00:00+00:00,12.988750000000001
2004-08-30 00:00:00+00:00,15.284583333333332
2004-08-31 00:00:00+00:00,13.014090909090909
2004-09-01 00:00:00+00:00,15.8225
2004-09-02 00:00:00+00:00,15.338333333333333
2004-09-03 00:00:00+00:00,15.051666666666668
2004-09-04 00:00:00+00:00,12.590000000000002
2004-09-05 00:00:00+00:00,13.39
2004-09-06 00:00:00+00:00,12.398333333333333
2004-09-07 00:00:00+00:00,12.800416666666665
2004-09-08 00:00:00+00:00,11.239166666666668
2004-09-09 00:00:00+00:00,11.520416666666668
2004-09-10 00:00:00+00:00,12.4525
2004-09-11 00:00:00+00:00,13.313333333333333
2004-09-12 00:00:00+00:00,13.53125
2004-09-13 00:00:00+00:00,14.085416666666667
2004-09-14 00:00:00+00:00,12.84375
2004-09-15 00:00:00+00:00,13.598333333333334
2004-09-16 00:00:00+00:00,13.4425
2004-09-17 00:00:00+00:00,12.657499999999999
2004-09-18 00:00:00+00:00,13.084583333333333
2004-09-19 00:00:00+00:00,12.494583333333333
2004-09-20 00:00:00+00:00,13.5375
2004-09-21 00:00:00+00:00,13.475833333333334
2004-09-22 00:00:00+00:00,14.544583333333334
2004-09-23 00:00:00+00:00,13.356250000000001
2004-09-24 00:00:00+00:00,13.62
2004-09-25 00:00:00+00:00,12.737499999999999
2004-09-26 00:00:00+00:00,13.297916666666666
2004-09-27 00:00:00+00:00,13.268749999999999
2004-09-28 00:00:00+00:00,12.400416666666667
2004-09-29 00:00:00+00:00,12.545416666666666
2004-09-30 00:00:00+00:00,13.1075
2004-10-01 00:00:00+00:00,14.3425
2004-10-02 00:00:00+00:00,14.37
2004-10-03 00:00:00+00:00,13.09125
2004-10-04 00:00:00+00:00,13.585833333333333
2004-10-05 00:00:00+00:00,13.246250000000002
2004-10-06 00:00:00+00:00,12.948749999999999
2004-10-07 00:00:00+00:00,11.898636363636363
2004-10-08 00:00:00+00:00,14.235
2004-10-09 00:00:00+00:00,14.61521739130435
2004-10-10 00:00:00+00:00,13.737916666666665
2004-10-11 00:00:00+00:00,13.000416666666666
2004-10-12 00:00:00+00:00,13.088695652173914
2004-10-13 00:00:00+00:00,13.087083333333332
2004-10-14 00:00:00+00:00,14.123750000000001
2004-10-15 00:00:00+00:00,14.823749999999999
2004-10-16 00:00:00+00:00,14.064583333333333
2004-10-17 00:00:00+00:00,13.002916666666666
2004-10-18 00:00:00+00:00,13.120833333333332
2004-10-19 00:00:00+00:00,13.8575
2004-10-20 00:00:00+00:00,12.893749999999999
2004-10-21 00:00:00+00:00,12.356666666666667
2004-10-22 00:00:00+00:00,11.658333333333333
2004-10-23 00:00:00+00:00,11.585833333333333
2004-10-24 00:00:00+00:00,13.053333333333333
2004-10-25 00:00:00+00:00,13.03125
2004-10-26 00:00:00+00:00,12.640416666666667
2004-10-27 00:00:00+00:00,11.665
2004-10-28 00:00:00+00:00,11.966666666666667
2004-10-29 00:00:00+00:00,12.546666666666667
2004-10-30 00:00:00+00:00,13.764166666666666
2004-10-31 00:00:00+00:00,14.217916666666667
2004-11-01 00:00:00+00:00,15.097916666666668
2004-11-02 00:00:00+00:00,13.90625
2004-11-03 00:00:00+00:00,13.279166666666667
2004-11-04 00:00:00+00:00,13.897083333333333
2004-11-05 00:00:00+00:00,14.056521739130435
2004-11-06 00:00:00+00:00,13.231250000000001
2004-11-07 00:00:00+00:00,14.223333333333334
2004-11-08 00:00:00+00:00,13.110416666666666
2004-11-09 00:00:00+00:00,12.421739130434782
2004-11-10 00:00:00+00:00,12.90375
2004-11-11 00:00:00+00:00,13.179583333333333
2004-11-12 00:00:00+00:00,12.86
2004-11-13 00:00:00+00:00,13.140833333333333
2004-11-14 00:00:00+00:00,12.985833333333332
2004-11-15 00:00:00+00:00,13.525416666666667
2004-11-16 00:00:00+00:00,13.255833333333333
2004-11-17 00:00:00+00:00,13.077916666666667
2004-11-18 00:00:00+00:00,11.657826086956522
2004-11-19 00:00:00+00:00,12.370833333333332
2004-11-20 00:00:00+00:00,13.212083333333332
2004-11-21 00:00:00+00:00,14.676666666666668
2004-11-22 00:00:00+00:00,14.041666666666666
2004-11-23 00:00:00+00:00,13.674999999999999
2004-11-24 00:00:00+00:00,13.985833333333334
2004-11-25 00:00:00+00:00,11.925416666666665
2004-11-26 00:00:00+00:00,12.050833333333335
2004-11-27 00:00:00+00:00,13.390416666666667
2004-11-28 00:00:00+00:00,13.067916666666667
2004-11-29 00:00:00+00:00,13.424999999999999
2004-11-30 00:00:00+00:00,13.787083333333333
2004-12-01 00:00:00+00:00,13.199583333333335
2004-12-02 00:00:00+00:00,13.68125
2004-12-03 00:00:00+00:00,13.988750000000001
2004-12-04 00:00:00+00:00,13.9475
2004-12-05 00:00:00+00:00,13.169166666666667
2004-12-06 00:00:00+00:00,13.289583333333333
2004-12-07 00:00:00+00:00,12.687916666666666
2004-12-08 00:00:00+00:00,13.840833333333334
2004-12-09 00:00:00+00:00,13.891666666666666
2004-12-10 00:00:00+00:00,13.885416666666666
2004-12-11 00:00:00+00:00,13.594583333333333
2004-12-12 00:00:00+00:00,13.027083333333332
2004-12-13 00:00:00+00:00,13.831818181818182
2004-12-14 00:00:00+00:00,13.656153846153845
2004-12-15 00:00:00+00:00,12.340416666666668
2004-12-16 00:00:00+00:00,12.583333333333334
2004-12-17 00:00:00+00:00,12.472777777777777
2004-12-18 00:00:00+00:00,14.023333333333333
2004-12-19 00:00:00+00:00,14.092500000000001
2004-12-20 00:00:00+00:00,14.44
2004-12-21 00:00:00+00:00,13.44625
2004-12-22 00:00:00+00:00,13.94375
2004-12-23 00:00:00+00:00,13.760434782608696
2004-12-24 00:00:00+00:00,13.286666666666667
2004-12-25 00:00:00+00:00,12.402083333333332
2004-12-26 00:00:00+00:00,12.56875
2004-12-27 00:00:00+00:00,12.15875
2004-12-28 00:00:00+00:00,11.49375
2004-12-29 00:00:00+00:00,11.934166666666668
2004-12-30 00:00:00+00:00,12.32875
2004-12-31 00:00:00+00:00,13.587083333333334
2005-01-01 00:00:00+00:00,13.297083333333333
2005-01-02 00:00:00+00:00,13.02375
2005-01-03 00:00:00+00:00,13.047083333333333
2005-01-04 00:00:00+00:00,13.075416666666667
2005-01-05 00:00:00+00:00,13.879565217391304
2005-01-06 00:00:00+00:00,13.348333333333334
2005-01-07 00:00:00+00:00,13.992916666666666
2005-01-08 00:00:00+00:00,12.941249999999998
2005-01-09 00:00:00+00:00,14.19625
2005-01-10 00:00:00+00:00,13.932083333333333
2005-01-11 00:00:00+00:00,14.174583333333333
2005-01-12 00:00:00+00:00,14.544583333333334
2005-01-13 00:00:00+00:00,14.35375
2005-01-14 00:00:00+00:00,14.562916666666666
2005-01-15 00:00:00+00:00,12.68
2005-01-16 00:00:00+00:00,13.635
2005-01-17 00:00:00+00:00,12.400416666666667
2005-01-18 00:00:00+00:00,12.83875
2005-01-19 00:00:00+00:00,12.972916666666668
2005-01-20 00:00:00+00:00,12.0875
2005-01-21 00:00:00+00:00,12.657083333333333
2005-01-22 00:00:00+00:00,12.979583333333332
2005-01-23 00:00:00+00:00,13.227083333333333
2005-01-24 00:00:00+00:00,12.631666666666668
2005-01-25 00:00:00+00:00,12.510833333333332
2005-01-26 00:00:00+00:00,13.739166666666668
2005-01-27 00:00:00+00:00,13.432916666666666
2005-01-28 00:00:00+00:00,13.918750000000001
2005-01-29 00:00:00+00:00,13.919166666666667
2005-01-30 00:00:00+00:00,12.603333333333333
2005-01-31 00:00:00+00:00,14.15375
2005-02-01 00:00:00+00:00,13.252272727272727
2005-02-02 00:00:00+00:00,13.654583333333333
2005-02-03 00:00:00+00:00,14.170833333333334
2005-02-04 00:00:00+00:00,14.244166666666667
2005-02-05 00:00:00+00:00,15.94
2005-02-06 00:00:00+00:00,14.417916666666665
2005-02-07 00:00:00+00:00,13.956249999999999
2005-02-08 00:00:00+00:00,13.234166666666667
2005-02-09 00:00:00+00:00,14.20125
2005-02-10 00:00:00+00:00,14.203333333333333
2005-02-11 00:00:00+00:00,12.644583333333335
2005-02-12 00:00:00+00:00,11.487083333333333
2005-02-13 00:00:00+00:00,13.993333333333332
2005-02-14 00:00:00+00:00,13.887916666666667
2005-02-15 00:00:00+00:00,12.112916666666665
2005-02-16 00:00:00+00:00,11.73375
2005-02-17 00:00:00+00:00,13.165
2005-02-18 00:00:00+00:00,14.245833333333332
2005-02-19 00:00:00+00:00,14.150416666666667
2005-02-20 00:00:00+00:00,14.396666666666667
2005-02-21 00:00:00+00:00,10.591111111111111
2005-02-22 00:00:00+00:00,
2005-02-23 00:00:00+00:00,
2005-02-24 00:00:00+00:00,
2005-02-25 00:00:00+00:00,
2005-02-26 00:00:00+00:00,
2005-02-27 00:00:00+00:00,
2005-02-28 00:00:00+00:00,
2005-03-01 00:00:00+00:00,
2005-03-02 00:00:00+00:00,
2005-03-03 00:00:00+00:00,
2005-03-04 00:00:00+00:00,
2005-03-05 00:00:00+00:00,
2005-03-06 00:00:00+00:00,
2005-03-07 00:00:00+00:00,
2005-03-08 00:00:00+00:00,
2005-03-09 00:00:00+00:00,
2005-03-10 00:00:00+00:00,
2005-03-11 00:00:00+00:00,
2005-03-12 00:00:00+00:00,
2005-03-13 00:00:00+00:00,
2005-03-14 00:00:00+00:00,
2005-03-15 00:00:00+00:00,
2005-03-16 00:00:00+00:00,
2005-03-17 00:00:00+00:00,
2005-03-18 00:00:00+00:00,
2005-03-19 00:00:00+00:00,
2005-03-20 00:00:00+00:00,
2005-03-21 00:00:00+00:00,
2005-03-22 00:00:00+00:00,
2005-03-23 00:00:00+00:00,
2005-03-24 00:00:00+00:00,
2005-03-25 00:00:00+00:00,
2005-03-26 00:00:00+00:00,
2005-03-27 00:00:00+00:00,
2005-03-28 00:00:00+00:00,
2005-03-29 00:00:00+00:00,
2005-03-30 00:00:00+00:00,
2005-03-31 00:00:00+00:00,
2005-04-01 00:00:00+00:00,
2005-04-02 00:00:00+00:00,
2005-04-03 00:00:00+00:00,
2005-04-04 00:00:00+00:00,
2005-04-05 00:00:00+00:00,
2005-04-06 00:00:00+00:00,
2005-04-07 00:00:00+00:00,
2005-04-08 00:00:00+00:00,
2005-04-09 00:00:00+00:00,
2005-04-10 00:00:00+00:00,
2005-04-11 00:00:00+00:00,
2005-04-12 00:00:00+00:00,
2005-04-13 00:00:00+00:00,
2005-04-14 00:00:00+00:00,
2005-04-15 00:00:00+00:00,
2005-04-16 00:00:00+00:00,
2005-04-17 00:00:00+00:00,
2005-04-18 00:00:00+00:00,
2005-04-19 00:00:00+00:00,
2005-04-20 00:00:00+00:00,
2005-04-21 00:00:00+00:00,
2005-04-22 00:00:00+00:00,
2005-04-23 00:00:00+00:00,
2005-04-24 00:00:00+00:00,
2005-04-25 00:00:00+00:00,
2005-04-26 00:00:00+00:00,
2005-04-27 00:00:00+00:00,
2005-04-28 00:00:00+00:00,
2005-04-29 00:00:00+00:00,
2005-04-30 00:00:00+00:00,
2005-05-01 00:00:00+00:00,
2005-05-02 00:00:00+00:00,
2005-05-03 00:00:00+00:00,
2005-05-04 00:00:00+00:00,
2005-05-05 00:00:00+00:00,
2005-05-06 00:00:00+00:00,12.971
2005-05-07 00:00:00+00:00,14.268749999999999
2005-05-08 00:00:00+00:00,13.517083333333334
2005-05-09 00:00:00+00:00,13.703333333333333
2005-05-10 00:00:00+00:00,14.950833333333334
2005-05-11 00:00:00+00:00,16.099999999999998
2005-05-12 00:00:00+00:00,15.157083333333333
2005-05-13 00:00:00+00:00,13.887500000000001
2005-05-14 00:00:00+00:00,12.33625
2005-05-15 00:00:00+00:00,13.386923076923077
2005-05-16 00:00:00+00:00,14.449333333333334
2005-05-17 00:00:00+00:00,12.667499999999999
2005-05-18 00:00:00+00:00,13.174166666666666
2005-05-19 00:00:00+00:00,13.2425
2005-05-20 00:00:00+00:00,13.814583333333333
2005-05-21 00:00:00+00:00,13.037916666666668
2005-05-22 00:00:00+00:00,13.438749999999999
2005-05-23 00:00:00+00:00,11.561250000000001
2005-05-24 00:00:00+00:00,13.05375
2005-05-25 00:00:00+00:00,12.879130434782608
2005-05-26 00:00:00+00:00,12.615416666666667
2005-05-27 00:00:00+00:00,13.378333333333332
2005-05-28 00:00:00+00:00,13.84875
2005-05-29 00:00:00+00:00,14.177083333333334
2005-05-30 00:00:00+00:00,13.873750000000001
2005-05-31 00:00:00+00:00,13.308750000000002
2005-06-01 00:00:00+00:00,12.535000000000002
2005-06-02 00:00:00+00:00,12.3225
2005-06-03 00:00:00+00:00,13.302916666666667
2005-06-04 00:00:00+00:00,13.410833333333334
2005-06-05 00:00:00+00:00,12.301666666666668
2005-06-06 00:00:00+00:00,12.125
2005-06-07 00:00:00+00:00,13.07
2005-06-08 00:00:00+00:00,14.027083333333332
2005-06-09 00:00:00+00:00,13.459583333333333
2005-06-10 00:00:00+00:00,12.652083333333332
2005-06-11 00:00:00+00:00,11.956666666666669
2005-06-12 00:00:00+00:00,14.074166666666665
2005-06-13 00:00:00+00:00,11.195882352941178
2005-06-14 00:00:00+00:00,12.47625
2005-06-15 00:00:00+00:00,15.09625
2005-06-16 00:00:00+00:00,16.034166666666668
2005-06-17 00:00:00+00:00,14.892916666666666
2005-06-18 00:00:00+00:00,15.112083333333333
2005-06-19 00:00:00+00:00,14.731666666666667
2005-06-20 00:00:00+00:00,14.730833333333335
2005-06-21 00:00:00+00:00,13.2
2005-06-22 00:00:00+00:00,13.4375
2005-06-23 00:00:00+00:00,13.3925
2005-06-24 00:00:00+00:00,14.5675
2005-06-25 00:00:00+00:00,13.931666666666667
2005-06-26 00:00:00+00:00,13.990416666666667
2005-06-27 00:00:00+00:00,12.51625
2005-06-28 00:00:00+00:00,12.7175
2005-06-29 00:00:00+00:00,11.3925
2005-06-30 00:00:00+00:00,13.019166666666665
2005-07-01 00:00:00+00:00,14.357916666666666
2005-07-02 00:00:00+00:00,14.331249999999999
2005-07-03 00:00:00+00:00,13.867916666666666
2005-07-04 00:00:00+00:00,13.68125
2005-07-05 00:00:00+00:00,13.846666666666666
2005-07-06 00:00:00+00:00,14.52625
2005-07-07 00:00:00+00:00,15.435
2005-07-08 00:00:00+00:00,15.53625
2005-07-09 00:00:00+00:00,15.400416666666667
2005-07-10 00:00:00+00:00,14.750833333333333
2005-07-11 00:00:00+00:00,13.652083333333332
2005-07-12 00:00:00+00:00,12.674583333333333
2005-07-13 00:00:00+00:00,12.725833333333334
2005-07-14 00:00:00+00:00,13.116666666666667
2005-07-15 00:00:00+00:00,13.200000000000001
2005-07-16 00:00:00+00:00,14.445833333333333
2005-07-17 00:00:00+00:00,15.129583333333334
2005-07-18 00:00:00+00:00,14.405000000000001
2005-07-19 00:00:00+00:00,13.055833333333334
2005-07-20 00:00:00+00:00,13.252916666666666
2005-07-21 00:00:00+00:00,14.461666666666666
2005-07-22 00:00:00+00:00,14.820416666666667
2005-07-23 00:00:00+00:00,14.929583333333333
2005-07-24 00:00:00+00:00,15.317083333333334
2005-07-25 00:00:00+00:00,15.557083333333333
2005-07-26 00:00:00+00:00,16.677916666666665
2005-07-27 00:00:00+00:00,16.730416666666667
2005-07-28 00:00:00+00:00,15.793333333333335
2005-07-29 00:00:00+00:00,14.890833333333333
2005-07-30 00:00:00+00:00,14.630416666666667
2005-07-31 00:00:00+00:00,14.53375
2005-08-01 00:00:00+00:00,14.83875
2005-08-02 00:00:00+00:00,15.635
2005-08-03 00:00:00+00:00,14.985833333333332
2005-08-04 00:00:00+00:00,14.706249999999999
2005-08-05 00:00:00+00:00,14.630833333333333
2005-08-06 00:00:00+00:00,15.823749999999999
2005-08-07 00:00:00+00:00,15.787916666666668
2005-08-08 00:00:00+00:00,14.833913043478262
2005-08-09 00:00:00+00:00,15.284583333333332
2005-08-10 00:00:00+00:00,15.649583333333332
2005-08-11 00:00:00+00:00,15.667083333333332
2005-08-12 00:00:00+00:00,14.264583333333334
2005-08-13 00:00:00+00:00,13.210416666666667
2005-08-14 00:00:00+00:00,13.740833333333333
2005-08-15 00:00:00+00:00,13.882916666666667
2005-08-16 00:00:00+00:00,13.158333333333333
