Fecha,Centro
2019-05-02 00:00:00+00:00,16.47875
2019-05-03 00:00:00+00:00,15.355416666666665
2019-05-04 00:00:00+00:00,15.512222222222224
2019-05-05 00:00:00+00:00,
2019-05-06 00:00:00+00:00,17.846666666666668
2019-05-07 00:00:00+00:00,15.805652173913044
2019-05-08 00:00:00+00:00,14.684583333333334
2019-05-09 00:00:00+00:00,14.360555555555557
2019-05-10 00:00:00+00:00,15.20375
2019-05-11 00:00:00+00:00,15.395416666666668
2019-05-12 00:00:00+00:00,14.904583333333333
2019-05-13 00:00:00+00:00,13.594999999999999
2019-05-14 00:00:00+00:00,14.425416666666665
2019-05-15 00:00:00+00:00,15.375
2019-05-16 00:00:00+00:00,15.867083333333333
2019-05-17 00:00:00+00:00,13.7875
2019-05-18 00:00:00+00:00,14.899166666666666
2019-05-19 00:00:00+00:00,11.96
2019-05-20 00:00:00+00:00,14.149166666666666
2019-05-21 00:00:00+00:00,15.589166666666666
2019-05-22 00:00:00+00:00,15.42875
2019-05-23 00:00:00+00:00,14.571666666666667
2019-05-24 00:00:00+00:00,14.884583333333333
2019-05-25 00:00:00+00:00,14.621250000000002
2019-05-26 00:00:00+00:00,14.450000000000001
2019-05-27 00:00:00+00:00,15.042083333333332
2019-05-28 00:00:00+00:00,14.509166666666665
2019-05-29 00:00:00+00:00,14.396666666666667
2019-05-30 00:00:00+00:00,13.786666666666667
2019-05-31 00:00:00+00:00,13.25125
2019-06-01 00:00:00+00:00,14.361666666666666
2019-06-02 00:00:00+00:00,14.627083333333333
2019-06-03 00:00:00+00:00,15.772083333333333
2019-06-04 00:00:00+00:00,16.249583333333334
2019-06-05 00:00:00+00:00,16.215833333333332
2019-06-06 00:00:00+00:00,14.664166666666667
2019-06-07 00:00:00+00:00,14.217916666666667
2019-06-08 00:00:00+00:00,15.625
2019-06-09 00:00:00+00:00,15.25625
2019-06-10 00:00:00+00:00,14.6775
2019-06-11 00:00:00+00:00,13.981250000000001
2019-06-12 00:00:00+00:00,14.82875
2019-06-13 00:00:00+00:00,13.820416666666667
2019-06-14 00:00:00+00:00,13.840416666666668
2019-06-15 00:00:00+00:00,14.281666666666666
2019-06-16 00:00:00+00:00,15.922083333333333
2019-06-17 00:00:00+00:00,16.417916666666667
2019-06-18 00:00:00+00:00,16.226666666666667
2019-06-19 00:00:00+00:00,16.05666666666667
2019-06-20 00:00:00+00:00,16.364583333333332
2019-06-21 00:00:00+00:00,16.13375
2019-06-22 00:00:00+00:00,16.18375
2019-06-23 00:00:00+00:00,15.515
2019-06-24 00:00:00+00:00,15.003333333333332
2019-06-25 00:00:00+00:00,15.481666666666667
2019-06-26 00:00:00+00:00,16.604583333333334
2019-06-27 00:00:00+00:00,16.63
2019-06-28 00:00:00+00:00,16.65875
2019-06-29 00:00:00+00:00,15.668750000000001
2019-06-30 00:00:00+00:00,15.484583333333333
2019-07-01 00:00:00+00:00,15.112499999999999
2019-07-02 00:00:00+00:00,14.34125
2019-07-03 00:00:00+00:00,15.524166666666666
2019-07-04 00:00:00+00:00,16.34541666666667
2019-07-05 00:00:00+00:00,16.019166666666667
2019-07-06 00:00:00+00:00,16.115
2019-07-07 00:00:00+00:00,15.32625
2019-07-08 00:00:00+00:00,14.4625
2019-07-09 00:00:00+00:00,14.125416666666666
2019-07-10 00:00:00+00:00,14.582608695652173
2019-07-11 00:00:00+00:00,14.938333333333333
2019-07-12 00:00:00+00:00,13.86470588235294
2019-07-13 00:00:00+00:00,14.637500000000001
2019-07-14 00:00:00+00:00,13.155000000000001
2019-07-15 00:00:00+00:00,13.22625
2019-07-16 00:00:00+00:00,15.045416666666668
2019-07-17 00:00:00+00:00,15.71625
2019-07-18 00:00:00+00:00,15.62
2019-07-19 00:00:00+00:00,16.182916666666667
2019-07-20 00:00:00+00:00,16.520416666666666
2019-07-21 00:00:00+00:00,15.954166666666666
2019-07-22 00:00:00+00:00,14.35
2019-07-23 00:00:00+00:00,12.960833333333333
2019-07-24 00:00:00+00:00,13.487083333333333
2019-07-25 00:00:00+00:00,13.27125
2019-07-26 00:00:00+00:00,15.012916666666667
2019-07-27 00:00:00+00:00,15.120833333333332
2019-07-28 00:00:00+00:00,15.234166666666667
2019-07-29 00:00:00+00:00,15.3975
2019-07-30 00:00:00+00:00,15.512083333333335
2019-07-31 00:00:00+00:00,15.117083333333333
2019-08-01 00:00:00+00:00,15.284166666666666
2019-08-02 00:00:00+00:00,15.360833333333332
2019-08-03 00:00:00+00:00,15.725833333333334
2019-08-04 00:00:00+00:00,15.355833333333335
2019-08-05 00:00:00+00:00,15.583333333333334
2019-08-06 00:00:00+00:00,15.289583333333333
2019-08-07 00:00:00+00:00,15.34875
2019-08-08 00:00:00+00:00,15.570833333333333
2019-08-09 00:00:00+00:00,15.430833333333332
2019-08-10 00:00:00+00:00,16.019166666666667
2019-08-11 00:00:00+00:00,16.112083333333334
2019-08-12 00:00:00+00:00,16.09958333333333
2019-08-13 00:00:00+00:00,15.24
2019-08-14 00:00:00+00:00,13.37
2019-08-15 00:00:00+00:00,13.53875
2019-08-16 00:00:00+00:00,13.68
2019-08-17 00:00:00+00:00,15.13125
2019-08-18 00:00:00+00:00,15.75875
2019-08-19 00:00:00+00:00,15.264166666666666
2019-08-20 00:00:00+00:00,14.944166666666668
2019-08-21 00:00:00+00:00,14.85375
2019-08-22 00:00:00+00:00,15.5225
2019-08-23 00:00:00+00:00,15.362499999999999
2019-08-24 00:00:00+00:00,15.166666666666666
2019-08-25 00:00:00+00:00,15.54625
2019-08-26 00:00:00+00:00,15.745416666666666
2019-08-27 00:00:00+00:00,15.886249999999999
2019-08-28 00:00:00+00:00,15.909583333333332
2019-08-29 00:00:00+00:00,15.558750000000002
2019-08-30 00:00:00+00:00,15.51625
2019-08-31 00:00:00+00:00,15.714583333333332
2019-09-01 00:00:00+00:00,15.530833333333334
2019-09-02 00:00:00+00:00,15.63
2019-09-03 00:00:00+00:00,16.225416666666668
2019-09-04 00:00:00+00:00,15.730416666666668
2019-09-05 00:00:00+00:00,16.08791666666667
2019-09-06 00:00:00+00:00,16.028333333333332
2019-09-07 00:00:00+00:00,15.873333333333333
2019-09-08 00:00:00+00:00,15.935833333333333
2019-09-09 00:00:00+00:00,15.38375
2019-09-10 00:00:00+00:00,16.394583333333333
2019-09-11 00:00:00+00:00,15.776666666666666
2019-09-12 00:00:00+00:00,15.665833333333333
2019-09-13 00:00:00+00:00,16.54625
2019-09-14 00:00:00+00:00,15.644166666666665
2019-09-15 00:00:00+00:00,15.304166666666667
2019-09-16 00:00:00+00:00,15.198749999999999
2019-09-17 00:00:00+00:00,14.404782608695653
2019-09-18 00:00:00+00:00,13.987083333333333
2019-09-19 00:00:00+00:00,13.617916666666666
2019-09-20 00:00:00+00:00,13.895833333333334
2019-09-21 00:00:00+00:00,13.904736842105264
2019-09-22 00:00:00+00:00,
2019-09-23 00:00:00+00:00,16.135625
2019-09-24 00:00:00+00:00,14.079583333333334
2019-09-25 00:00:00+00:00,14.664583333333333
2019-09-26 00:00:00+00:00,15.612916666666665
2019-09-27 00:00:00+00:00,15.551250000000001
2019-09-28 00:00:00+00:00,14.880833333333333
2019-09-29 00:00:00+00:00,14.174583333333333
2019-09-30 00:00:00+00:00,13.541666666666666
2019-10-01 00:00:00+00:00,14.422083333333333
2019-10-02 00:00:00+00:00,14.39875
2019-10-03 00:00:00+00:00,13.664583333333333
2019-10-04 00:00:00+00:00,14.632083333333334
2019-10-05 00:00:00+00:00,13.847916666666668
2019-10-06 00:00:00+00:00,13.918750000000001
2019-10-07 00:00:00+00:00,14.168333333333335
2019-10-08 00:00:00+00:00,14.097499999999998
2019-10-09 00:00:00+00:00,14.723333333333334
2019-10-10 00:00:00+00:00,15.124583333333334
2019-10-11 00:00:00+00:00,14.920416666666668
2019-10-12 00:00:00+00:00,15.183333333333332
2019-10-13 00:00:00+00:00,13.543750000000001
2019-10-14 00:00:00+00:00,13.9775
2019-10-15 00:00:00+00:00,14.041666666666666
2019-10-16 00:00:00+00:00,13.889166666666666
2019-10-17 00:00:00+00:00,13.705
2019-10-18 00:00:00+00:00,13.642916666666666
2019-10-19 00:00:00+00:00,13.379166666666668
2019-10-20 00:00:00+00:00,13.464583333333332
2019-10-21 00:00:00+00:00,13.275833333333333
2019-10-22 00:00:00+00:00,12.178999999999998
2019-10-23 00:00:00+00:00,12.821666666666667
2019-10-24 00:00:00+00:00,13.080416666666666
2019-10-25 00:00:00+00:00,13.890416666666667
2019-10-26 00:00:00+00:00,13.745
2019-10-27 00:00:00+00:00,14.816666666666668
2019-10-28 00:00:00+00:00,15.715833333333334
2019-10-29 00:00:00+00:00,14.525
2019-10-30 00:00:00+00:00,14.13
2019-10-31 00:00:00+00:00,14.606666666666667
2019-11-01 00:00:00+00:00,14.17125
2019-11-02 00:00:00+00:00,14.063749999999999
2019-11-03 00:00:00+00:00,15.314166666666667
2019-11-04 00:00:00+00:00,15.299583333333333
2019-11-05 00:00:00+00:00,15.351666666666667
2019-11-06 00:00:00+00:00,15.274166666666666
2019-11-07 00:00:00+00:00,16.007083333333334
2019-11-08 00:00:00+00:00,16.167916666666667
2019-11-09 00:00:00+00:00,14.607083333333334
2019-11-10 00:00:00+00:00,14.198749999999999
2019-11-11 00:00:00+00:00,12.987916666666665
2019-11-12 00:00:00+00:00,13.414166666666667
2019-11-13 00:00:00+00:00,12.805833333333334
2019-11-14 00:00:00+00:00,13.598333333333334
2019-11-15 00:00:00+00:00,12.8225
2019-11-16 00:00:00+00:00,13.211666666666666
2019-11-17 00:00:00+00:00,14.013333333333334
2019-11-18 00:00:00+00:00,14.05375
2019-11-19 00:00:00+00:00,12.646666666666667
2019-11-20 00:00:00+00:00,13.833333333333334
2019-11-21 00:00:00+00:00,13.427916666666667
2019-11-22 00:00:00+00:00,13.780833333333334
2019-11-23 00:00:00+00:00,13.967916666666667
2019-11-24 00:00:00+00:00,14.312916666666666
2019-11-25 00:00:00+00:00,16.11
2019-11-26 00:00:00+00:00,16.077916666666667
2019-11-27 00:00:00+00:00,15.879166666666668
2019-11-28 00:00:00+00:00,14.934583333333334
2019-11-29 00:00:00+00:00,14.177916666666667
2019-11-30 00:00:00+00:00,
2019-12-01 00:00:00+00:00,
2019-12-02 00:00:00+00:00,16.998125
2019-12-03 00:00:00+00:00,15.600769230769231
2019-12-04 00:00:00+00:00,15.107058823529412
2019-12-05 00:00:00+00:00,15.294375
2019-12-06 00:00:00+00:00,13.2975
2019-12-07 00:00:00+00:00,12.622083333333334
2019-12-08 00:00:00+00:00,13.301666666666668
2019-12-09 00:00:00+00:00,13.770476190476192
2019-12-10 00:00:00+00:00,13.34529411764706
2019-12-11 00:00:00+00:00,13.880416666666667
2019-12-12 00:00:00+00:00,13.47375
2019-12-13 00:00:00+00:00,13.702916666666667
2019-12-14 00:00:00+00:00,13.812083333333334
2019-12-15 00:00:00+00:00,14.557083333333333
2019-12-16 00:00:00+00:00,15.315
2019-12-17 00:00:00+00:00,15.335
2019-12-18 00:00:00+00:00,14.214166666666666
2019-12-19 00:00:00+00:00,13.996363636363638
2019-12-20 00:00:00+00:00,14.53375
2019-12-21 00:00:00+00:00,15.072916666666666
2019-12-22 00:00:00+00:00,15.361666666666666
2019-12-23 00:00:00+00:00,15.560416666666667
2019-12-24 00:00:00+00:00,16.3125
2019-12-25 00:00:00+00:00,16.392083333333336
2019-12-26 00:00:00+00:00,17.102083333333333
2019-12-27 00:00:00+00:00,15.882916666666667
2019-12-28 00:00:00+00:00,15.811666666666667
2019-12-29 00:00:00+00:00,16.023333333333333
2019-12-30 00:00:00+00:00,14.2125
2019-12-31 00:00:00+00:00,12.931666666666667
2020-01-01 00:00:00+00:00,12.64
2020-01-02 00:00:00+00:00,13.456666666666665
2020-01-03 00:00:00+00:00,14.15125
2020-01-04 00:00:00+00:00,14.77375
2020-01-05 00:00:00+00:00,14.289583333333333
2020-01-06 00:00:00+00:00,13.98375
2020-01-07 00:00:00+00:00,14.588333333333333
2020-01-08 00:00:00+00:00,15.46
2020-01-09 00:00:00+00:00,15.19375
2020-01-10 00:00:00+00:00,16.759166666666665
2020-01-11 00:00:00+00:00,16.3275
2020-01-12 00:00:00+00:00,17.198333333333334
2020-01-13 00:00:00+00:00,16.963333333333335
2020-01-14 00:00:00+00:00,16.809166666666666
2020-01-15 00:00:00+00:00,16.699166666666667
2020-01-16 00:00:00+00:00,17.27541666666667
2020-01-17 00:00:00+00:00,17.958333333333332
2020-01-18 00:00:00+00:00,17.813333333333333
2020-01-19 00:00:00+00:00,17.42125
2020-01-20 00:00:00+00:00,15.11125
2020-01-21 00:00:00+00:00,13.176666666666668
2020-01-22 00:00:00+00:00,13.167916666666665
2020-01-23 00:00:00+00:00,14.8025
2020-01-24 00:00:00+00:00,14.52125
2020-01-25 00:00:00+00:00,14.251666666666667
2020-01-26 00:00:00+00:00,13.729583333333332
2020-01-27 00:00:00+00:00,13.392083333333334
2020-01-28 00:00:00+00:00,13.801250000000001
2020-01-29 00:00:00+00:00,13.037083333333333
2020-01-30 00:00:00+00:00,14.745833333333332
2020-01-31 00:00:00+00:00,15.445416666666667
2020-02-01 00:00:00+00:00,13.407083333333333
2020-02-02 00:00:00+00:00,15.123333333333333
2020-02-03 00:00:00+00:00,16.09375
2020-02-04 00:00:00+00:00,15.847916666666668
2020-02-05 00:00:00+00:00,15.520000000000001
2020-02-06 00:00:00+00:00,15.314583333333333
2020-02-07 00:00:00+00:00,15.159583333333332
2020-02-08 00:00:00+00:00,14.74
2020-02-09 00:00:00+00:00,15.025416666666667
2020-02-10 00:00:00+00:00,15.524583333333332
2020-02-11 00:00:00+00:00,16.06
2020-02-12 00:00:00+00:00,15.604583333333332
2020-02-13 00:00:00+00:00,16.00875
2020-02-14 00:00:00+00:00,16.394583333333333
2020-02-15 00:00:00+00:00,16.17157894736842
2020-02-16 00:00:00+00:00,16.21
2020-02-17 00:00:00+00:00,16.832608695652173
2020-02-18 00:00:00+00:00,17.08875
2020-02-19 00:00:00+00:00,16.722083333333334
2020-02-20 00:00:00+00:00,16.105
2020-02-21 00:00:00+00:00,14.177916666666667
2020-02-22 00:00:00+00:00,13.728333333333333
2020-02-23 00:00:00+00:00,14.858333333333333
2020-02-24 00:00:00+00:00,13.586666666666666
2020-02-25 00:00:00+00:00,14.305
2020-02-26 00:00:00+00:00,13.063749999999999
2020-02-27 00:00:00+00:00,13.589583333333332
2020-02-28 00:00:00+00:00,14.262500000000001
2020-02-29 00:00:00+00:00,15.11625
2020-03-01 00:00:00+00:00,15.903333333333334
2020-03-02 00:00:00+00:00,15.679583333333333
2020-03-03 00:00:00+00:00,16.147916666666667
2020-03-04 00:00:00+00:00,16.724166666666665
2020-03-05 00:00:00+00:00,16.741666666666667
2020-03-06 00:00:00+00:00,14.237916666666665
2020-03-07 00:00:00+00:00,14.480833333333335
2020-03-08 00:00:00+00:00,15.762916666666667
2020-03-09 00:00:00+00:00,16.17833333333333
2020-03-10 00:00:00+00:00,14.8075
2020-03-11 00:00:00+00:00,14.698333333333332
2020-03-12 00:00:00+00:00,15.293333333333335
2020-03-13 00:00:00+00:00,15.07
2020-03-14 00:00:00+00:00,13.830416666666666
2020-03-15 00:00:00+00:00,14.697916666666666
2020-03-16 00:00:00+00:00,14.604999999999999
2020-03-17 00:00:00+00:00,14.469583333333333
2020-03-18 00:00:00+00:00,15.429166666666667
2020-03-19 00:00:00+00:00,15.254583333333334
2020-03-20 00:00:00+00:00,13.897916666666667
2020-03-21 00:00:00+00:00,13.828333333333333
2020-03-22 00:00:00+00:00,14.27375
2020-03-23 00:00:00+00:00,14.968333333333334
2020-03-24 00:00:00+00:00,15.464999999999998
2020-03-25 00:00:00+00:00,14.972499999999998
2020-03-26 00:00:00+00:00,15.446250000000001
2020-03-27 00:00:00+00:00,15.055
2020-03-28 00:00:00+00:00,14.749166666666667
2020-03-29 00:00:00+00:00,14.7125
2020-03-30 00:00:00+00:00,14.333333333333334
2020-03-31 00:00:00+00:00,13.89125
2020-04-01 00:00:00+00:00,13.709583333333335
2020-04-02 00:00:00+00:00,14.375416666666666
2020-04-03 00:00:00+00:00,15.899583333333332
2020-04-04 00:00:00+00:00,16.061666666666667
2020-04-05 00:00:00+00:00,15.812916666666666
2020-04-06 00:00:00+00:00,16.71625
2020-04-07 00:00:00+00:00,15.636249999999999
2020-04-08 00:00:00+00:00,16.76
2020-04-09 00:00:00+00:00,16.02125
2020-04-10 00:00:00+00:00,15.606666666666667
2020-04-11 00:00:00+00:00,13.686250000000001
2020-04-12 00:00:00+00:00,14.441249999999998
2020-04-13 00:00:00+00:00,13.823749999999999
2020-04-14 00:00:00+00:00,14.057916666666666
2020-04-15 00:00:00+00:00,12.434583333333334
2020-04-16 00:00:00+00:00,13.370416666666666
2020-04-17 00:00:00+00:00,14.04
2020-04-18 00:00:00+00:00,13.196666666666667
2020-04-19 00:00:00+00:00,13.909999999999998
2020-04-20 00:00:00+00:00,14.268749999999999
2020-04-21 00:00:00+00:00,14.435
2020-04-22 00:00:00+00:00,14.349583333333333
2020-04-23 00:00:00+00:00,13.836666666666666
2020-04-24 00:00:00+00:00,14.0775
2020-04-25 00:00:00+00:00,14.034999999999998
2020-04-26 00:00:00+00:00,14.752916666666666
2020-04-27 00:00:00+00:00,15.021666666666667
2020-04-28 00:00:00+00:00,15.24125
2020-04-29 00:00:00+00:00,15.195
2020-04-30 00:00:00+00:00,15.21625
2020-05-01 00:00:00+00:00,15.007916666666667
2020-05-02 00:00:00+00:00,14.918333333333335
2020-05-03 00:00:00+00:00,14.63875
2020-05-04 00:00:00+00:00,14.33625
2020-05-05 00:00:00+00:00,15.208333333333334
2020-05-06 00:00:00+00:00,15.334583333333335
2020-05-07 00:00:00+00:00,15.983333333333334
2020-05-08 00:00:00+00:00,16.915
2020-05-09 00:00:00+00:00,17.06625
2020-05-10 00:00:00+00:00,15.8025
2020-05-11 00:00:00+00:00,14.914166666666667
2020-05-12 00:00:00+00:00,13.603181818181817
2020-05-13 00:00:00+00:00,14.79
2020-05-14 00:00:00+00:00,14.10125
2020-05-15 00:00:00+00:00,16.28625
2020-05-16 00:00:00+00:00,16.233333333333334
2020-05-17 00:00:00+00:00,16.202916666666667
2020-05-18 00:00:00+00:00,14.98375
2020-05-19 00:00:00+00:00,15.65625
2020-05-20 00:00:00+00:00,16.62666666666667
2020-05-21 00:00:00+00:00,16.34875
2020-05-22 00:00:00+00:00,15.919583333333334
2020-05-23 00:00:00+00:00,16.588333333333335
2020-05-24 00:00:00+00:00,16.731666666666666
2020-05-25 00:00:00+00:00,16.809583333333332
2020-05-26 00:00:00+00:00,16.813333333333333
2020-05-27 00:00:00+00:00,15.627083333333333
2020-05-28 00:00:00+00:00,14.467500000000001
2020-05-29 00:00:00+00:00,13.68875
2020-05-30 00:00:00+00:00,12.856250000000001
2020-05-31 00:00:00+00:00,14.32625
2020-06-01 00:00:00+00:00,14.582083333333332
2020-06-02 00:00:00+00:00,13.75625
2020-06-03 00:00:00+00:00,13.328333333333333
2020-06-04 00:00:00+00:00,15.649583333333332
2020-06-05 00:00:00+00:00,13.93125
2020-06-06 00:00:00+00:00,15.921666666666667
2020-06-07 00:00:00+00:00,15.56
2020-06-08 00:00:00+00:00,15.754166666666668
2020-06-09 00:00:00+00:00,15.462083333333334
2020-06-10 00:00:00+00:00,13.535416666666668
2020-06-11 00:00:00+00:00,14.374117647058824
2020-06-12 00:00:00+00:00,15.430833333333332
2020-06-13 00:00:00+00:00,14.687083333333334
2020-06-14 00:00:00+00:00,14.142083333333334
2020-06-15 00:00:00+00:00,15.558333333333332
2020-06-16 00:00:00+00:00,14.753333333333332
2020-06-17 00:00:00+00:00,14.847499999999998
2020-06-18 00:00:00+00:00,14.77625
2020-06-19 00:00:00+00:00,14.638333333333334
2020-06-20 00:00:00+00:00,14.766666666666666
2020-06-21 00:00:00+00:00,15.061250000000001
2020-06-22 00:00:00+00:00,15.355833333333335
2020-06-23 00:00:00+00:00,15.071666666666665
2020-06-24 00:00:00+00:00,15.29875
2020-06-25 00:00:00+00:00,14.605833333333335
