Fecha,TMP,PM25,AOD_mean
2018-05-18,11.207083333333337,16.6285,
2018-05-19,11.705,15.8775,399.546
2018-05-20,11.875833333333333,27.148750000000003,
2018-05-21,11.527916666666668,14.84125,385.645
2018-05-22,12.052083333333334,21.8175,
2018-05-23,11.742083333333332,25.41708333333333,
2018-05-24,12.205416666666666,18.999166666666667,
2018-05-25,12.428333333333333,16.890416666666667,
2018-05-26,12.02,16.721666666666668,
2018-05-27,11.358333333333334,33.21,
2018-05-28,11.937916666666666,19.605,
2018-05-29,11.580416666666666,28.885,
2018-05-30,11.852916666666664,21.0575,355.896
2018-05-31,12.684166666666668,14.430416666666666,226.046
2018-06-01,13.097916666666668,17.31083333333333,192.714
2018-06-02,13.42,14.669583333333334,326.199
2018-06-03,13.07625,13.081666666666663,
2018-06-04,12.902916666666668,9.051666666666668,
2018-06-05,12.726666666666668,8.6625,
2018-06-06,13.497916666666669,9.118333333333334,218.01
2018-06-07,13.936666666666667,9.990833333333333,109.281
2018-06-08,13.8275,10.525,156.033
2018-06-09,13.86375,13.205416666666666,300.528
2018-06-10,12.465833333333334,13.565833333333332,
2018-06-11,13.28875,20.343333333333334,288.156
2018-06-12,13.290434782608695,12.994210526315788,
2018-06-13,12.82,13.640833333333331,199.889
2018-06-14,12.537083333333332,12.505,346.813
2018-06-15,12.59875,12.971666666666666,
2018-06-16,13.270416666666668,13.014166666666668,218.0
2018-06-17,12.799583333333333,6.87125,
2018-06-18,12.085,14.360833333333334,443.0
2018-06-19,12.148333333333332,8.2675,
2018-06-20,11.330416666666666,11.635833333333332,254.0
2018-06-21,12.056666666666668,8.775,191.604
2018-06-22,12.92,12.1075,185.122
2018-06-23,11.910833333333334,13.964583333333332,
2018-06-24,12.101666666666668,17.395416666666666,
2018-06-25,12.292916666666663,14.52,
2018-06-26,11.4125,23.30541666666667,
2018-06-27,10.84125,12.723333333333334,
2018-06-28,10.51,19.864166666666662,
2018-06-29,10.40625,25.985,
2018-06-30,10.2775,20.82333333333333,
2018-07-01,11.79125,10.78,322.253
2018-07-02,11.54375,17.239545454545453,141.821
2018-07-03,11.57952380952381,12.621428571428572,177.645
2018-07-04,12.17,13.395,269.147
2018-07-05,12.374166666666667,9.8775,
2018-07-06,12.692916666666669,9.727083333333333,549.457
2018-07-07,12.690833333333332,10.9875,
2018-07-08,12.607916666666666,13.37375,206.343
2018-07-09,13.155833333333334,10.865833333333333,311.546
2018-07-10,12.769166666666663,12.0825,180.799
2018-07-11,12.471666666666666,10.720833333333331,278.725
2018-07-12,11.593,12.189444444444444,219.029
2018-07-13,13.110833333333334,10.892083333333334,285.455
2018-07-14,13.350416666666668,8.224583333333333,392.957
2018-07-15,12.155833333333334,13.895833333333334,146.732
2018-07-16,11.667083333333332,11.01875,55.527
2018-07-17,13.082083333333332,14.423333333333332,261.696
2018-07-18,13.715833333333334,18.630416666666665,290.77
2018-07-19,13.730833333333337,15.767916666666666,220.435
2018-07-20,12.92125,15.750833333333333,
2018-07-21,13.693333333333332,12.002083333333331,
2018-07-22,12.165833333333332,17.573333333333334,
2018-07-23,13.16375,14.5375,230.43
2018-07-24,12.792916666666663,12.506666666666666,272.14
2018-07-25,12.580833333333333,16.633333333333333,234.32
2018-07-26,12.703333333333331,17.648333333333333,227.211
2018-07-27,11.818333333333332,26.44875,
2018-07-28,12.882916666666668,15.415,181.899
2018-07-29,11.892916666666666,20.21333333333333,
2018-07-30,10.71875,17.00166666666667,
2018-07-31,10.680416666666666,27.620416666666667,
2018-08-01,11.677083333333334,19.13125,220.821
2018-08-02,12.541666666666666,15.501666666666663,189.404
2018-08-03,11.353636363636364,17.05181818181818,
2018-08-04,11.067083333333334,20.273333333333333,
2018-08-05,12.557083333333331,27.584166666666665,257.026
2018-08-06,13.280416666666667,10.940833333333332,
2018-08-07,13.449583333333337,12.94,354.78
2018-08-08,13.597916666666668,10.564583333333331,358.336
2018-08-09,12.311666666666667,8.292083333333332,199.83
2018-08-10,11.769166666666663,9.224583333333332,241.949
2018-08-11,12.467916666666667,11.50125,203.796
2018-08-12,12.01875,8.566666666666666,329.719
2018-08-13,11.789166666666668,19.519583333333333,440.202
2018-08-14,11.9275,19.64875,304.786
2018-08-15,13.0075,12.885,
2018-08-16,12.872916666666669,16.074166666666667,268.542
2018-08-17,12.83625,17.992083333333333,
2018-08-18,12.875833333333333,13.76375,124.273
2018-08-19,12.47125,9.210833333333332,305.904
2018-08-20,12.882083333333334,31.56375,246.236
2018-08-21,12.52,18.277727272727272,302.98
2018-08-22,12.894583333333337,10.393333333333333,400.042
2018-08-23,12.909166666666666,9.697083333333332,284.523
2018-08-24,12.901666666666666,9.65875,216.539
2018-08-25,12.6925,10.80375,118.84
2018-08-26,12.605,10.748333333333337,271.411
2018-08-27,12.365416666666668,50.69583333333333,476.399
2018-08-28,11.825833333333334,13.710416666666667,215.543
2018-08-29,12.896666666666668,9.527916666666666,185.011
2018-08-30,13.24875,13.605833333333331,166.204
2018-08-31,13.199166666666668,17.002916666666668,
2018-09-01,13.3775,22.94666666666667,233.086
2018-09-02,13.579583333333334,18.21,
2018-09-03,13.452083333333334,12.854583333333332,309.808
2018-09-04,12.016666666666666,8.959999999999999,
2018-09-05,12.550833333333337,18.04041666666667,
2018-09-06,12.38375,23.21,204.989
2018-09-07,12.291666666666666,24.453333333333333,
2018-09-08,12.791666666666666,22.851666666666663,
2018-09-09,12.702916666666669,11.448333333333332,
2018-09-10,12.701666666666666,14.47,353.0
2018-09-11,12.23625,24.067083333333333,473.871
2018-09-12,12.105416666666668,24.300833333333333,
2018-09-13,11.391666666666666,25.07708333333333,
2018-09-14,10.115,21.199166666666667,
2018-09-15,10.995,28.740416666666665,
2018-09-16,11.227916666666667,12.334166666666668,
2018-09-17,12.38625,23.19666666666667,200.437
2018-09-18,13.057083333333331,17.396666666666665,275.442
2018-09-19,13.252916666666666,12.65625,283.922
2018-09-20,13.190833333333332,10.015833333333331,209.73
2018-09-21,12.064583333333331,11.952916666666669,551.0
2018-09-22,13.28,11.135416666666666,355.479
2018-09-23,13.059166666666668,15.775833333333331,
2018-09-24,13.475,12.089166666666666,272.764
2018-09-25,13.268636363636364,9.315,398.053
2018-09-26,13.306818181818182,10.218333333333334,411.65
2018-09-27,12.812916666666666,22.90958333333333,352.687
2018-09-28,13.735416666666666,17.025833333333335,126.558
2018-09-29,13.097619047619048,13.83,276.408
2018-09-30,14.197083333333332,25.520416666666662,
2018-10-01,13.835652173913044,36.44166666666667,461.847
2018-10-02,13.35875,45.855,
2018-10-03,12.805,36.42625,251.629
2018-10-04,12.670833333333334,27.30125,487.0
2018-10-05,12.579583333333334,27.77125,363.464
2018-10-06,12.005416666666669,23.10833333333333,
2018-10-07,11.871249999999998,26.655,
2018-10-08,10.965833333333334,19.670416666666664,
2018-10-09,10.448333333333332,27.09166666666667,
2018-10-10,11.165833333333332,21.4075,
2018-10-11,11.58,21.812083333333334,
2018-10-12,11.634583333333332,23.38291666666667,230.73
2018-10-13,10.874166666666667,31.34,
2018-10-14,12.422916666666666,22.36125,
2018-10-15,13.823333333333332,19.49375,141.985
2018-10-16,12.806666666666668,26.424166666666665,550.055
2018-10-17,12.365833333333333,29.013333333333332,502.192
2018-10-18,11.863478260869568,34.753888888888895,
2018-10-19,12.8375,30.638,281.503
2018-10-20,12.484166666666669,31.80541666666667,
2018-10-21,12.723333333333334,24.7375,480.421
2018-10-22,12.02782608695652,35.582857142857144,538.222
2018-10-23,12.525,27.490416666666665,447.325
2018-10-24,12.652916666666668,27.280416666666667,218.858
2018-10-25,12.921666666666669,28.75333333333333,
2018-10-26,13.424583333333333,33.33111111111111,
2018-10-27,12.652500000000002,20.46625,
2018-10-28,12.737083333333333,20.081666666666667,303.333
2018-10-29,12.631666666666668,24.42708333333333,393.473
2018-10-30,13.066666666666668,18.13375,237.977
2018-10-31,12.510416666666666,27.163,607.454
2018-11-01,12.079166666666666,30.675,
2018-11-02,12.121250000000002,18.350416666666664,292.579
2018-11-03,11.415416666666664,16.04625,
2018-11-04,11.171666666666669,16.797916666666666,
2018-11-05,10.659583333333332,20.1815,
2018-11-06,12.527619047619046,18.94952380952381,334.568
2018-11-07,13.599583333333332,23.632916666666663,300.943
2018-11-08,13.228333333333332,19.3525,
2018-11-09,12.034166666666666,22.165000000000003,
2018-11-10,11.780416666666667,18.260416666666668,
2018-11-11,12.8425,23.12625,533.226
2018-11-12,12.6275,21.515,
2018-11-13,13.145416666666668,21.9475,508.0
2018-11-14,12.191249999999998,22.00791666666667,
2018-11-15,12.507083333333334,21.999166666666667,
2018-11-16,12.1075,19.41583333333333,
2018-11-17,12.632083333333334,29.67833333333333,
2018-11-18,12.11875,20.45208333333333,459.101
2018-11-19,12.831666666666663,21.8275,
2018-11-20,12.960833333333332,20.355833333333333,
2018-11-21,12.309166666666668,26.837083333333336,
2018-11-22,12.469166666666666,24.988333333333333,518.56
2018-11-23,12.997916666666669,19.86,442.017
2018-11-24,12.855416666666663,23.06833333333333,
2018-11-25,12.817826086956522,20.23434782608696,
2018-11-26,11.454166666666666,19.737916666666667,
2018-11-27,10.78,17.32875,
2018-11-28,12.20375,26.83,
2018-11-29,11.751666666666669,29.6575,
2018-11-30,10.503333333333332,15.585714285714284,
2018-12-01,11.547083333333331,17.25222222222222,272.884
2018-12-02,11.54375,21.67125,371.975
2018-12-03,11.596666666666666,16.611666666666668,
2018-12-04,11.496666666666668,25.725,411.241
2018-12-05,11.40875,24.3475,
2018-12-06,11.495416666666666,24.328333333333333,327.452
2018-12-07,11.7675,24.290000000000003,520.0
2018-12-08,12.029166666666669,16.115416666666665,
2018-12-09,13.147916666666667,11.287916666666668,
2018-12-10,13.43125,14.88875,
2018-12-11,12.335833333333332,24.23,
2018-12-12,13.24125,11.2,
2018-12-13,12.590416666666668,15.023333333333332,
2018-12-14,12.10125,22.05636363636364,
2018-12-15,12.724583333333332,24.500416666666663,
2018-12-16,13.256666666666668,12.460416666666667,262.344
2018-12-17,12.657916666666669,17.999166666666667,415.839
2018-12-18,12.386666666666663,17.763333333333332,
2018-12-19,12.468333333333334,20.942916666666665,
2018-12-20,11.695,20.98625,
2018-12-21,11.905,34.6925,
2018-12-22,12.207083333333337,26.83,395.754
2018-12-23,12.8925,6.468823529411765,248.937
2018-12-24,13.25625,14.4,
2018-12-25,13.0325,16.881666666666668,
2018-12-26,14.110416666666666,8.020833333333334,311.971
2018-12-27,13.817916666666669,13.66875,
2018-12-28,14.359166666666669,13.084583333333336,
2018-12-29,13.547083333333331,13.4,274.452
2018-12-30,13.4275,9.654583333333331,299.013
2018-12-31,12.915,10.56,
2019-01-01,12.639583333333334,41.48416666666667,203.714
2019-01-02,13.54,46.312916666666666,208.842
2019-01-03,13.933749999999998,8.96875,351.788
2019-01-04,14.201666666666668,10.748333333333331,
2019-01-05,14.072916666666666,18.575416666666666,328.085
2019-01-06,12.644166666666663,18.183333333333334,
2019-01-07,11.127619047619048,26.14833333333333,516.0
2019-01-08,10.291666666666666,12.14,
2019-01-09,10.68391304347826,26.178500000000003,
2019-01-10,10.384583333333332,13.26375,
2019-01-11,11.185833333333331,17.255,
2019-01-12,12.232083333333334,17.151666666666667,379.721
2019-01-13,11.863333333333337,13.577916666666669,
2019-01-14,11.747083333333334,13.880833333333332,387.942
2019-01-15,11.778695652173914,23.21666666666667,
2019-01-16,12.367083333333332,22.47666666666667,
2019-01-17,12.6475,18.11916666666667,
2019-01-18,13.222083333333332,19.380416666666665,323.149
2019-01-19,13.449583333333337,17.17625,
2019-01-20,13.407083333333333,8.202083333333333,
2019-01-21,13.915833333333332,12.942916666666669,296.843
2019-01-22,14.835833333333332,12.821666666666667,364.041
2019-01-23,14.666666666666666,11.1275,236.89
2019-01-24,14.898333333333332,10.64375,273.728
2019-01-25,14.215416666666668,13.906666666666666,272.006
2019-01-26,14.644583333333337,14.715416666666668,283.228
2019-01-27,13.89875,14.22125,325.986
2019-01-28,12.5475,15.833333333333334,
2019-01-29,12.605833333333337,15.462083333333334,
2019-01-30,12.4275,13.972500000000002,532.448
2019-01-31,12.395,19.980416666666667,
2019-02-01,12.54,14.878750000000002,
2019-02-02,13.446666666666667,15.908333333333331,498.0
2019-02-03,13.102916666666667,14.381666666666668,
2019-02-04,12.740833333333336,18.80666666666667,
2019-02-05,13.443333333333332,13.918333333333337,
2019-02-06,13.082916666666668,12.7125,
2019-02-07,12.64125,17.91208333333333,
2019-02-08,12.593333333333334,22.09708333333333,431.608
2019-02-09,12.655833333333334,17.537916666666668,
2019-02-10,12.700416666666667,13.805416666666666,524.143
2019-02-11,12.893333333333333,17.23125,
2019-02-12,14.08625,20.512083333333333,454.834
2019-02-13,14.185,16.78125,
2019-02-14,13.510833333333332,13.382916666666668,
2019-02-15,13.75,17.10083333333333,336.923
2019-02-16,13.922083333333331,24.531666666666663,480.982
2019-02-17,13.9,18.110833333333336,280.883
2019-02-18,12.917083333333332,20.055,
2019-02-19,12.259166666666667,19.12208333333333,
2019-02-20,12.229166666666666,15.652499999999998,
2019-02-21,12.825833333333334,15.86875,
2019-02-22,13.587083333333332,11.929583333333332,
2019-02-23,12.493333333333332,25.20875,
2019-02-24,10.698333333333332,9.964166666666667,
2019-02-25,12.25875,14.25125,516.933
2019-02-26,12.270833333333334,21.23375,519.183
2019-02-27,12.283043478260868,14.5195,
2019-02-28,12.435833333333331,15.499583333333334,
2019-03-01,11.907083333333333,17.400833333333335,428.0
2019-03-02,12.282083333333333,21.33625,
2019-03-03,12.362083333333333,25.97833333333333,
2019-03-04,12.639166666666666,18.405833333333334,
2019-03-05,13.12625,21.42458333333333,
2019-03-06,13.545,19.021666666666665,
2019-03-07,12.9375,25.58833333333333,
2019-03-08,13.795833333333334,13.577083333333334,321.007
2019-03-09,14.106666666666667,12.725416666666668,
2019-03-10,13.329583333333332,9.579166666666667,
2019-03-11,12.99,11.14625,
2019-03-12,13.56875,17.236666666666668,
2019-03-13,13.285833333333334,24.115416666666665,
2019-03-14,13.450416666666667,20.4625,422.67
2019-03-15,13.052083333333334,17.162499999999998,
2019-03-16,13.847916666666668,17.285833333333333,240.533
2019-03-17,13.717083333333331,15.981666666666667,412.926
2019-03-18,13.387083333333337,20.61,
2019-03-19,11.5025,17.78708333333333,
2019-03-20,11.808095238095238,17.62761904761905,
2019-03-21,12.520416666666668,20.9175,
2019-03-22,10.8025,14.020416666666668,
2019-03-23,12.176666666666668,25.93166666666667,360.596
2019-03-24,12.487083333333333,30.59375,576.9
2019-03-25,13.2125,22.532916666666665,
2019-03-26,13.545416666666668,23.77083333333333,508.1
2019-03-27,13.97875,23.422916666666666,
2019-03-28,13.207916666666668,15.354166666666666,399.799
2019-03-29,11.940833333333332,22.354166666666668,
2019-03-30,12.621250000000002,19.09375,
2019-03-31,13.40375,11.527500000000002,
2019-04-01,11.76625,22.661666666666665,
2019-04-02,11.879583333333334,16.65875,581.0
2019-04-03,11.557916666666666,21.450833333333332,
2019-04-04,11.494166666666668,17.256666666666664,
2019-04-05,12.386666666666663,16.587083333333332,
2019-04-06,11.933750000000002,25.39833333333333,
2019-04-07,12.780416666666667,22.519166666666667,
2019-04-08,12.491666666666667,17.425416666666667,
2019-04-09,12.684166666666668,15.8375,344.496
2019-04-10,12.314166666666669,19.600416666666664,
2019-04-11,12.854583333333332,20.80958333333333,364.308
2019-04-12,13.840833333333334,16.55,
2019-04-13,13.340416666666668,17.199583333333333,336.0
2019-04-14,13.40875,12.219166666666666,506.794
2019-04-15,12.558750000000002,15.552083333333334,
2019-04-16,13.34125,15.045416666666668,324.409
2019-04-17,12.725,15.121666666666668,
2019-04-18,13.04125,13.872083333333334,
2019-04-19,11.72875,15.892916666666666,
2019-04-20,12.29625,17.989583333333332,
2019-04-21,11.505,13.57875,
2019-04-22,11.637083333333337,18.47958333333333,418.0
2019-04-23,12.035833333333334,20.8225,
2019-04-24,11.312916666666666,16.4025,
2019-04-25,13.35375,14.359166666666669,
2019-04-26,13.654166666666669,22.27,
2019-04-27,12.516666666666666,15.13,
2019-04-28,13.9625,5.757083333333334,
2019-04-29,13.009166666666667,11.77125,
2019-04-30,13.421818181818184,9.643636363636364,426.249
2019-05-01,14.344166666666666,15.785000000000002,174.143
2019-05-02,14.318333333333332,10.923333333333332,397.219
2019-05-03,13.32875,20.810416666666665,
2019-05-04,13.507083333333334,14.209583333333336,358.727
2019-05-05,14.315,12.18,
2019-05-06,14.601666666666668,15.584583333333333,344.918
2019-05-07,13.729166666666666,11.187083333333334,
2019-05-08,12.64,14.712083333333332,524.5
2019-05-09,12.159166666666666,13.065,
2019-05-10,12.07875,17.369583333333335,
2019-05-11,13.033333333333331,22.109166666666667,316.35
2019-05-12,12.632083333333334,22.720416666666665,
2019-05-13,11.795833333333334,21.874166666666667,
2019-05-14,12.274583333333332,18.675833333333333,
2019-05-15,13.08375,8.109166666666667,
2019-05-16,13.275416666666668,10.54875,337.42
2019-05-17,11.570869565217391,15.159545454545452,
2019-05-18,12.737083333333333,14.135833333333332,460.492
2019-05-19,10.607916666666666,13.257083333333334,
2019-05-20,12.084166666666668,23.484166666666667,
2019-05-21,13.275833333333331,23.25375,
2019-05-22,13.082083333333332,16.249166666666667,298.697
2019-05-23,12.285416666666668,20.38458333333333,
2019-05-24,12.55625,13.285416666666668,215.01
2019-05-25,12.195,23.05708333333333,
2019-05-26,11.65125,12.7525,1229.567
2019-05-27,12.692916666666669,26.2775,442.077
2019-05-28,12.33875,16.53125,
2019-05-29,12.675416666666663,15.539166666666668,
2019-05-30,11.817083333333334,19.440416666666668,
2019-05-31,11.445416666666668,19.18625,
2019-06-01,12.2075,25.170416666666668,
2019-06-02,12.29,11.162916666666666,
2019-06-03,13.220416666666669,13.097916666666668,
2019-06-04,13.611666666666666,8.8025,274.621
2019-06-05,13.45625,8.81,
2019-06-06,12.35375,9.339166666666666,
2019-06-07,11.857083333333334,18.531666666666663,415.229
2019-06-08,13.52,13.889583333333334,302.21
2019-06-09,12.86125,15.482916666666668,
2019-06-10,12.202916666666669,11.277083333333332,
2019-06-11,12.019166666666663,17.185416666666665,
2019-06-12,12.866666666666667,16.610416666666666,
2019-06-13,12.009166666666667,19.670416666666668,
2019-06-14,12.32125,23.34777777777778,
2019-06-15,12.040416666666664,,
2019-06-16,13.3675,,446.981
2019-06-17,13.472500000000002,,288.5
2019-06-18,13.057083333333331,,358.393
2019-06-19,13.280416666666667,,240.395
2019-06-20,13.328333333333331,13.369,
2019-06-21,13.250416666666666,12.361666666666666,
2019-06-22,13.223333333333334,12.241666666666667,
2019-06-23,12.402083333333332,10.92,
2019-06-24,12.221666666666666,11.815833333333332,
2019-06-25,13.279583333333331,17.534166666666668,265.059
2019-06-26,14.495833333333332,14.15875,149.995
2019-06-27,14.46,16.945833333333333,162.723
2019-06-28,14.273333333333332,11.72,222.061
2019-06-29,13.191250000000002,12.77625,
2019-06-30,12.9125,11.878333333333332,364.338
2019-07-01,12.5425,10.944166666666666,
2019-07-02,12.2,19.49944444444445,
2019-07-03,13.293333333333337,23.79208333333333,215.042
2019-07-04,14.073333333333332,17.229583333333334,302.286
2019-07-05,14.015416666666669,17.557083333333335,385.938
2019-07-06,13.5475,15.499166666666667,
2019-07-07,12.69625,9.929166666666667,
2019-07-08,12.191666666666668,13.327083333333334,
2019-07-09,11.793333333333337,13.192083333333334,365.933
2019-07-10,12.371666666666668,10.575416666666667,258.844
2019-07-11,11.53,11.434285714285714,113.685
2019-07-12,12.458333333333334,17.48,
2019-07-13,11.995416666666666,19.4425,
2019-07-14,11.01875,13.448333333333332,
2019-07-15,11.07,17.232083333333332,
2019-07-16,12.380833333333332,12.884166666666664,530.673
2019-07-17,13.32125,11.242083333333332,421.967
2019-07-18,12.978333333333332,10.161666666666669,229.27
2019-07-19,13.337916666666668,12.234166666666669,205.413
2019-07-20,13.601666666666668,15.683333333333335,270.779
2019-07-21,13.034583333333332,10.321666666666667,425.209
2019-07-22,11.963333333333331,18.52625,
2019-07-23,10.980416666666663,25.879166666666663,
2019-07-24,11.1075,15.060416666666669,
2019-07-25,11.034166666666666,11.241764705882352,
2019-07-26,12.232916666666666,12.062083333333334,381.435
2019-07-27,12.408333333333331,26.275,387.406
2019-07-28,12.300833333333332,10.537916666666666,
2019-07-29,12.744166666666668,13.348333333333334,91.784
2019-07-30,12.978333333333332,12.71625,152.633
2019-07-31,12.445416666666668,42.41791666666666,
2019-08-01,12.59625,15.214583333333332,249.046
2019-08-02,13.09875,23.20125,
2019-08-03,13.476666666666668,16.422083333333333,
2019-08-04,12.306666666666668,15.405416666666667,443.006
2019-08-05,12.62375,11.33625,188.873
2019-08-06,12.767083333333334,11.72375,73.589
2019-08-07,12.663333333333334,9.506666666666666,451.5
2019-08-08,12.760416666666666,14.5875,241.153
2019-08-09,12.7175,13.52125,
2019-08-10,13.452083333333334,12.0775,206.423
2019-08-11,13.183750000000002,13.442916666666669,303.262
2019-08-12,13.47875,13.438333333333333,161.691
2019-08-13,12.402500000000002,11.845833333333331,
2019-08-14,10.78875,19.29083333333333,
2019-08-15,11.005833333333332,38.400416666666665,270.0
2019-08-16,11.09125,17.186666666666667,
2019-08-17,12.471666666666666,16.889583333333334,516.746
2019-08-18,13.255,10.02125,254.05
2019-08-19,12.82125,11.191249999999998,298.783
2019-08-20,12.405416666666667,12.18875,
2019-08-21,12.4075,14.097083333333332,301.67
