Fecha,TMP,PM25,AOD_mean,AOD_median,AOD_moda,IQCA,AOD_mean_0,AOD_sum
2018-09-08,14.9725,18.16166667,0.273,0.274,0.297,Deseable,2.25,4.35
2018-09-09,15.29,7.591666667,0.463,0.455,0.474,Deseable,0.0,0.0
2018-09-10,15.12083333,10.405,0.22,0.219,0.234,Deseable,0.739,1.38
2018-09-13,13.84083333,27.07125,0.473,0.488,0.411,Aceptable,0.451,0.74
2018-09-17,14.15041667,19.02166667,0.117,0.112,0.107,Deseable,2.651,3.7
2018-09-18,14.39458333,16.56625,0.26,0.235,0.208,Deseable,1.707,1.83
2018-09-19,15.00666667,12.66916667,0.26,0.258,0.183,Deseable,8.135,7.12
2018-09-20,15.4775,8.402916667,0.129,0.136,0.074,Deseable,4.857,3.85
2018-09-21,14.86,11.10541667,0.532,0.536,0.536,Deseable,0.0,0.0
2018-09-22,15.17166667,11.99333333,0.324,0.294,0.294,Deseable,0.347,0.3
2018-09-24,17.49384615,15.515,0.389,0.371,0.362,Deseable,3.753,3.73
2018-09-25,15.60375,10.3925,0.321,0.324,0.324,Deseable,0.253,0.33
2018-09-26,15.18375,17.71666667,0.466,0.475,0.408,Deseable,0.09,0.12
2018-09-27,14.77,18.59041667,0.471,0.487,0.554,Deseable,0.32,0.44
2018-09-28,15.37166667,22.15375,0.126,0.124,0.098,Deseable,3.178,3.4
2018-09-29,15.73708333,18.68791667,0.21,0.198,0.149,Deseable,7.241,7.46
2018-10-01,15.31833333,26.34875,0.321,0.311,0.284,Aceptable,4.789,7.81
2018-10-03,15.31541667,27.11625,0.258,0.231,0.163,Aceptable,2.044,3.77
2018-10-04,14.99416667,28.3925,0.448,0.449,0.458,Aceptable,0.0,0.0
2018-10-05,14.43166667,30.11583333,0.277,0.275,0.24,Aceptable,3.494,7.58
2018-10-12,13.27416667,20.02833333,0.271,0.282,0.259,Deseable,1.009,2.37
2018-10-14,14.56833333,12.84541667,0.357,0.359,0.333,Deseable,0.6,1.59
2018-10-15,14.38863636,23.407,0.244,0.238,0.237,Deseable,5.104,8.16
2018-10-16,14.57083333,30.34666667,0.389,0.388,0.388,Aceptable,1.753,4.74
2018-10-17,14.43291667,27.75125,0.333,0.328,0.333,Aceptable,2.823,7.19
2018-10-19,14.40083333,33.76541667,0.174,0.179,0.197,Aceptable,1.197,3.13
2018-10-21,14.50791667,19.64166667,0.44,0.435,0.459,Deseable,0.577,1.56
2018-10-22,13.80625,23.26833333,0.356,0.349,0.392,Deseable,0.169,0.47
2018-10-24,14.0075,23.13833333,0.138,0.142,0.067,Deseable,2.332,4.16
2018-10-26,15.04541667,29.635,0.462,0.447,0.447,Aceptable,0.243,0.67
2018-10-28,14.8375,22.69916667,0.264,0.256,0.257,Deseable,0.164,0.45
2018-10-29,14.10391304,22.95652174,0.514,0.514,0.514,Deseable,0.0,0.0
2018-10-30,14.94,22.69625,0.202,0.183,0.169,Deseable,2.004,5.78
2018-11-02,13.49833333,16.14333333,0.266,0.225,0.214,Deseable,0.265,0.77
2018-11-06,14.20904762,17.99047619,0.322,0.314,0.329,Deseable,0.409,1.19
2018-11-07,15.17625,23.13125,0.275,0.26,0.26,Deseable,0.574,1.69
2018-11-09,13.9025,17.74666667,0.39,0.348,0.348,Deseable,0.0,0.0
2018-11-11,14.76166667,20.06,0.538,0.541,0.534,Deseable,0.778,2.27
2018-11-14,14.07625,20.245,0.555,0.542,0.514,Deseable,0.327,0.96
