Fecha,Belisario,IQCA_Belisario,Belisario_AOD,Carapungo_AOD,Carapungo,IQCA_Carapungo,Centro_AOD,Centro,IQCA_Centro,Cotocollao_AOD,Cotocollao,IQCA_Cotocollao,ElCamal_AOD,ElCamal,IQCA_ElCamal,Guamani_AOD,Guamani,IQCA_Guamani,LosChillos_AOD,LosChillos,IQCA_LosChillos,SanAntonio_AOD,SanAntonio,IQCA_SanAntonio,Tumbaco_AOD,Tumbaco,IQCA_Tumbaco
2004-12-14,25.773636363636363,Aceptable,,,,Incorrecto,,24.53608695652174,Deseable,,,Incorrecto,,34.96041666666667,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2004-12-15,22.680833333333336,Deseable,,,,Incorrecto,,17.81375,Deseable,,,Incorrecto,,21.86708333333333,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2004-12-16,18.42421052631579,Deseable,,,,Incorrecto,,15.475833333333334,Deseable,,,Incorrecto,,20.154545454545453,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2004-12-17,18.7125,Deseable,,,,Incorrecto,,14.065833333333332,Deseable,,,Incorrecto,,17.079166666666666,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2004-12-18,25.07619047619048,Aceptable,356.509,499.177,,Incorrecto,,23.25625,Deseable,476.649,,Incorrecto,489.27,33.85625,Aceptable,550.063,,Incorrecto,539.609,,Incorrecto,526.019,,Incorrecto,450.565,,Incorrecto
2004-12-19,15.474166666666669,Deseable,,,,Incorrecto,,13.386666666666668,Deseable,,,Incorrecto,,17.6775,Deseable,,,Incorrecto,,,Incorrecto,573.667,,Incorrecto,,,Incorrecto
2004-12-20,18.96217391304348,Deseable,563.748,876.699,,Incorrecto,567.78,17.20391304347826,Deseable,619.691,,Incorrecto,745.69,23.123043478260872,Deseable,589.929,,Incorrecto,902.677,,Incorrecto,718.797,,Incorrecto,799.011,,Incorrecto
2004-12-21,26.142916666666665,Aceptable,,,,Incorrecto,,20.45083333333333,Deseable,,,Incorrecto,,27.67375,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2004-12-22,32.605294117647055,Aceptable,,,,Incorrecto,,25.92333333333333,Aceptable,,,Incorrecto,,37.55739130434783,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2004-12-23,26.954090909090908,Aceptable,546.846,598.683,,Incorrecto,521.96,24.745416666666667,Deseable,607.69,,Incorrecto,516.486,34.42,Aceptable,543.538,,Incorrecto,475.029,,Incorrecto,460.336,,Incorrecto,380.644,,Incorrecto
2004-12-24,25.40875,Aceptable,444.896,399.734,,Incorrecto,421.686,23.2775,Deseable,417.452,,Incorrecto,496.046,32.959583333333335,Aceptable,489.673,,Incorrecto,,,Incorrecto,326.955,,Incorrecto,,,Incorrecto
2004-12-25,18.933333333333334,Deseable,309.312,397.648,,Incorrecto,371.025,24.72666666666667,Deseable,332.181,,Incorrecto,395.938,40.44458333333333,Aceptable,364.19,,Incorrecto,388.599,,Incorrecto,359.488,,Incorrecto,322.315,,Incorrecto
2004-12-26,16.169166666666666,Deseable,406.884,475.207,,Incorrecto,381.042,15.987916666666663,Deseable,356.947,,Incorrecto,389.785,24.05458333333333,Deseable,435.771,,Incorrecto,432.292,,Incorrecto,384.208,,Incorrecto,440.422,,Incorrecto
2004-12-27,20.48608695652174,Deseable,378.233,301.316,,Incorrecto,317.739,17.07608695652174,Deseable,323.409,,Incorrecto,341.821,23.397916666666664,Deseable,276.343,,Incorrecto,537.423,,Incorrecto,227.968,,Incorrecto,500.167,,Incorrecto
2004-12-28,19.52,Deseable,,,,Incorrecto,,16.106666666666666,Deseable,,,Incorrecto,,33.073478260869564,Aceptable,,,Incorrecto,113.73,,Incorrecto,,,Incorrecto,136.091,,Incorrecto
2004-12-29,17.090833333333332,Deseable,201.616,189.983,,Incorrecto,249.566,14.16125,Deseable,187.506,,Incorrecto,311.904,24.38391304347826,Deseable,222.865,,Incorrecto,282.858,,Incorrecto,307.962,,Incorrecto,241.439,,Incorrecto
2004-12-30,21.24,Deseable,,,,Incorrecto,,20.605833333333333,Deseable,,,Incorrecto,,31.429565217391303,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2004-12-31,22.774583333333336,Deseable,465.457,378.504,,Incorrecto,576.336,20.6025,Deseable,322.609,,Incorrecto,546.347,27.535833333333333,Aceptable,431.04,,Incorrecto,504.516,,Incorrecto,404.382,,Incorrecto,509.5,,Incorrecto
2005-01-01,38.48583333333333,Aceptable,385.843,329.618,,Incorrecto,393.701,70.20291666666667,Precaucion,337.837,,Incorrecto,403.576,107.27583333333332,Precaucion,323.909,,Incorrecto,357.404,,Incorrecto,304.588,,Incorrecto,415.255,,Incorrecto
2005-01-02,14.615,Deseable,,,,Incorrecto,,14.033333333333331,Deseable,,,Incorrecto,,19.779565217391305,Deseable,587.0,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-01-03,24.26708333333333,Deseable,432.25,,,Incorrecto,471.964,23.229166666666668,Deseable,,,Incorrecto,468.325,29.937391304347823,Aceptable,567.667,,Incorrecto,446.743,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-01-04,23.13823529411765,Deseable,693.442,,,Incorrecto,619.866,18.05217391304348,Deseable,,,Incorrecto,570.955,22.515,Deseable,574.879,,Incorrecto,541.816,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-01-05,20.7925,Deseable,,,,Incorrecto,,15.33875,Deseable,,,Incorrecto,,21.106666666666666,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-01-06,22.51375,Deseable,,,,Incorrecto,,15.974583333333332,Deseable,,,Incorrecto,,19.905416666666667,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-01-07,17.265,Deseable,444.833,398.611,,Incorrecto,467.6,13.514166666666666,Deseable,354.045,,Incorrecto,458.197,17.22,Deseable,386.111,,Incorrecto,482.784,,Incorrecto,364.316,,Incorrecto,409.88,,Incorrecto
2005-01-08,17.926666666666666,Deseable,,,,Incorrecto,,16.805416666666666,Deseable,,,Incorrecto,316.949,27.68041666666667,Aceptable,316.25,,Incorrecto,287.215,,Incorrecto,406.982,,Incorrecto,,,Incorrecto
2005-01-09,15.608333333333333,Deseable,295.57,343.364,,Incorrecto,386.677,14.13375,Deseable,310.414,,Incorrecto,409.911,18.375833333333333,Deseable,339.666,,Incorrecto,346.015,,Incorrecto,,,Incorrecto,312.07,,Incorrecto
2005-01-10,17.020833333333332,Deseable,444.642,391.817,,Incorrecto,332.243,13.175652173913043,Deseable,369.075,,Incorrecto,325.608,15.633333333333333,Deseable,,,Incorrecto,307.556,,Incorrecto,319.248,,Incorrecto,233.496,,Incorrecto
2005-01-11,18.9675,Deseable,,496.344,,Incorrecto,453.897,12.1025,Deseable,518.608,,Incorrecto,422.23,15.923478260869564,Deseable,454.505,,Incorrecto,465.941,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-01-12,16.607916666666668,Deseable,379.091,525.23,,Incorrecto,380.967,12.018695652173914,Deseable,445.686,,Incorrecto,361.189,15.64,Deseable,287.715,,Incorrecto,313.567,,Incorrecto,425.582,,Incorrecto,381.235,,Incorrecto
2005-01-13,21.60708333333333,Deseable,,,,Incorrecto,,16.629166666666666,Deseable,,,Incorrecto,,24.13695652173913,Deseable,,,Incorrecto,355.077,,Incorrecto,,,Incorrecto,428.308,,Incorrecto
2005-01-14,25.769130434782607,Aceptable,355.054,434.643,,Incorrecto,375.199,24.059166666666663,Deseable,397.963,,Incorrecto,406.713,36.33739130434783,Aceptable,356.876,,Incorrecto,512.874,,Incorrecto,434.335,,Incorrecto,392.422,,Incorrecto
2005-01-15,16.954166666666666,Deseable,,,,Incorrecto,,12.088333333333331,Deseable,,,Incorrecto,,17.899583333333332,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-01-16,11.317083333333334,Deseable,,351.695,,Incorrecto,,9.953333333333331,Deseable,353.319,,Incorrecto,344.414,20.54458333333333,Deseable,308.65,,Incorrecto,311.849,,Incorrecto,390.537,,Incorrecto,262.154,,Incorrecto
2005-01-17,18.460416666666667,Deseable,,,,Incorrecto,,11.15375,Deseable,,,Incorrecto,,11.989583333333334,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-01-18,16.498260869565218,Deseable,,,,Incorrecto,,10.2675,Deseable,,,Incorrecto,,15.9,Deseable,,,Incorrecto,,,Incorrecto,362.845,,Incorrecto,551.763,,Incorrecto
2005-01-19,18.352083333333333,Deseable,397.8,407.547,,Incorrecto,380.295,12.70375,Deseable,430.885,,Incorrecto,357.833,21.273333333333333,Deseable,499.098,,Incorrecto,330.546,,Incorrecto,432.626,,Incorrecto,366.767,,Incorrecto
2005-01-20,17.791666666666668,Deseable,285.901,319.189,,Incorrecto,273.344,9.835833333333332,Deseable,326.12,,Incorrecto,256.655,18.793333333333333,Deseable,280.874,,Incorrecto,246.642,,Incorrecto,364.373,,Incorrecto,237,,Incorrecto
2005-01-21,19.87875,Deseable,321.806,358.645,,Incorrecto,279.689,16.285,Deseable,396.684,,Incorrecto,334.353,24.098260869565216,Deseable,344.476,,Incorrecto,448.059,,Incorrecto,302.794,,Incorrecto,471.069,,Incorrecto
2005-01-22,18.72772727272727,Deseable,,,,Incorrecto,,14.550833333333337,Deseable,,,Incorrecto,,20.929166666666667,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-01-23,13.749583333333334,Deseable,475.423,568.904,,Incorrecto,493.68,13.070416666666668,Deseable,520.416,,Incorrecto,465.67,18.305,Deseable,460.799,,Incorrecto,436.253,,Incorrecto,417.139,,Incorrecto,361.957,,Incorrecto
2005-01-24,14.395416666666668,Deseable,,380.035,,Incorrecto,,10.026666666666667,Deseable,,,Incorrecto,,12.537916666666668,Deseable,,,Incorrecto,374.527,,Incorrecto,,,Incorrecto,329.831,,Incorrecto
2005-01-25,19.28833333333333,Deseable,,,,Incorrecto,,15.479166666666666,Deseable,,,Incorrecto,,22.332916666666662,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-01-26,19.99210526315789,Deseable,339.95,376.911,,Incorrecto,327.944,17.562916666666666,Deseable,403.0,,Incorrecto,320.273,25.577391304347824,Aceptable,301.856,,Incorrecto,343.215,,Incorrecto,373.95,,Incorrecto,297.417,,Incorrecto
2005-01-27,16.729166666666668,Deseable,221.225,394.222,,Incorrecto,239.64,13.643333333333333,Deseable,260.416,,Incorrecto,243.668,17.120833333333334,Deseable,444.192,,Incorrecto,256.263,,Incorrecto,453.88,,Incorrecto,303.075,,Incorrecto
2005-01-28,22.647916666666664,Deseable,405.589,467.51,,Incorrecto,424.846,20.565,Deseable,377.454,,Incorrecto,467.796,24.915652173913045,Deseable,403.049,,Incorrecto,444.26,,Incorrecto,422.455,,Incorrecto,323.494,,Incorrecto
2005-01-29,19.384166666666665,Deseable,,,,Incorrecto,,17.232916666666668,Deseable,,,Incorrecto,,22.97583333333333,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-01-30,15.021666666666668,Deseable,,,,Incorrecto,,15.72625,Deseable,,,Incorrecto,,19.92875,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-01-31,22.1575,Deseable,,,,Incorrecto,,17.156666666666666,Deseable,,,Incorrecto,,23.83904761904762,Deseable,,,Incorrecto,595.0,,Incorrecto,,,Incorrecto,520.572,,Incorrecto
2005-02-01,20.94833333333333,Deseable,305.513,472.61,,Incorrecto,401.862,21.89125,Deseable,303.897,,Incorrecto,431.974,24.53125,Deseable,357.777,,Incorrecto,378.545,,Incorrecto,303.605,,Incorrecto,304.119,,Incorrecto
2005-02-02,20.12043478260869,Deseable,,,,Incorrecto,,17.25583333333333,Deseable,,,Incorrecto,,19.355,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-02-03,21.3075,Deseable,,,,Incorrecto,,17.441666666666666,Deseable,,,Incorrecto,,23.568695652173915,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-02-04,17.679583333333333,Deseable,482.0,471.0,,Incorrecto,,14.909999999999998,Deseable,,,Incorrecto,504.229,19.942083333333333,Deseable,,,Incorrecto,501.559,,Incorrecto,470.266,,Incorrecto,416.414,,Incorrecto
2005-02-05,9.334166666666668,Deseable,274.059,220.042,,Incorrecto,313.108,7.6925,Deseable,235.404,,Incorrecto,300.302,10.362916666666669,Deseable,312.144,,Incorrecto,304.67,,Incorrecto,247.18,,Incorrecto,248.804,,Incorrecto
2005-02-06,10.269583333333332,Deseable,386.523,415.217,,Incorrecto,404.208,9.48125,Deseable,447.373,,Incorrecto,418.526,11.517083333333334,Deseable,,,Incorrecto,416.213,,Incorrecto,443.891,,Incorrecto,414.931,,Incorrecto
2005-02-07,12.944166666666668,Deseable,,,,Incorrecto,,11.516666666666666,Deseable,,,Incorrecto,,13.219166666666666,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,497.6,,Incorrecto
2005-02-08,11.712916666666668,Deseable,,,,Incorrecto,,13.152083333333332,Deseable,,,Incorrecto,,11.31875,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-02-09,19.155416666666667,Deseable,,,,Incorrecto,,13.2525,Deseable,,,Incorrecto,,17.107083333333332,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-02-10,22.39333333333333,Deseable,,,,Incorrecto,,16.534782608695654,Deseable,,,Incorrecto,,20.233478260869564,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-02-11,18.652083333333334,Deseable,,,,Incorrecto,,13.835833333333332,Deseable,,,Incorrecto,,15.54608695652174,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-02-12,12.83625,Deseable,,,,Incorrecto,,9.87,Deseable,,,Incorrecto,,14.782916666666663,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-02-13,14.880416666666669,Deseable,482.689,460.232,,Incorrecto,491.069,18.023333333333333,Deseable,477.702,,Incorrecto,449.685,27.709166666666665,Aceptable,488.956,,Incorrecto,419.483,,Incorrecto,380.238,,Incorrecto,356.545,,Incorrecto
2005-02-14,15.722916666666668,Deseable,,,,Incorrecto,,11.869166666666668,Deseable,,,Incorrecto,,12.285416666666668,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-02-15,15.204166666666666,Deseable,,,,Incorrecto,,9.855,Deseable,,,Incorrecto,,14.18,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-02-16,12.405833333333334,Deseable,,,,Incorrecto,,8.752916666666666,Deseable,,,Incorrecto,,15.077391304347827,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-02-17,17.264347826086954,Deseable,442.489,534.192,,Incorrecto,481.033,10.059583333333334,Deseable,516.622,,Incorrecto,507.75,14.522916666666667,Deseable,599.0,,Incorrecto,490.239,,Incorrecto,,,Incorrecto,520.569,,Incorrecto
2005-02-18,22.179166666666664,Deseable,445.217,498.049,,Incorrecto,432.297,21.764166666666668,Deseable,520.346,,Incorrecto,436.114,32.780869565217394,Aceptable,,,Incorrecto,374.849,,Incorrecto,535.322,,Incorrecto,542.65,,Incorrecto
2005-02-19,22.515833333333333,Deseable,,,,Incorrecto,,23.304166666666664,Deseable,,,Incorrecto,,25.236666666666665,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-02-20,12.272083333333336,Deseable,491.746,379.62,,Incorrecto,489.833,9.729583333333332,Deseable,456.7,,Incorrecto,489.615,16.80333333333333,Deseable,492.874,,Incorrecto,373.577,,Incorrecto,342.16,,Incorrecto,338.507,,Incorrecto
2005-02-21,24.26,Deseable,,,,Incorrecto,,16.86625,Deseable,,,Incorrecto,,24.33043478260869,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-02-22,26.201,Aceptable,498.822,632.281,,Incorrecto,491.319,22.83333333333333,Deseable,472.518,,Incorrecto,572.604,27.49272727272728,Aceptable,345.685,,Incorrecto,544.633,,Incorrecto,647.39,,Incorrecto,515.241,,Incorrecto
2005-02-23,24.42708333333333,Deseable,,787.101,,Incorrecto,,35.19625,Aceptable,,,Incorrecto,,28.735416666666666,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,733.745,,Incorrecto
2005-02-24,19.342916666666667,Deseable,511.311,392.382,,Incorrecto,537.409,33.541666666666664,Aceptable,384.351,,Incorrecto,596.521,21.74217391304348,Deseable,467.525,,Incorrecto,323.516,,Incorrecto,475.941,,Incorrecto,306.305,,Incorrecto
2005-02-25,16.595416666666665,Deseable,,,,Incorrecto,,31.065,Aceptable,,0.0,Deseable,,18.460416666666667,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-02-26,23.436666666666667,Deseable,402.203,519.0,,Incorrecto,407.28,35.081250000000004,Aceptable,558.0,0.0,Deseable,493.959,25.167916666666667,Aceptable,424.247,,Incorrecto,,,Incorrecto,,,Incorrecto,508.963,,Incorrecto
2005-02-27,13.222499999999998,Deseable,,,,Incorrecto,,10.492916666666668,Deseable,,0.0,Deseable,,14.962083333333332,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,592,,Incorrecto
2005-02-28,21.530833333333334,Deseable,,,,Incorrecto,,11.14941176470588,Deseable,,,Incorrecto,,19.85272727272727,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-01,26.50583333333333,Aceptable,546.0,568.434,,Incorrecto,,,Incorrecto,568.5,,Incorrecto,,30.4025,Aceptable,,,Incorrecto,,,Incorrecto,541.557,,Incorrecto,552.886,,Incorrecto
2005-03-02,22.64125,Deseable,,,,Incorrecto,,,Incorrecto,,,Incorrecto,,29.51375,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-03,21.856666666666666,Deseable,,,,Incorrecto,,,Incorrecto,,,Incorrecto,,30.48875,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-04,20.60708333333333,Deseable,,,,Incorrecto,,,Incorrecto,,,Incorrecto,,19.05260869565217,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-05,27.813181818181818,Aceptable,,,,Incorrecto,,,Incorrecto,,,Incorrecto,,32.53,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-06,14.14375,Deseable,,,,Incorrecto,,,Incorrecto,,,Incorrecto,,17.12272727272727,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-07,17.0975,Deseable,,,,Incorrecto,,,Incorrecto,,,Incorrecto,,10.955416666666666,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-08,19.225217391304348,Deseable,,475.501,,Incorrecto,,,Incorrecto,488.661,,Incorrecto,,21.125238095238096,Deseable,,,Incorrecto,537.282,,Incorrecto,426.938,,Incorrecto,,,Incorrecto
2005-03-09,22.220416666666665,Deseable,,,,Incorrecto,,,Incorrecto,,,Incorrecto,,28.99052631578948,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-10,20.944166666666664,Deseable,,,,Incorrecto,,18.86,Deseable,,,Incorrecto,,20.781666666666663,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-11,23.38083333333333,Deseable,,,,Incorrecto,,18.65625,Deseable,,,Incorrecto,,33.06166666666667,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-12,20.55666666666667,Deseable,,,,Incorrecto,,20.442916666666665,Deseable,,,Incorrecto,,25.668333333333333,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-13,18.237916666666667,Deseable,,,,Incorrecto,,15.616666666666667,Deseable,,,Incorrecto,,22.2375,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-14,26.537,Aceptable,,,,Incorrecto,,24.25047619047619,Deseable,,,Incorrecto,,35.98652173913044,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-15,20.53,Deseable,491.657,,,Incorrecto,488.0,16.61625,Deseable,,,Incorrecto,474.281,22.094166666666663,Deseable,,,Incorrecto,483.226,,Incorrecto,,,Incorrecto,504.746,,Incorrecto
2005-03-16,19.43875,Deseable,,,12.562222222222225,Deseable,,14.519166666666663,Deseable,,,Incorrecto,,20.461666666666662,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-17,23.77294117647059,Deseable,,,19.61625,Deseable,,22.76625,Deseable,,19.18125,Deseable,,38.915416666666665,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-18,26.38380952380952,Aceptable,,,18.029090909090908,Deseable,,23.05875,Deseable,,19.436666666666667,Deseable,,31.83304347826087,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-19,16.60875,Deseable,398.015,79.675,11.054545454545456,Deseable,405.386,13.594166666666666,Deseable,136.918,13.689166666666669,Deseable,394.931,17.460416666666667,Deseable,419.636,,Incorrecto,379.073,,Incorrecto,54.606,,Incorrecto,354.916,,Incorrecto
2005-03-20,19.245416666666667,Deseable,,,13.62590909090909,Deseable,,22.8625,Deseable,,16.5075,Deseable,,31.75791666666667,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-21,20.29583333333333,Deseable,365.145,258.565,18.155,Deseable,,24.221304347826088,Deseable,304.659,14.750833333333333,Deseable,,37.78375,Aceptable,293.145,,Incorrecto,,,Incorrecto,172.834,,Incorrecto,,,Incorrecto
2005-03-22,24.96260869565217,Deseable,453.107,497.073,18.18136363636364,Deseable,441.943,21.039583333333333,Deseable,,27.61208333333333,Aceptable,497.029,26.747826086956525,Aceptable,,,Incorrecto,423.871,,Incorrecto,474.601,,Incorrecto,342.745,,Incorrecto
2005-03-23,16.87,Deseable,,,24.058636363636364,Deseable,,16.43875,Deseable,,17.110416666666666,Deseable,,23.53333333333333,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-24,12.656666666666666,Deseable,,,15.187142857142858,Deseable,,8.399166666666668,Deseable,,11.712916666666668,Deseable,581.0,14.149583333333332,Deseable,531.123,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-25,12.7475,Deseable,522.168,505.826,9.93625,Deseable,517.719,13.4425,Deseable,508.0,9.655714285714286,Deseable,462.308,16.324166666666667,Deseable,403.389,,Incorrecto,380.962,,Incorrecto,,,Incorrecto,441.403,,Incorrecto
2005-03-26,15.543333333333337,Deseable,363.278,403.0,9.197916666666666,Deseable,,12.084583333333333,Deseable,,,Incorrecto,,16.204583333333332,Deseable,392.308,,Incorrecto,398.828,,Incorrecto,403.0,,Incorrecto,312.464,,Incorrecto
2005-03-27,14.077916666666669,Deseable,,,7.141111111111111,Deseable,,10.960416666666667,Deseable,,,Incorrecto,,15.125714285714285,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-28,19.4825,Deseable,,,12.7075,Deseable,,14.960833333333332,Deseable,512.0,8.78375,Deseable,,22.003888888888888,Deseable,,,Incorrecto,,,Incorrecto,514.355,,Incorrecto,588,,Incorrecto
2005-03-29,23.074782608695653,Deseable,,,12.215789473684213,Deseable,,17.310416666666665,Deseable,,11.860416666666666,Deseable,,25.287647058823527,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-30,20.78375,Deseable,,,13.741739130434782,Deseable,,18.280833333333334,Deseable,,15.7395,Deseable,,25.049130434782608,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-03-31,22.76869565217391,Deseable,,,13.996250000000002,Deseable,,18.82,Deseable,,14.56375,Deseable,637.411,23.871666666666663,Deseable,,,Incorrecto,670.345,,Incorrecto,,,Incorrecto,534.644,,Incorrecto
2005-04-01,26.01125,Aceptable,454.594,441.614,19.219583333333333,Deseable,463.466,25.014000000000003,Aceptable,435.322,20.40086956521739,Deseable,450.011,38.20791666666667,Aceptable,419.977,,Incorrecto,442.238,,Incorrecto,533.023,,Incorrecto,507.581,,Incorrecto
2005-04-02,26.867391304347827,Aceptable,,,19.92083333333333,Deseable,,24.2808695652174,Deseable,,22.20625,Deseable,,34.050000000000004,Aceptable,,,Incorrecto,548.076,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-04-03,16.06,Deseable,,,12.711428571428572,Deseable,,16.264347826086954,Deseable,,12.77625,Deseable,,21.955416666666665,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-04-04,18.612916666666667,Deseable,,,,Incorrecto,,16.816956521739133,Deseable,,18.27125,Deseable,572.231,22.920416666666668,Deseable,,,Incorrecto,552.204,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-04-05,16.445416666666667,Deseable,,,11.596666666666666,Deseable,,11.65086956521739,Deseable,,9.241428571428573,Deseable,,19.48681818181818,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-04-06,21.79625,Deseable,,,10.155652173913042,Deseable,,18.19478260869565,Deseable,,15.152083333333332,Deseable,,25.752916666666668,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-04-07,19.50304347826087,Deseable,,,8.491249999999999,Deseable,,15.846521739130436,Deseable,,10.089166666666667,Deseable,,20.6325,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-04-08,19.13875,Deseable,516.333,388.685,11.874285714285715,Deseable,518.463,14.461304347826088,Deseable,385.0,12.297083333333331,Deseable,518.299,23.152083333333334,Deseable,556.469,,Incorrecto,469.282,,Incorrecto,328.485,,Incorrecto,592,,Incorrecto
2005-04-09,16.635,Deseable,,,11.575833333333334,Deseable,,15.480434782608697,Deseable,,15.205416666666666,Deseable,,25.638181818181817,Aceptable,,,Incorrecto,523.081,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-04-10,11.405416666666667,Deseable,,,15.697083333333332,Deseable,,10.118695652173912,Deseable,,10.00125,Deseable,,16.03875,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-04-11,16.004583333333333,Deseable,,,12.5775,Deseable,,11.747391304347826,Deseable,,10.943478260869565,Deseable,,13.965416666666668,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-04-12,19.4025,Deseable,,,15.316666666666668,Deseable,,17.152380952380952,Deseable,,12.719333333333331,Deseable,,20.73,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-04-13,14.639583333333334,Deseable,,,12.14,Deseable,,13.21,Deseable,,13.189473684210526,Deseable,,17.82125,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2005-04-14,12.163333333333334,Deseable,,,10.763,Deseable,,10.273478260869563,Deseable,,10.6,Deseable,,15.971666666666666,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,366.208,,Incorrecto
