Fecha,TMP,PM25,AOD_mean,AOD_median,AOD_moda,IQCA,AOD_mean_0,AOD_sum
2018-07-03,13.698333333333332,17.570416666666667,0.172,0.155,0.147,Deseable,2.512,5.0
2018-07-04,14.91875,19.99875,0.271,0.264,0.174,Deseable,0.521,1.02
2018-07-06,14.905833333333334,14.65125,0.488,0.476,0.432,Deseable,0.175,0.34
2018-07-08,14.772916666666667,16.17875,0.211,0.213,0.24,Deseable,5.048,6.11
2018-07-09,15.56375,11.250833333333333,0.336,0.326,0.325,Deseable,0.158,0.32
2018-07-10,15.335416666666667,16.695,0.138,0.137,0.159,Deseable,2.385,3.75
2018-07-11,15.160833333333334,15.237916666666663,0.17,0.158,0.101,Deseable,2.532,4.97
2018-07-12,14.749583333333334,14.340833333333334,0.175,0.171,0.176,Deseable,2.188,4.36
2018-07-13,15.267916666666666,14.939583333333331,0.249,0.236,0.368,Deseable,1.576,2.8
2018-07-14,15.57875,19.6575,0.306,0.304,0.263,Deseable,4.168,8.43
2018-07-15,14.52625,16.79375,0.118,0.108,0.136,Deseable,3.375,3.31
2018-07-16,14.332916666666668,10.697916666666666,0.089,0.084,0.021,Deseable,2.623,2.61
2018-07-17,15.417916666666663,14.878749999999998,0.278,0.269,0.253,Deseable,2.073,4.07
2018-07-18,15.36375,32.305,0.273,0.283,0.105,Aceptable,0.388,0.77
2018-07-19,15.704166666666666,19.725,0.247,0.258,0.172,Deseable,1.33,2.65
2018-07-23,15.279166666666669,19.848333333333333,0.23,0.216,0.209,Deseable,4.542,6.86
2018-07-24,15.218333333333334,14.400833333333331,0.312,0.341,0.341,Deseable,0.164,0.32
2018-07-25,15.137916666666667,15.122083333333334,0.313,0.302,0.302,Deseable,0.234,0.47
2018-07-26,14.780416666666667,17.534166666666668,0.189,0.185,0.182,Deseable,2.438,4.86
2018-07-27,13.829166666666666,25.523333333333337,0.441,0.418,0.418,Aceptable,0.0,0.0
2018-07-28,15.225416666666668,18.7325,0.148,0.14,0.125,Deseable,2.033,4.05
2018-08-01,13.780833333333334,17.889583333333334,0.211,0.208,0.168,Deseable,2.474,4.93
2018-08-02,14.902083333333332,14.827916666666669,0.177,0.183,0.193,Deseable,2.055,4.03
2018-08-05,14.805416666666666,22.00708333333333,0.234,0.238,0.269,Deseable,3.662,7.18
2018-08-07,15.785833333333334,9.612916666666669,0.327,0.328,0.346,Deseable,3.244,5.49
2018-08-08,16.297083333333333,9.102083333333333,0.246,0.24,0.223,Deseable,6.473,7.78
2018-08-09,14.77,11.098333333333334,0.201,0.194,0.195,Deseable,3.179,5.77
2018-08-10,14.225416666666668,9.16125,0.241,0.241,0.248,Deseable,0.095,0.19
2018-08-11,15.018333333333333,8.82625,0.158,0.158,0.11,Deseable,4.05,4.62
2018-08-12,14.436666666666667,8.068260869565217,0.232,0.218,0.238,Deseable,0.63,1.24
2018-08-13,13.99375,10.318333333333332,0.363,0.369,0.301,Deseable,1.847,3.68
2018-08-14,13.747916666666669,12.800833333333337,0.316,0.325,0.235,Deseable,2.648,5.15
2018-08-16,15.172083333333331,15.5925,0.213,0.208,0.158,Deseable,2.002,3.81
2018-08-17,15.292083333333332,11.422083333333331,0.325,0.33,0.36,Deseable,1.122,1.79
2018-08-18,15.358333333333334,11.996250000000002,0.161,0.161,0.118,Deseable,4.035,4.31
2018-08-19,14.822083333333332,9.452916666666669,0.312,0.346,0.138,Deseable,0.114,0.23
2018-08-20,15.357142857142858,18.4275,0.216,0.211,0.232,Deseable,3.248,6.47
2018-08-21,16.974666666666668,31.81083333333333,0.271,0.272,0.269,Aceptable,1.698,3.33
2018-08-22,15.260416666666666,25.442083333333333,0.405,0.406,0.371,Aceptable,0.984,1.96
2018-08-23,14.876086956521736,12.36761904761905,0.331,0.332,0.275,Deseable,10.389,10.45
2018-08-24,15.412916666666668,10.8425,0.183,0.182,0.137,Deseable,3.747,5.82
2018-08-25,15.055,9.652083333333334,0.103,0.092,0.047,Deseable,2.916,2.86
2018-08-26,15.09125,8.73625,0.292,0.305,0.258,Deseable,0.0,0.0
2018-08-27,14.751666666666669,11.128333333333332,0.387,0.476,0.476,Deseable,0.095,0.19
2018-08-28,14.541666666666666,8.784166666666666,0.221,0.213,0.18,Deseable,2.298,4.51
2018-08-29,15.230416666666663,9.904166666666669,0.176,0.177,0.177,Deseable,2.43,4.84
2018-08-30,15.26,13.2475,0.161,0.159,0.129,Deseable,2.243,4.4
2018-09-01,15.243333333333332,19.45958333333333,0.219,0.219,0.244,Deseable,3.447,6.12
2018-09-02,15.695833333333333,16.65625,0.385,0.385,0.385,Deseable,0.0,0.0
2018-09-03,15.78,12.762083333333337,0.287,0.279,0.276,Deseable,1.1,2.15
2018-09-05,15.005833333333332,13.153333333333334,0.516,0.525,0.565,Deseable,0.0,0.0
2018-09-06,14.518333333333333,18.070416666666667,0.188,0.188,0.189,Deseable,5.377,6.17
2018-09-10,15.069166666666666,33.435,0.341,0.341,0.341,Aceptable,0.0,0.0
2018-09-13,13.676666666666668,27.607916666666668,0.39,0.386,0.368,Aceptable,0.76,1.24
2018-09-17,14.1875,27.57208333333333,0.097,0.092,0.092,Aceptable,1.652,2.31
2018-09-18,14.928333333333333,21.683333333333334,0.188,0.2,0.116,Deseable,1.33,1.74
2018-09-19,15.282083333333333,17.336666666666666,0.197,0.197,0.216,Deseable,5.553,5.63
2018-09-20,15.53625,12.126666666666669,0.103,0.086,0.085,Deseable,2.293,2.38
2018-09-21,14.587083333333332,14.436666666666667,0.489,0.534,0.403,Deseable,2.73,2.84
2018-09-22,15.452916666666669,16.63625,0.383,0.378,0.264,Deseable,2.034,1.75
2018-09-24,15.913333333333334,12.195416666666668,0.362,0.327,0.212,Deseable,0.0,0.0
2018-09-26,15.308750000000002,17.695,0.555,0.57,0.566,Deseable,0.0,0.0
2018-09-27,15.090833333333334,19.3325,0.337,0.341,0.341,Deseable,0.0,0.0
2018-09-28,15.757916666666668,19.755416666666665,0.121,0.104,0.108,Deseable,3.657,3.44
2018-09-29,15.553478260869566,21.07875,0.188,0.177,0.144,Deseable,5.726,5.63
2018-10-01,15.790416666666667,40.16458333333333,0.4,0.418,0.374,Aceptable,1.9,3.07
2018-10-03,15.012083333333337,31.91958333333333,0.237,0.205,0.216,Aceptable,1.394,2.57
2018-10-04,14.905416666666667,37.96125,0.467,0.462,0.432,Aceptable,0.868,1.96
2018-10-05,14.627916666666666,35.670833333333334,0.328,0.32,0.353,Aceptable,3.254,7.06
2018-10-12,13.422916666666666,24.24125,0.319,0.311,0.302,Deseable,0.144,0.36
2018-10-13,13.049583333333333,27.105,0.588,0.588,0.588,Aceptable,0.0,0.0
2018-10-14,14.477083333333333,18.524166666666662,0.364,0.371,0.368,Deseable,2.463,6.52
2018-10-15,15.10304347826087,25.71083333333333,0.193,0.2,0.128,Aceptable,2.893,5.32
2018-10-16,14.732916666666666,30.66,0.453,0.411,0.373,Aceptable,0.532,1.44
2018-10-17,14.479583333333332,32.2275,0.304,0.294,0.274,Aceptable,0.96,2.28
2018-10-19,14.767083333333332,37.17125,0.202,0.196,0.195,Aceptable,1.116,2.92
2018-10-21,14.579583333333334,25.062083333333334,0.511,0.515,0.49,Aceptable,0.301,0.81
2018-10-22,13.947083333333332,30.76458333333333,0.574,0.587,0.56,Aceptable,0.445,1.24
2018-10-24,13.837826086956522,29.913157894736845,0.112,0.112,0.019,Aceptable,2.137,3.56
2018-10-28,14.343333333333334,27.945000000000004,0.35,0.314,0.367,Aceptable,0.009,0.02
2018-10-29,14.08125,27.07875,0.539,0.541,0.572,Aceptable,0.0,0.0
2018-10-30,14.648333333333332,24.52958333333333,0.215,0.212,0.2,Deseable,1.707,4.92
2018-10-31,14.216666666666669,33.40083333333333,0.682,0.682,0.682,Aceptable,0.0,0.0
2018-11-02,13.489583333333334,21.58333333333333,0.317,0.309,0.279,Deseable,1.659,4.83
2018-11-06,13.946190476190475,27.937142857142856,0.315,0.312,0.329,Aceptable,0.311,0.91
2018-11-07,15.0775,32.37208333333333,0.286,0.285,0.251,Aceptable,0.924,2.72
2018-11-11,14.499166666666667,25.026666666666667,0.53,0.555,0.579,Aceptable,1.409,4.11
2018-11-18,13.349583333333332,26.47666666666667,0.457,0.441,0.39,Aceptable,2.055,5.99
2018-11-21,13.655833333333334,30.24791666666667,0.569,0.571,0.571,Aceptable,0.574,1.69
