Fecha,TMP,PM25,AOD_mean,AOD_median,AOD_moda,IQCA,AOD_mean_0,AOD_sum
2018-08-08,13.597916666666668,10.564583333333331,0.36,0.358,0.351,Deseable,1.934,3.91
2018-08-09,12.311666666666667,8.292083333333332,0.201,0.186,0.18,Deseable,2.813,5.29
2018-08-10,11.769166666666663,9.224583333333332,0.242,0.235,0.22,Deseable,3.179,6.33
2018-08-11,12.467916666666667,11.50125,0.204,0.193,0.166,Deseable,4.223,6.23
2018-08-12,12.01875,8.566666666666666,0.33,0.323,0.319,Deseable,0.098,0.19
2018-08-13,11.789166666666668,19.519583333333333,0.443,0.463,0.327,Deseable,3.262,6.5
2018-08-14,11.9275,19.64875,0.308,0.302,0.367,Deseable,1.166,2.29
2018-08-16,12.872916666666669,16.074166666666667,0.269,0.281,0.312,Deseable,1.392,2.73
2018-08-18,12.875833333333333,13.76375,0.124,0.115,0.111,Deseable,2.461,4.06
2018-08-19,12.47125,9.210833333333332,0.314,0.283,0.283,Deseable,0.005,0.01
2018-08-20,12.882083333333334,31.56375,0.247,0.249,0.258,Aceptable,3.76,7.49
2018-08-21,12.52,18.277727272727272,0.309,0.318,0.318,Deseable,0.0,0.0
2018-08-22,12.894583333333337,10.393333333333333,0.4,0.401,0.396,Deseable,0.0,0.0
2018-08-23,12.909166666666666,9.697083333333332,0.286,0.283,0.233,Deseable,2.042,3.58
2018-08-24,12.901666666666666,9.65875,0.217,0.196,0.169,Deseable,0.899,1.82
2018-08-25,12.6925,10.80375,0.12,0.123,0.098,Deseable,3.619,3.9
2018-08-26,12.605,10.748333333333337,0.272,0.245,0.229,Deseable,1.895,3.78
2018-08-27,12.365416666666668,50.69583333333333,0.476,0.476,0.476,Precaucion,0.0,0.0
2018-08-29,12.896666666666668,9.527916666666666,0.184,0.189,0.202,Deseable,2.017,4.02
2018-08-30,13.24875,13.605833333333331,0.167,0.17,0.17,Deseable,0.558,1.1
2018-09-01,13.3775,22.94666666666667,0.233,0.229,0.179,Deseable,1.766,3.19
2018-09-03,13.452083333333334,12.854583333333332,0.31,0.279,0.279,Deseable,0.309,0.61
2018-09-06,12.38375,23.21,0.209,0.202,0.15,Deseable,1.887,2.96
2018-09-10,12.701666666666666,14.47,0.353,0.353,0.353,Deseable,0.188,0.35
2018-09-11,12.23625,24.067083333333333,0.474,0.481,0.481,Deseable,1.73,3.14
2018-09-17,12.38625,23.19666666666667,0.203,0.196,0.192,Deseable,3.259,4.55
2018-09-18,13.057083333333331,17.396666666666665,0.276,0.28,0.281,Deseable,0.275,0.36
2018-09-19,13.252916666666666,12.65625,0.287,0.303,0.303,Deseable,6.49,7.72
2018-09-20,13.190833333333332,10.015833333333331,0.212,0.216,0.216,Deseable,3.883,4.5
2018-09-21,12.064583333333331,11.952916666666669,0.551,0.551,0.551,Deseable,0.0,0.0
2018-09-22,13.28,11.135416666666666,0.356,0.355,0.322,Deseable,3.215,2.73
2018-09-24,13.475,12.089166666666666,0.272,0.279,0.261,Deseable,5.105,4.98
2018-09-25,13.268636363636364,9.315,0.398,0.405,0.382,Deseable,3.583,4.69
2018-09-26,13.306818181818182,10.218333333333334,0.41,0.426,0.353,Deseable,0.0,0.0
2018-09-27,12.812916666666666,22.90958333333333,0.351,0.357,0.365,Deseable,0.141,0.19
2018-09-28,13.735416666666666,17.025833333333335,0.127,0.122,0.093,Deseable,2.363,3.31
2018-09-29,13.097619047619048,13.83,0.279,0.274,0.226,Deseable,7.659,9.87
2018-10-01,13.835652173913044,36.44166666666667,0.466,0.485,0.405,Aceptable,1.892,3.38
2018-10-03,12.805,36.42625,0.248,0.26,0.26,Aceptable,0.384,0.71
2018-10-04,12.670833333333334,27.30125,0.487,0.487,0.487,Aceptable,0.0,0.0
2018-10-05,12.579583333333334,27.77125,0.363,0.362,0.362,Aceptable,0.0,0.0
2018-10-12,11.634583333333332,23.38291666666667,0.231,0.23,0.249,Deseable,2.442,6.1
2018-10-15,13.823333333333332,19.49375,0.142,0.142,0.127,Deseable,1.274,3.33
2018-10-16,12.806666666666668,26.424166666666665,0.551,0.563,0.492,Aceptable,0.191,0.52
2018-10-17,12.365833333333333,29.01333333333333,0.527,0.538,0.538,Aceptable,0.0,0.0
2018-10-19,12.8375,30.638,0.283,0.278,0.3,Aceptable,0.619,1.62
2018-10-21,12.723333333333334,24.7375,0.481,0.479,0.474,Deseable,2.888,7.52
2018-10-22,12.02782608695652,35.582857142857144,0.54,0.537,0.553,Aceptable,0.0,0.0
2018-10-23,12.525,27.490416666666665,0.448,0.446,0.446,Aceptable,0.0,0.0
2018-10-24,12.652916666666668,27.280416666666667,0.224,0.183,0.1,Aceptable,2.763,7.56
2018-10-28,12.737083333333333,20.081666666666667,0.303,0.314,0.281,Deseable,0.282,0.77
2018-10-29,12.631666666666668,24.42708333333333,0.383,0.363,0.363,Deseable,0.0,0.0
2018-10-30,13.066666666666668,18.13375,0.239,0.228,0.239,Deseable,2.313,6.67
2018-10-31,12.510416666666666,27.163,0.601,0.598,0.598,Aceptable,0.0,0.0
2018-11-02,12.121250000000002,18.350416666666664,0.291,0.294,0.293,Deseable,0.0,0.0
2018-11-06,12.527619047619046,18.94952380952381,0.335,0.355,0.362,Deseable,0.008,0.02
2018-11-07,13.599583333333332,23.632916666666663,0.301,0.293,0.27,Deseable,0.086,0.25
2018-11-11,12.8425,23.12625,0.536,0.532,0.526,Deseable,0.0,0.0
2018-11-13,13.145416666666668,21.9475,0.508,0.508,0.508,Deseable,0.004,0.01
2018-11-18,12.11875,20.45208333333333,0.462,0.459,0.369,Deseable,0.351,1.02
2018-11-22,12.469166666666666,24.988333333333333,0.522,0.532,0.532,Deseable,0.61,1.78
2018-11-23,12.997916666666669,19.86,0.442,0.442,0.442,Deseable,0.0,0.0
2018-12-01,11.547083333333331,17.25222222222222,0.274,0.267,0.245,Deseable,2.123,6.25
2018-12-02,11.54375,21.67125,0.374,0.372,0.313,Deseable,2.98,8.68
2018-12-04,11.496666666666668,25.725,0.413,0.412,0.412,Aceptable,0.582,1.7
2018-12-06,11.495416666666666,24.328333333333333,0.327,0.327,0.261,Deseable,0.216,0.63
2018-12-07,11.7675,24.290000000000003,0.52,0.52,0.52,Deseable,0.0,0.0
2018-12-16,13.256666666666668,12.460416666666667,0.263,0.26,0.264,Deseable,3.622,8.12
2018-12-17,12.657916666666669,17.999166666666667,0.421,0.443,0.443,Deseable,0.0,0.0
2018-12-22,12.207083333333337,26.83,0.397,0.398,0.285,Aceptable,0.126,0.37
2018-12-23,12.8925,6.468823529411765,0.249,0.241,0.239,Deseable,1.293,3.81
2018-12-26,14.110416666666666,8.020833333333334,0.313,0.319,0.309,Deseable,2.763,8.14
2018-12-29,13.547083333333331,13.4,0.274,0.268,0.243,Deseable,0.315,0.92
2018-12-30,13.4275,9.654583333333331,0.3,0.295,0.295,Deseable,0.0,0.0
2018-12-31,12.915,10.56,,,,Deseable,0.0,0.0
2019-01-01,12.639583333333334,41.48416666666667,0.207,0.215,0.152,Aceptable,0.151,0.42
2019-01-02,13.54,46.312916666666666,0.21,0.205,0.169,Aceptable,3.103,6.44
2019-01-03,13.933749999999998,8.96875,0.353,0.344,0.344,Deseable,0.09,0.26
2019-01-05,14.072916666666666,18.575416666666666,0.329,0.35,0.394,Deseable,0.723,1.84
2019-01-12,12.232083333333334,17.151666666666667,0.383,0.377,0.342,Deseable,0.394,1.15
2019-01-14,11.747083333333334,13.880833333333332,0.389,0.369,0.363,Deseable,0.155,0.45
2019-01-18,13.222083333333332,19.380416666666665,0.324,0.326,0.372,Deseable,0.66,1.94
2019-01-21,13.915833333333332,12.942916666666669,0.297,0.293,0.293,Deseable,0.012,0.03
2019-01-22,14.835833333333332,12.821666666666667,0.364,0.336,0.332,Deseable,0.296,0.88
2019-01-23,14.666666666666666,11.1275,0.238,0.202,0.159,Deseable,2.645,6.02
2019-01-24,14.898333333333332,10.64375,0.275,0.267,0.262,Deseable,2.472,6.8
2019-01-25,14.215416666666668,13.906666666666666,0.273,0.28,0.283,Deseable,0.45,1.31
2019-01-26,14.644583333333337,14.715416666666668,0.284,0.275,0.222,Deseable,0.942,2.77
2019-01-27,13.89875,14.22125,0.325,0.323,0.316,Deseable,0.042,0.12
2019-01-30,12.4275,13.972500000000002,0.534,0.549,0.46,Deseable,0.0,0.0
2019-02-08,12.593333333333334,22.09708333333333,0.431,0.433,0.429,Deseable,0.009,0.03
2019-02-10,12.700416666666667,13.805416666666666,0.523,0.522,0.522,Deseable,0.0,0.0
2019-02-12,14.08625,20.512083333333333,0.456,0.448,0.46,Deseable,0.61,1.72
2019-02-15,13.75,17.10083333333333,0.338,0.338,0.362,Deseable,2.474,5.75
2019-02-16,13.922083333333331,24.531666666666663,0.481,0.479,0.471,Deseable,5.0,14.42
2019-02-17,13.9,18.110833333333336,0.284,0.277,0.286,Deseable,2.307,6.18
2019-02-25,12.25875,14.25125,0.517,0.513,0.513,Deseable,0.835,2.31
2019-02-26,12.270833333333334,21.23375,0.525,0.524,0.585,Deseable,0.39,1.03
2019-03-08,13.795833333333334,13.577083333333334,0.323,0.328,0.357,Deseable,2.694,5.85
2019-03-14,13.450416666666667,20.4625,0.424,0.431,0.41,Deseable,2.985,4.62
2019-03-16,13.847916666666668,17.285833333333333,0.242,0.243,0.245,Deseable,5.28,7.54
2019-03-17,13.717083333333331,15.981666666666667,0.415,0.42,0.42,Deseable,0.0,0.0
2019-03-23,12.176666666666668,25.93166666666667,0.362,0.363,0.378,Aceptable,2.114,2.39
2019-03-24,12.487083333333333,30.59375,0.578,0.576,0.56,Aceptable,0.0,0.0
2019-03-26,13.545416666666668,23.77083333333333,0.511,0.526,0.592,Deseable,0.373,0.51
2019-03-28,13.207916666666668,15.354166666666666,0.403,0.408,0.446,Deseable,0.379,0.57
2019-04-02,11.879583333333334,16.65875,0.581,0.581,0.581,Deseable,0.0,0.0
2019-04-09,12.684166666666668,15.8375,0.347,0.351,0.377,Deseable,1.167,2.29
2019-04-11,12.854583333333332,20.80958333333333,0.368,0.363,0.475,Deseable,0.077,0.15
2019-04-13,13.340416666666668,17.199583333333333,0.336,0.336,0.327,Deseable,0.034,0.07
2019-04-14,13.40875,12.219166666666666,0.508,0.516,0.516,Deseable,0.0,0.0
2019-04-16,13.34125,15.045416666666668,0.325,0.308,0.311,Deseable,0.609,1.21
2019-04-22,11.637083333333337,18.47958333333333,0.414,0.403,0.374,Deseable,0.0,0.0
2019-04-30,13.421818181818184,9.643636363636364,0.426,0.417,0.383,Deseable,2.742,5.46
2019-05-01,14.344166666666666,15.785000000000002,0.175,0.171,0.159,Deseable,2.119,4.16
2019-05-02,14.318333333333332,10.923333333333332,0.398,0.392,0.392,Deseable,1.262,2.51
2019-05-04,13.507083333333334,14.209583333333336,0.36,0.332,0.317,Deseable,1.392,2.73
2019-05-06,14.601666666666668,15.584583333333333,0.347,0.347,0.4,Deseable,0.431,0.82
2019-05-08,12.64,14.712083333333332,0.525,0.513,0.491,Deseable,0.212,0.42
2019-05-11,13.033333333333331,22.109166666666667,0.317,0.318,0.318,Deseable,0.0,0.0
2019-05-16,13.275416666666668,10.54875,0.34,0.351,0.243,Deseable,0.177,0.35
2019-05-18,12.737083333333333,14.135833333333332,0.463,0.463,0.415,Deseable,2.049,4.08
2019-05-22,13.082083333333332,16.249166666666667,0.302,0.288,0.279,Deseable,0.639,1.26
2019-05-24,12.55625,13.285416666666668,0.216,0.213,0.213,Deseable,3.407,6.69
2019-05-26,11.65125,12.7525,1.229,1.231,1.266,Deseable,9.378,18.68
2019-05-27,12.692916666666669,26.2775,0.447,0.443,0.403,Aceptable,0.259,0.51
2019-06-04,13.611666666666666,8.8025,0.275,0.269,0.273,Deseable,2.874,5.73
2019-06-07,11.857083333333334,18.531666666666663,0.424,0.429,0.369,Deseable,0.016,0.03
2019-06-08,13.52,13.889583333333334,0.304,0.277,0.283,Deseable,0.22,0.45
2019-06-16,13.3675,,0.455,0.473,0.473,Incorrecto,0.0,0.0
2019-06-17,13.472500000000002,,0.291,0.281,0.281,Incorrecto,0.615,1.23
2019-06-18,13.057083333333331,,0.359,0.359,0.32,Incorrecto,0.916,1.8
2019-06-19,13.280416666666667,,0.242,0.228,0.31,Incorrecto,3.225,6.43
2019-06-25,13.279583333333331,17.534166666666668,0.268,0.277,0.145,Deseable,9.017,8.85
2019-06-26,14.495833333333332,14.15875,0.15,0.144,0.155,Deseable,2.5,4.65
2019-06-27,14.46,16.945833333333333,0.163,0.162,0.154,Deseable,4.308,5.16
2019-06-28,14.273333333333332,11.72,0.224,0.228,0.216,Deseable,1.881,3.69
2019-06-30,12.9125,11.878333333333332,0.367,0.388,0.394,Deseable,0.374,0.74
2019-07-03,13.293333333333337,23.79208333333333,0.216,0.213,0.213,Deseable,3.244,6.46
2019-07-04,14.073333333333332,17.229583333333334,0.302,0.293,0.227,Deseable,1.63,3.2
2019-07-05,14.015416666666669,17.557083333333335,0.388,0.387,0.427,Deseable,1.363,2.72
2019-07-09,11.793333333333337,13.192083333333334,0.368,0.373,0.373,Deseable,0.358,0.7
2019-07-10,12.371666666666668,10.575416666666667,0.26,0.253,0.234,Deseable,4.784,8.33
2019-07-11,11.53,11.434285714285714,0.115,0.106,0.1,Deseable,2.03,3.98
2019-07-16,12.380833333333332,12.884166666666664,0.559,0.58,0.58,Deseable,0.0,0.0
2019-07-17,13.32125,11.242083333333332,0.426,0.457,0.342,Deseable,1.62,3.28
2019-07-18,12.978333333333332,10.161666666666669,0.229,0.223,0.162,Deseable,0.088,0.17
2019-07-19,13.337916666666668,12.234166666666669,0.208,0.215,0.226,Deseable,4.332,7.63
2019-07-20,13.601666666666668,15.683333333333335,0.271,0.275,0.258,Deseable,0.945,1.68
2019-07-21,13.034583333333332,10.321666666666667,0.43,0.463,0.463,Deseable,0.0,0.0
2019-07-26,12.232916666666666,12.062083333333334,0.381,0.361,0.361,Deseable,0.0,0.0
2019-07-27,12.408333333333331,26.275,0.389,0.406,0.433,Aceptable,2.844,5.58
2019-07-29,12.744166666666668,13.348333333333334,0.092,0.09,0.058,Deseable,2.578,2.72
2019-07-30,12.978333333333332,12.71625,0.154,0.153,0.049,Deseable,3.235,4.88
2019-08-01,12.59625,15.214583333333332,0.253,0.243,0.287,Deseable,1.662,3.26
2019-08-04,12.306666666666668,15.405416666666667,0.443,0.432,0.405,Deseable,0.074,0.15
2019-08-05,12.62375,11.33625,0.19,0.188,0.163,Deseable,4.694,5.55
2019-08-06,12.767083333333334,11.72375,0.073,0.065,0.033,Deseable,1.241,2.16
2019-08-07,12.663333333333334,9.506666666666666,0.452,0.452,0.451,Deseable,0.453,0.9
2019-08-10,13.452083333333334,12.0775,0.207,0.204,0.176,Deseable,2.923,4.89
2019-08-11,13.183750000000002,13.442916666666669,0.305,0.313,0.215,Deseable,0.573,1.16
2019-08-12,13.47875,13.438333333333333,0.161,0.154,0.132,Deseable,3.469,4.69
2019-08-15,11.005833333333332,38.400416666666665,0.27,0.27,0.27,Aceptable,0.0,0.0
2019-08-17,12.471666666666666,16.889583333333334,0.526,0.544,0.544,Deseable,0.273,0.54
2019-08-18,13.255,10.02125,0.254,0.25,0.245,Deseable,0.353,0.72
2019-08-19,12.82125,11.191249999999998,0.3,0.298,0.287,Deseable,0.0,0.0
2019-08-21,12.4075,14.097083333333332,0.302,0.289,0.271,Deseable,1.007,1.65
2019-08-22,12.512916666666667,12.467083333333331,0.289,0.287,0.309,Deseable,3.646,6.48
2019-08-24,12.02625,22.937083333333334,0.287,0.28,0.216,Deseable,0.455,0.89
2019-08-26,13.090833333333334,16.84958333333333,0.145,0.144,0.112,Deseable,2.585,4.54
2019-08-27,13.138333333333334,12.462916666666668,0.329,0.329,0.279,Deseable,0.134,0.27
2019-08-28,13.075,13.1175,0.316,0.32,0.278,Deseable,3.996,5.38
2019-08-29,12.912916666666666,14.254583333333334,0.202,0.211,0.211,Deseable,1.222,2.1
2019-08-30,12.744166666666668,13.345416666666663,0.075,0.077,0.041,Deseable,2.107,2.14
2019-08-31,12.985833333333334,14.575,0.331,0.331,0.331,Deseable,0.0,0.0
2019-09-02,13.185416666666669,17.45375,0.203,0.178,0.202,Deseable,1.682,3.35
2019-09-04,12.84375,33.80083333333334,0.579,0.579,0.579,Aceptable,0.0,0.0
2019-09-05,13.407083333333333,14.812083333333334,0.391,0.391,0.391,Deseable,0.0,0.0
2019-09-06,13.380416666666669,24.6825,0.28,0.275,0.26,Deseable,1.359,2.67
2019-09-08,13.185833333333331,9.760833333333332,0.157,0.123,0.118,Deseable,2.006,4.0
2019-09-09,12.725833333333334,16.506249999999998,0.225,0.201,0.201,Deseable,0.418,0.81
2019-09-11,13.67,19.397916666666667,0.211,0.182,0.182,Deseable,0.971,1.76
2019-09-13,13.817916666666669,21.085,0.255,0.279,0.303,Deseable,4.328,5.57
2019-09-16,12.906666666666666,12.03375,0.167,0.156,0.147,Deseable,3.022,4.49
2019-09-22,13.074583333333337,13.984583333333331,0.369,0.359,0.32,Deseable,9.782,8.73
2019-09-27,13.305833333333332,13.987916666666663,0.378,0.346,0.274,Deseable,2.876,3.93
2019-09-29,12.034999999999998,16.449166666666667,0.346,0.344,0.354,Deseable,2.024,3.01
2019-10-01,12.572916666666666,29.37125,0.434,0.428,0.453,Aceptable,3.062,5.46
2019-10-06,11.8425,16.45625,0.532,0.555,0.555,Deseable,0.026,0.06
2019-10-14,11.873333333333331,19.172916666666666,0.282,0.277,0.264,Deseable,2.842,7.78
2019-10-15,12.105,20.48375,0.441,0.439,0.439,Deseable,0.0,0.0
2019-10-17,11.48375,19.125,0.495,0.49,0.49,Deseable,0.0,0.0
2019-10-24,11.244583333333331,14.255,0.512,0.506,0.506,Deseable,0.0,0.0
2019-10-25,10.897368421052631,23.95157894736842,0.429,0.451,0.268,Deseable,0.633,1.77
2019-10-29,12.274166666666666,15.897916666666667,0.374,0.382,0.382,Deseable,0.0,0.0
2019-11-01,12.078333333333331,19.554166666666667,0.473,0.467,0.456,Deseable,0.277,0.81
2019-11-03,13.075833333333334,16.14,0.482,0.481,0.481,Deseable,0.0,0.0
2019-11-05,13.076666666666666,14.552083333333334,0.305,0.309,0.309,Deseable,0.333,0.97
2019-11-07,14.050833333333337,18.46208333333333,0.401,0.404,0.328,Deseable,5.175,9.74
2019-11-17,12.272916666666667,11.919166666666667,0.445,0.461,0.461,Deseable,0.256,0.75
2019-11-18,12.09875,16.005416666666665,0.254,0.251,0.245,Deseable,1.065,3.14
2019-11-23,11.828333333333331,19.16541666666667,0.608,0.598,0.589,Deseable,1.548,4.51
2019-11-24,12.265833333333331,20.481666666666666,0.354,0.346,0.346,Deseable,1.476,4.35
2019-11-25,13.637083333333337,15.511666666666663,0.36,0.358,0.37,Deseable,3.447,10.04
2019-11-26,14.304166666666667,16.70958333333333,0.333,0.336,0.354,Deseable,2.954,6.91
2019-12-02,12.729583333333332,17.147916666666667,0.375,0.366,0.314,Deseable,0.057,0.17
2019-12-03,12.2125,14.733333333333334,0.442,0.449,0.326,Deseable,0.844,2.48
2019-12-04,12.272916666666667,18.727500000000003,0.452,0.458,0.458,Deseable,2.373,6.99
2019-12-05,12.092083333333331,16.882916666666667,0.489,0.482,0.51,Deseable,1.974,5.75
2019-12-13,11.64375,27.71333333333333,0.471,0.474,0.458,Aceptable,0.077,0.23
