Fecha,Estacion,Nivel,Valor
2018-10-02 22:00:00,ElCamal,Precaucion,53.22
2018-10-03 12:00:00,ElCamal,Precaucion,55.52
2018-10-04 06:00:00,ElCamal,Precaucion,68.22
2018-10-04 12:00:00,ElCamal,Precaucion,62.79
2018-10-04 14:00:00,ElCamal,Precaucion,56.37
2018-10-04 15:00:00,ElCamal,Precaucion,54.46
2018-10-05 12:00:00,ElCamal,Precaucion,69.99
2018-10-05 14:00:00,ElCamal,Precaucion,74.56
2018-10-05 15:00:00,ElCamal,Precaucion,63.64
2018-10-06 04:00:00,ElCamal,Precaucion,53.61
2018-10-06 05:00:00,ElCamal,Precaucion,56.05
2018-10-06 06:00:00,ElCamal,Precaucion,52.18
2018-10-06 07:00:00,ElCamal,Precaucion,52.2
2018-10-07 05:00:00,ElCamal,Precaucion,60.09
2018-10-07 19:00:00,ElCamal,Precaucion,51.88
2018-10-09 12:00:00,ElCamal,Precaucion,55.98
2018-10-09 14:00:00,ElCamal,Precaucion,60.55
2018-10-09 16:00:00,ElCamal,Precaucion,51.79
2018-10-10 16:00:00,ElCamal,Precaucion,60.29
2018-10-11 06:00:00,ElCamal,Precaucion,60.3
2018-10-11 16:00:00,ElCamal,Precaucion,52.98
2018-10-11 17:00:00,ElCamal,Precaucion,56.38
2018-10-12 12:00:00,ElCamal,Precaucion,54.54
2018-10-12 16:00:00,ElCamal,Precaucion,56.9
2018-10-13 17:00:00,ElCamal,Precaucion,60.47
2018-10-14 15:00:00,ElCamal,Precaucion,54.82
2018-10-15 11:00:00,ElCamal,Precaucion,61.42
2018-10-17 11:00:00,ElCamal,Precaucion,62.0
2018-10-17 12:00:00,ElCamal,Precaucion,66.9
2018-10-17 13:00:00,ElCamal,Precaucion,54.12
2018-10-18 12:00:00,ElCamal,Precaucion,54.32
2018-10-19 15:00:00,ElCamal,Precaucion,57.4
2018-10-19 16:00:00,ElCamal,Precaucion,57.6
2018-10-20 00:00:00,ElCamal,Precaucion,58.84
2018-10-20 15:00:00,ElCamal,Precaucion,52.0
2018-10-22 11:00:00,ElCamal,Precaucion,52.94
2018-10-22 12:00:00,ElCamal,Precaucion,56.3
2018-10-22 13:00:00,ElCamal,Precaucion,78.0
2018-10-22 14:00:00,ElCamal,Precaucion,80.58
2018-10-22 17:00:00,ElCamal,Precaucion,56.06
2018-10-23 12:00:00,ElCamal,Precaucion,67.68
2018-10-24 01:00:00,ElCamal,Precaucion,53.55
2018-10-24 12:00:00,ElCamal,Precaucion,65.49
2018-10-25 14:00:00,ElCamal,Precaucion,57.46
2018-10-25 15:00:00,ElCamal,Precaucion,55.46
2018-10-26 16:00:00,ElCamal,Precaucion,62.61
2018-10-29 11:00:00,ElCamal,Precaucion,65.68
2018-10-29 12:00:00,ElCamal,Precaucion,69.74
2018-10-31 11:00:00,ElCamal,Precaucion,72.47
2018-10-31 12:00:00,ElCamal,Precaucion,86.26
2018-10-31 13:00:00,ElCamal,Precaucion,58.72
2018-11-04 18:00:00,ElCamal,Precaucion,53.4
2018-11-06 17:00:00,ElCamal,Precaucion,56.07
2018-11-07 11:00:00,ElCamal,Precaucion,53.53
2018-11-07 12:00:00,ElCamal,Precaucion,81.33
2018-11-07 13:00:00,ElCamal,Precaucion,65.5
2018-11-07 19:00:00,ElCamal,Precaucion,57.98
2018-11-07 20:00:00,ElCamal,Precaucion,57.08
2018-11-08 11:00:00,ElCamal,Precaucion,52.13
2018-11-12 11:00:00,ElCamal,Precaucion,60.94
2018-11-12 12:00:00,ElCamal,Precaucion,57.64
2018-11-14 17:00:00,ElCamal,Precaucion,64.2
2018-11-15 16:00:00,ElCamal,Precaucion,53.2
2018-11-17 02:00:00,ElCamal,Precaucion,55.15
2018-11-17 04:00:00,ElCamal,Precaucion,51.27
2018-11-17 17:00:00,ElCamal,Precaucion,56.72
2018-11-19 12:00:00,ElCamal,Precaucion,62.2
2018-11-19 14:00:00,ElCamal,Precaucion,51.81
2018-11-19 17:00:00,ElCamal,Precaucion,73.31
2018-11-19 18:00:00,ElCamal,Precaucion,73.75
2018-11-20 12:00:00,ElCamal,Precaucion,53.56
2018-11-21 11:00:00,ElCamal,Precaucion,59.87
2018-11-21 12:00:00,ElCamal,Precaucion,61.26
2018-11-21 13:00:00,ElCamal,Precaucion,71.8
2018-11-21 17:00:00,ElCamal,Precaucion,51.96
2018-11-21 18:00:00,ElCamal,Precaucion,59.45
2018-11-22 12:00:00,ElCamal,Precaucion,76.65
2018-11-26 16:00:00,ElCamal,Precaucion,51.62
2018-11-28 11:00:00,ElCamal,Precaucion,63.02
2018-11-28 12:00:00,ElCamal,Precaucion,72.17
2018-11-28 13:00:00,ElCamal,Precaucion,75.6
2018-11-29 12:00:00,ElCamal,Precaucion,58.41
2018-12-01 15:00:00,ElCamal,Precaucion,63.55
2018-12-01 17:00:00,ElCamal,Precaucion,52.82
2018-12-03 12:00:00,ElCamal,Precaucion,68.69
2018-12-04 12:00:00,ElCamal,Precaucion,53.88
2018-12-04 13:00:00,ElCamal,Precaucion,55.29
2018-12-04 14:00:00,ElCamal,Precaucion,53.79
2018-12-04 15:00:00,ElCamal,Precaucion,52.2
2018-12-04 16:00:00,ElCamal,Precaucion,58.73
2018-12-04 20:00:00,ElCamal,Precaucion,63.39
2018-12-05 11:00:00,ElCamal,Precaucion,66.2
2018-12-06 12:00:00,ElCamal,Precaucion,51.94
2018-12-06 13:00:00,ElCamal,Precaucion,52.19
2018-12-11 21:00:00,ElCamal,Precaucion,51.23
2018-12-12 11:00:00,ElCamal,Precaucion,64.66
2018-12-12 12:00:00,ElCamal,Precaucion,73.78
2018-12-12 21:00:00,ElCamal,Precaucion,53.68
2018-12-13 11:00:00,ElCamal,Precaucion,58.13
2018-12-15 13:00:00,ElCamal,Precaucion,53.12
2018-12-17 12:00:00,ElCamal,Precaucion,57.61
2018-12-17 14:00:00,ElCamal,Precaucion,53.63
2018-12-18 12:00:00,ElCamal,Precaucion,96.01
2018-12-18 16:00:00,ElCamal,Precaucion,53.4
2018-12-19 14:00:00,ElCamal,Precaucion,65.56
2018-12-20 12:00:00,ElCamal,Precaucion,53.95
2018-12-20 21:00:00,ElCamal,Precaucion,56.06
2018-12-21 13:00:00,ElCamal,Precaucion,58.31
2018-12-21 17:00:00,ElCamal,Precaucion,54.57
2019-01-01 05:00:00,ElCamal,Alerta,238.97
2019-01-01 06:00:00,ElCamal,Alerta,183.28
2019-01-09 12:00:00,ElCamal,Precaucion,64.97
2019-01-09 13:00:00,ElCamal,Precaucion,68.35
2019-01-09 14:00:00,ElCamal,Precaucion,84.53
2019-01-09 15:00:00,ElCamal,Precaucion,53.76
2019-01-15 12:00:00,ElCamal,Precaucion,57.14
2019-01-16 12:00:00,ElCamal,Precaucion,57.76
2019-01-16 13:00:00,ElCamal,Precaucion,52.4
2019-01-16 15:00:00,ElCamal,Precaucion,66.84
2019-01-16 16:00:00,ElCamal,Precaucion,60.92
2019-01-17 15:00:00,ElCamal,Precaucion,53.72
2019-01-18 12:00:00,ElCamal,Precaucion,55.31
2019-01-19 16:00:00,ElCamal,Precaucion,51.71
2019-01-21 12:00:00,ElCamal,Precaucion,53.14
2019-01-22 11:00:00,ElCamal,Precaucion,54.5
2019-01-22 12:00:00,ElCamal,Precaucion,65.88
2019-01-23 12:00:00,ElCamal,Precaucion,76.13
2019-01-30 20:00:00,ElCamal,Precaucion,55.44
2019-01-31 14:00:00,ElCamal,Precaucion,56.34
2019-01-31 16:00:00,ElCamal,Precaucion,56.24
2019-02-06 12:00:00,ElCamal,Precaucion,89.96
2019-02-07 12:00:00,ElCamal,Precaucion,63.92
2019-02-08 12:00:00,ElCamal,Precaucion,63.53
2019-02-08 13:00:00,ElCamal,Precaucion,63.36
2019-02-13 11:00:00,ElCamal,Precaucion,53.63
2019-02-14 12:00:00,ElCamal,Precaucion,78.26
2019-02-14 13:00:00,ElCamal,Precaucion,62.21
2019-02-15 19:00:00,ElCamal,Precaucion,63.78
2019-02-16 20:00:00,ElCamal,Precaucion,52.14
2019-02-17 18:00:00,ElCamal,Precaucion,55.72
2019-02-21 01:00:00,ElCamal,Precaucion,55.54
2019-02-23 13:00:00,ElCamal,Precaucion,51.23
2019-02-26 12:00:00,ElCamal,Precaucion,56.14
2019-02-26 15:00:00,ElCamal,Precaucion,56.1
2019-02-27 12:00:00,ElCamal,Precaucion,56.66
2019-03-06 12:00:00,ElCamal,Precaucion,66.46
2019-03-06 13:00:00,ElCamal,Precaucion,64.92
2019-03-07 00:00:00,ElCamal,Precaucion,51.92
2019-03-07 12:00:00,ElCamal,Precaucion,73.2
2019-03-07 13:00:00,ElCamal,Precaucion,56.61
2019-03-07 14:00:00,ElCamal,Precaucion,53.26
2019-03-07 22:00:00,ElCamal,Precaucion,56.58
2019-03-07 23:00:00,ElCamal,Precaucion,73.77
2019-03-08 11:00:00,ElCamal,Precaucion,64.42
2019-03-08 12:00:00,ElCamal,Precaucion,63.49
2019-03-12 12:00:00,ElCamal,Precaucion,55.83
2019-03-12 16:00:00,ElCamal,Precaucion,57.42
2019-03-13 14:00:00,ElCamal,Precaucion,61.67
2019-03-13 15:00:00,ElCamal,Precaucion,55.02
2019-03-13 18:00:00,ElCamal,Precaucion,78.13
2019-03-13 19:00:00,ElCamal,Precaucion,61.75
2019-03-18 00:00:00,ElCamal,Precaucion,54.66
2019-03-18 15:00:00,ElCamal,Precaucion,52.21
2019-03-18 16:00:00,ElCamal,Precaucion,55.37
2019-03-19 14:00:00,ElCamal,Precaucion,59.95
2019-03-20 13:00:00,ElCamal,Precaucion,52.92
2019-03-21 14:00:00,ElCamal,Precaucion,62.89
2019-03-22 12:00:00,ElCamal,Precaucion,57.73
2019-03-23 02:00:00,ElCamal,Precaucion,64.0
2019-03-23 03:00:00,ElCamal,Precaucion,57.12
2019-03-23 05:00:00,ElCamal,Precaucion,52.48
2019-03-23 14:00:00,ElCamal,Precaucion,55.65
2019-03-23 15:00:00,ElCamal,Precaucion,60.17
2019-03-24 02:00:00,ElCamal,Precaucion,60.79
2019-03-24 03:00:00,ElCamal,Precaucion,59.13
2019-03-24 05:00:00,ElCamal,Precaucion,60.27
2019-03-25 19:00:00,ElCamal,Precaucion,60.94
2019-03-25 20:00:00,ElCamal,Precaucion,51.65
2019-03-27 14:00:00,ElCamal,Precaucion,57.88
2019-03-27 15:00:00,ElCamal,Precaucion,52.42
2019-03-27 17:00:00,ElCamal,Precaucion,57.83
2019-03-28 13:00:00,ElCamal,Precaucion,59.14
2019-03-29 12:00:00,ElCamal,Precaucion,61.19
2019-04-01 12:00:00,ElCamal,Precaucion,53.66
2019-04-03 14:00:00,ElCamal,Precaucion,56.74
2019-04-05 12:00:00,ElCamal,Precaucion,52.87
2019-04-05 17:00:00,ElCamal,Precaucion,51.02
2019-04-08 11:00:00,ElCamal,Precaucion,52.03
2019-04-08 12:00:00,ElCamal,Precaucion,71.76
2019-04-09 00:00:00,ElCamal,Precaucion,52.6
2019-04-09 11:00:00,ElCamal,Precaucion,52.57
2019-04-09 12:00:00,ElCamal,Precaucion,77.33
2019-04-09 13:00:00,ElCamal,Precaucion,59.06
2019-04-10 18:00:00,ElCamal,Precaucion,51.88
2019-04-11 12:00:00,ElCamal,Precaucion,86.45
2019-04-11 13:00:00,ElCamal,Precaucion,65.07
2019-04-12 11:00:00,ElCamal,Precaucion,51.66
2019-04-12 12:00:00,ElCamal,Precaucion,72.79
2019-04-12 13:00:00,ElCamal,Precaucion,51.59
2019-04-13 15:00:00,ElCamal,Precaucion,54.36
2019-04-22 12:00:00,ElCamal,Precaucion,65.73
2019-04-23 12:00:00,ElCamal,Precaucion,57.33
2019-04-24 13:00:00,ElCamal,Precaucion,58.74
2019-04-25 11:00:00,ElCamal,Precaucion,68.25
2019-04-25 12:00:00,ElCamal,Precaucion,85.94
2019-04-25 13:00:00,ElCamal,Precaucion,83.61
2019-04-27 13:00:00,ElCamal,Precaucion,52.66
2019-05-13 16:00:00,ElCamal,Precaucion,54.21
2019-05-14 01:00:00,ElCamal,Precaucion,56.14
2019-05-14 02:00:00,ElCamal,Precaucion,59.15
2019-05-14 03:00:00,ElCamal,Precaucion,59.37
2019-05-14 04:00:00,ElCamal,Precaucion,61.58
2019-05-14 06:00:00,ElCamal,Precaucion,65.02
2019-05-15 12:00:00,ElCamal,Precaucion,56.67
2019-05-20 13:00:00,ElCamal,Precaucion,110.9
2019-05-21 04:00:00,ElCamal,Precaucion,51.9
2019-05-21 11:00:00,ElCamal,Precaucion,53.2
2019-05-21 12:00:00,ElCamal,Precaucion,54.78
2019-05-21 13:00:00,ElCamal,Precaucion,58.33
2019-05-21 14:00:00,ElCamal,Precaucion,57.16
2019-05-22 12:00:00,ElCamal,Precaucion,53.47
2019-05-22 20:00:00,ElCamal,Precaucion,52.06
2019-05-23 12:00:00,ElCamal,Precaucion,53.44
2019-05-26 19:00:00,ElCamal,Precaucion,51.11
2019-05-27 12:00:00,ElCamal,Precaucion,73.33
2019-05-27 15:00:00,ElCamal,Precaucion,56.19
2019-05-28 11:00:00,ElCamal,Precaucion,56.76
2019-05-28 12:00:00,ElCamal,Precaucion,69.3
2019-05-28 13:00:00,ElCamal,Precaucion,71.98
2019-06-04 11:00:00,ElCamal,Precaucion,79.43
2019-06-04 12:00:00,ElCamal,Precaucion,53.94
2019-06-13 11:00:00,ElCamal,Precaucion,83.44
2019-06-13 12:00:00,ElCamal,Precaucion,91.83
2019-06-13 13:00:00,ElCamal,Precaucion,83.12
2019-06-13 17:00:00,ElCamal,Precaucion,51.19
2019-06-14 11:00:00,ElCamal,Precaucion,54.15
2019-06-14 15:00:00,ElCamal,Precaucion,53.37
2019-06-15 01:00:00,ElCamal,Precaucion,51.91
2019-06-15 02:00:00,ElCamal,Precaucion,52.43
2019-06-15 11:00:00,ElCamal,Precaucion,58.72
2019-06-24 13:00:00,ElCamal,Precaucion,54.85
2019-06-25 12:00:00,ElCamal,Precaucion,57.1
2019-06-25 13:00:00,ElCamal,Precaucion,56.98
2019-06-25 15:00:00,ElCamal,Precaucion,63.59
2019-06-25 16:00:00,ElCamal,Precaucion,53.02
2019-06-25 17:00:00,ElCamal,Precaucion,55.49
2019-06-25 18:00:00,ElCamal,Precaucion,57.18
2019-06-25 20:00:00,ElCamal,Precaucion,59.66
2019-06-25 22:00:00,ElCamal,Precaucion,53.96
2019-06-26 16:00:00,ElCamal,Precaucion,122.21
2019-06-26 17:00:00,ElCamal,Precaucion,142.56
2019-06-26 18:00:00,ElCamal,Precaucion,55.34
2019-06-26 19:00:00,ElCamal,Precaucion,57.66
2019-06-27 13:00:00,ElCamal,Precaucion,55.25
2019-07-01 12:00:00,ElCamal,Precaucion,51.05
2019-07-02 12:00:00,ElCamal,Precaucion,65.42
2019-07-02 13:00:00,ElCamal,Precaucion,59.41
2019-07-03 12:00:00,ElCamal,Precaucion,58.11
2019-07-03 13:00:00,ElCamal,Precaucion,55.62
2019-07-03 18:00:00,ElCamal,Precaucion,54.45
2019-07-05 12:00:00,ElCamal,Precaucion,92.11
2019-07-05 13:00:00,ElCamal,Precaucion,58.4
2019-07-11 12:00:00,ElCamal,Precaucion,53.2
2019-07-12 12:00:00,ElCamal,Precaucion,67.55
2019-07-25 12:00:00,ElCamal,Precaucion,63.37
2019-07-25 15:00:00,ElCamal,Precaucion,84.18
2019-07-27 16:00:00,ElCamal,Precaucion,55.93
2019-07-29 18:00:00,ElCamal,Precaucion,64.9
2019-08-02 13:00:00,ElCamal,Precaucion,53.13
2019-08-14 03:00:00,ElCamal,Precaucion,67.34
2019-08-14 04:00:00,ElCamal,Precaucion,68.76
2019-08-15 00:00:00,ElCamal,Precaucion,59.69
2019-08-15 01:00:00,ElCamal,Precaucion,52.2
2019-08-15 03:00:00,ElCamal,Precaucion,52.02
2019-08-15 04:00:00,ElCamal,Precaucion,70.04
2019-08-15 07:00:00,ElCamal,Precaucion,53.57
2019-08-15 21:00:00,ElCamal,Precaucion,80.27
2019-08-19 11:00:00,ElCamal,Precaucion,51.04
2019-08-19 12:00:00,ElCamal,Precaucion,64.09
2019-08-25 03:00:00,ElCamal,Precaucion,54.39
2019-08-31 01:00:00,ElCamal,Precaucion,73.24
2019-09-02 20:00:00,ElCamal,Precaucion,55.26
2019-09-03 01:00:00,ElCamal,Precaucion,52.14
2019-09-03 16:00:00,ElCamal,Precaucion,61.04
2019-09-12 13:00:00,ElCamal,Alerta,152.04
2019-09-12 14:00:00,ElCamal,Precaucion,146.84
2019-09-12 15:00:00,ElCamal,Precaucion,78.01
2019-09-12 22:00:00,ElCamal,Precaucion,66.22
2019-09-14 10:00:00,ElCamal,Precaucion,69.93
2019-09-14 11:00:00,ElCamal,Precaucion,97.43
2019-09-14 14:00:00,ElCamal,Precaucion,89.37
2019-09-14 19:00:00,ElCamal,Precaucion,57.47
2019-09-15 05:00:00,ElCamal,Precaucion,127.53
2019-09-15 06:00:00,ElCamal,Precaucion,97.63
2019-09-16 22:00:00,ElCamal,Precaucion,55.98
2019-09-17 11:00:00,ElCamal,Precaucion,52.74
2019-09-17 12:00:00,ElCamal,Precaucion,63.51
2019-09-17 18:00:00,ElCamal,Precaucion,53.4
2019-09-18 16:00:00,ElCamal,Precaucion,61.2
2019-09-18 17:00:00,ElCamal,Precaucion,75.15
2019-09-18 18:00:00,ElCamal,Precaucion,53.36
2019-09-19 15:00:00,ElCamal,Precaucion,66.52
2019-09-20 15:00:00,ElCamal,Precaucion,55.91
2019-09-20 18:00:00,ElCamal,Precaucion,54.53
2019-09-20 19:00:00,ElCamal,Precaucion,69.38
2019-09-24 20:00:00,ElCamal,Precaucion,56.79
2019-09-25 05:00:00,ElCamal,Precaucion,65.54
2019-09-25 11:00:00,ElCamal,Precaucion,58.81
2019-09-27 19:00:00,ElCamal,Precaucion,53.83
2019-09-27 21:00:00,ElCamal,Precaucion,51.23
2019-09-29 13:00:00,ElCamal,Precaucion,54.73
2019-09-29 15:00:00,ElCamal,Precaucion,61.3
2019-09-29 16:00:00,ElCamal,Precaucion,68.79
2019-10-01 06:00:00,ElCamal,Precaucion,51.16
2019-10-03 11:00:00,ElCamal,Emergencia,459.19
2019-10-04 06:00:00,ElCamal,Precaucion,53.77
2019-10-09 18:00:00,ElCamal,Precaucion,77.27
2019-10-13 02:00:00,ElCamal,Precaucion,61.25
2019-10-13 03:00:00,ElCamal,Precaucion,66.58
2019-10-13 18:00:00,ElCamal,Precaucion,52.65
2019-10-16 11:00:00,ElCamal,Precaucion,51.24
2019-10-18 05:00:00,ElCamal,Precaucion,53.24
2019-10-18 06:00:00,ElCamal,Precaucion,53.34
2019-10-18 11:00:00,ElCamal,Precaucion,55.72
2019-10-18 12:00:00,ElCamal,Precaucion,73.61
2019-10-18 13:00:00,ElCamal,Precaucion,78.76
2019-10-23 12:00:00,ElCamal,Precaucion,61.18
2019-10-24 12:00:00,ElCamal,Precaucion,61.3
2019-10-25 02:00:00,ElCamal,Precaucion,63.2
2019-10-25 05:00:00,ElCamal,Precaucion,64.89
2019-10-25 06:00:00,ElCamal,Precaucion,59.96
2019-10-25 11:00:00,ElCamal,Precaucion,73.1
2019-10-25 12:00:00,ElCamal,Precaucion,98.62
2019-10-25 13:00:00,ElCamal,Precaucion,80.52
2019-10-25 14:00:00,ElCamal,Precaucion,55.32
2019-10-26 03:00:00,ElCamal,Precaucion,51.46
2019-10-26 04:00:00,ElCamal,Precaucion,80.74
2019-10-26 14:00:00,ElCamal,Precaucion,54.82
2019-10-28 12:00:00,ElCamal,Precaucion,65.81
2019-10-29 12:00:00,ElCamal,Precaucion,54.36
2019-10-31 12:00:00,ElCamal,Precaucion,74.16
2019-11-01 20:00:00,ElCamal,Precaucion,52.66
2019-11-02 16:00:00,ElCamal,Precaucion,54.78
2019-11-07 11:00:00,ElCamal,Precaucion,72.86
2019-11-08 11:00:00,ElCamal,Precaucion,60.83
2019-11-08 12:00:00,ElCamal,Precaucion,66.21
2019-11-11 12:00:00,ElCamal,Precaucion,62.38
2019-11-12 13:00:00,ElCamal,Precaucion,60.94
2019-11-12 14:00:00,ElCamal,Precaucion,54.81
2019-11-13 13:00:00,ElCamal,Precaucion,55.87
2019-11-20 00:00:00,ElCamal,Precaucion,61.69
2019-11-23 14:00:00,ElCamal,Precaucion,51.13
2019-11-25 22:00:00,ElCamal,Precaucion,57.02
2019-11-26 11:00:00,ElCamal,Precaucion,66.31
2019-11-26 12:00:00,ElCamal,Precaucion,54.7
2019-12-03 11:00:00,ElCamal,Precaucion,55.54
2019-12-03 12:00:00,ElCamal,Precaucion,68.08
2019-12-03 13:00:00,ElCamal,Precaucion,54.19
2019-12-05 19:00:00,ElCamal,Precaucion,54.94
2019-12-10 12:00:00,ElCamal,Precaucion,72.19
2019-12-10 17:00:00,ElCamal,Precaucion,54.88
2019-12-13 12:00:00,ElCamal,Precaucion,85.91
2019-12-13 13:00:00,ElCamal,Precaucion,73.24
2019-12-17 12:00:00,ElCamal,Precaucion,56.14
2019-12-19 11:00:00,ElCamal,Precaucion,58.51
2019-12-19 12:00:00,ElCamal,Precaucion,74.42
2019-12-20 12:00:00,ElCamal,Precaucion,76.52
2019-12-21 11:00:00,ElCamal,Precaucion,59.47
2019-12-26 18:00:00,ElCamal,Precaucion,56.6
2020-01-01 05:00:00,ElCamal,Alerta,249.79
2020-01-01 06:00:00,ElCamal,Alarma,264.68
2020-01-01 07:00:00,ElCamal,Precaucion,101.59
2020-01-01 08:00:00,ElCamal,Precaucion,127.52
2020-01-02 12:00:00,ElCamal,Precaucion,56.37
2020-01-07 11:00:00,ElCamal,Precaucion,69.11
2020-01-07 12:00:00,ElCamal,Precaucion,81.67
2020-01-09 11:00:00,ElCamal,Precaucion,62.65
2020-01-09 12:00:00,ElCamal,Precaucion,65.74
2020-01-10 12:00:00,ElCamal,Precaucion,54.7
2020-01-14 21:00:00,ElCamal,Precaucion,55.37
2020-01-15 08:00:00,ElCamal,Precaucion,51.65
2020-01-15 09:00:00,ElCamal,Precaucion,67.89
2020-01-15 11:00:00,ElCamal,Precaucion,59.91
2020-01-24 14:00:00,ElCamal,Precaucion,55.93
2020-01-26 01:00:00,ElCamal,Alerta,154.75
2020-01-27 14:00:00,ElCamal,Precaucion,59.45
2020-01-28 11:00:00,ElCamal,Precaucion,53.49
2020-01-28 12:00:00,ElCamal,Precaucion,62.32
2020-01-28 17:00:00,ElCamal,Precaucion,53.81
2020-01-29 12:00:00,ElCamal,Precaucion,55.17
2020-01-30 00:00:00,ElCamal,Precaucion,55.41
2020-01-30 11:00:00,ElCamal,Precaucion,63.48
2020-01-30 12:00:00,ElCamal,Precaucion,64.65
2020-01-30 14:00:00,ElCamal,Precaucion,69.07
2020-01-30 20:00:00,ElCamal,Precaucion,61.55
2020-01-31 13:00:00,ElCamal,Precaucion,60.01
2020-02-01 17:00:00,ElCamal,Precaucion,66.04
2020-02-03 12:00:00,ElCamal,Precaucion,68.71
2020-02-03 21:00:00,ElCamal,Precaucion,73.47
2020-02-05 11:00:00,ElCamal,Precaucion,52.08
2020-02-05 12:00:00,ElCamal,Precaucion,58.51
2020-02-05 13:00:00,ElCamal,Precaucion,60.56
2020-02-05 20:00:00,ElCamal,Precaucion,65.64
2020-02-05 22:00:00,ElCamal,Precaucion,53.31
2020-02-06 12:00:00,ElCamal,Precaucion,66.34
2020-02-06 13:00:00,ElCamal,Precaucion,53.52
2020-02-06 15:00:00,ElCamal,Precaucion,51.49
2020-02-06 16:00:00,ElCamal,Precaucion,110.33
2020-02-06 17:00:00,ElCamal,Precaucion,118.07
2020-02-06 18:00:00,ElCamal,Precaucion,68.01
2020-02-06 19:00:00,ElCamal,Precaucion,57.76
2020-02-07 14:00:00,ElCamal,Precaucion,51.78
2020-02-07 19:00:00,ElCamal,Precaucion,60.21
2020-02-07 20:00:00,ElCamal,Precaucion,81.08
2020-02-08 14:00:00,ElCamal,Precaucion,64.21
2020-02-08 15:00:00,ElCamal,Precaucion,51.77
2020-02-08 16:00:00,ElCamal,Precaucion,55.44
2020-02-08 17:00:00,ElCamal,Precaucion,63.7
2020-02-11 22:00:00,ElCamal,Precaucion,74.21
2020-02-12 12:00:00,ElCamal,Precaucion,53.59
2020-02-12 13:00:00,ElCamal,Precaucion,72.95
2020-02-12 14:00:00,ElCamal,Precaucion,51.18
2020-02-13 12:00:00,ElCamal,Precaucion,55.87
2020-02-14 13:00:00,ElCamal,Precaucion,57.98
2020-02-14 14:00:00,ElCamal,Precaucion,54.48
2020-02-14 19:00:00,ElCamal,Precaucion,52.99
2020-02-15 15:00:00,ElCamal,Precaucion,51.14
2020-02-15 18:00:00,ElCamal,Precaucion,56.42
2020-02-16 16:00:00,ElCamal,Precaucion,70.88
2020-02-16 18:00:00,ElCamal,Precaucion,61.22
2020-02-16 19:00:00,ElCamal,Alarma,338.94
2020-02-16 20:00:00,ElCamal,Precaucion,80.77
2020-02-20 14:00:00,ElCamal,Precaucion,58.16
2020-02-20 19:00:00,ElCamal,Precaucion,62.61
2020-02-20 20:00:00,ElCamal,Precaucion,52.13
2020-02-20 21:00:00,ElCamal,Precaucion,51.29
2020-02-21 20:00:00,ElCamal,Precaucion,64.93
2020-02-21 21:00:00,ElCamal,Precaucion,51.85
2020-02-25 14:00:00,ElCamal,Precaucion,59.11
2020-02-27 15:00:00,ElCamal,Precaucion,51.41
2020-02-27 18:00:00,ElCamal,Precaucion,51.57
2020-02-28 14:00:00,ElCamal,Precaucion,60.56
2020-03-02 11:00:00,ElCamal,Precaucion,51.15
2020-03-02 12:00:00,ElCamal,Precaucion,68.62
2020-03-03 01:00:00,ElCamal,Precaucion,51.2
2020-03-03 11:00:00,ElCamal,Precaucion,65.41
2020-03-04 11:00:00,ElCamal,Precaucion,51.2
2020-03-05 14:00:00,ElCamal,Precaucion,77.08
2020-03-05 15:00:00,ElCamal,Precaucion,81.39
2020-03-05 16:00:00,ElCamal,Precaucion,61.63
2020-03-05 17:00:00,ElCamal,Precaucion,75.85
2020-03-06 14:00:00,ElCamal,Precaucion,53.41
2020-03-07 13:00:00,ElCamal,Precaucion,61.89
2020-03-07 15:00:00,ElCamal,Precaucion,55.2
2020-03-08 13:00:00,ElCamal,Precaucion,59.38
2020-03-09 11:00:00,ElCamal,Precaucion,53.19
2020-03-09 12:00:00,ElCamal,Precaucion,72.29
2020-03-09 13:00:00,ElCamal,Precaucion,68.38
2020-03-09 17:00:00,ElCamal,Precaucion,60.95
2020-03-09 19:00:00,ElCamal,Precaucion,56.89
2020-03-09 22:00:00,ElCamal,Precaucion,68.76
2020-03-10 13:00:00,ElCamal,Precaucion,58.45
2020-03-10 16:00:00,ElCamal,Precaucion,52.13
2020-03-10 17:00:00,ElCamal,Precaucion,52.0
2020-03-10 18:00:00,ElCamal,Precaucion,55.76
2020-03-11 12:00:00,ElCamal,Precaucion,67.78
2020-03-12 11:00:00,ElCamal,Precaucion,58.22
2020-03-12 12:00:00,ElCamal,Precaucion,68.96
2020-03-25 16:00:00,ElCamal,Precaucion,67.22
2020-03-25 17:00:00,ElCamal,Precaucion,63.33
2020-03-26 17:00:00,ElCamal,Precaucion,68.75
2020-05-14 17:00:00,ElCamal,Precaucion,68.49
2020-05-14 18:00:00,ElCamal,Precaucion,58.72
2020-05-26 16:00:00,ElCamal,Precaucion,52.77
2020-06-04 12:00:00,ElCamal,Precaucion,59.03
2020-06-11 18:00:00,ElCamal,Precaucion,53.46
2020-06-13 13:00:00,ElCamal,Precaucion,52.42
2020-06-24 12:00:00,ElCamal,Precaucion,54.35
2020-06-26 12:00:00,ElCamal,Precaucion,52.48
2020-07-06 20:00:00,ElCamal,Precaucion,53.08
2020-07-07 19:00:00,ElCamal,Precaucion,53.33
2020-07-08 12:00:00,ElCamal,Precaucion,59.02
