Fecha,LosChillos
2004-09-02 00:00:00+00:00,14.396521739130435
2004-09-03 00:00:00+00:00,13.822083333333333
2004-09-04 00:00:00+00:00,12.140416666666667
2004-09-05 00:00:00+00:00,13.20125
2004-09-06 00:00:00+00:00,12.31875
2004-09-07 00:00:00+00:00,11.399166666666666
2004-09-08 00:00:00+00:00,10.509166666666667
2004-09-09 00:00:00+00:00,10.55875
2004-09-10 00:00:00+00:00,12.765416666666667
2004-09-11 00:00:00+00:00,13.86875
2004-09-12 00:00:00+00:00,13.113333333333332
2004-09-13 00:00:00+00:00,13.205416666666666
2004-09-14 00:00:00+00:00,11.636086956521739
2004-09-15 00:00:00+00:00,11.744166666666667
2004-09-16 00:00:00+00:00,12.774583333333332
2004-09-17 00:00:00+00:00,11.604166666666666
2004-09-18 00:00:00+00:00,12.826666666666666
2004-09-19 00:00:00+00:00,11.935
2004-09-20 00:00:00+00:00,12.252083333333333
2004-09-21 00:00:00+00:00,12.080833333333333
2004-09-22 00:00:00+00:00,13.92375
2004-09-23 00:00:00+00:00,12.489166666666668
2004-09-24 00:00:00+00:00,12.402083333333332
2004-09-25 00:00:00+00:00,11.63375
2004-09-26 00:00:00+00:00,11.783333333333333
2004-09-27 00:00:00+00:00,12.894166666666665
2004-09-28 00:00:00+00:00,11.292083333333332
2004-09-29 00:00:00+00:00,10.67
2004-09-30 00:00:00+00:00,12.420833333333334
2004-10-01 00:00:00+00:00,14.02375
2004-10-02 00:00:00+00:00,13.935
2004-10-03 00:00:00+00:00,12.614583333333334
2004-10-04 00:00:00+00:00,12.581249999999999
2004-10-05 00:00:00+00:00,13.114583333333334
2004-10-06 00:00:00+00:00,11.9375
2004-10-07 00:00:00+00:00,12.077916666666667
2004-10-08 00:00:00+00:00,12.970833333333333
2004-10-09 00:00:00+00:00,13.574583333333335
2004-10-10 00:00:00+00:00,12.720416666666667
2004-10-11 00:00:00+00:00,12.919166666666667
2004-10-12 00:00:00+00:00,12.567916666666667
2004-10-13 00:00:00+00:00,12.470416666666667
2004-10-14 00:00:00+00:00,13.733333333333334
2004-10-15 00:00:00+00:00,14.40875
2004-10-16 00:00:00+00:00,14.205416666666666
2004-10-17 00:00:00+00:00,12.549583333333333
2004-10-18 00:00:00+00:00,11.750833333333333
2004-10-19 00:00:00+00:00,12.212916666666667
2004-10-20 00:00:00+00:00,12.14409090909091
2004-10-21 00:00:00+00:00,12.294583333333334
2004-10-22 00:00:00+00:00,11.515
2004-10-23 00:00:00+00:00,11.095416666666667
2004-10-24 00:00:00+00:00,12.341666666666667
2004-10-25 00:00:00+00:00,11.312916666666666
2004-10-26 00:00:00+00:00,11.295833333333334
2004-10-27 00:00:00+00:00,10.63625
2004-10-28 00:00:00+00:00,10.654782608695653
2004-10-29 00:00:00+00:00,10.644166666666667
2004-10-30 00:00:00+00:00,10.793333333333335
2004-10-31 00:00:00+00:00,12.379583333333334
2004-11-01 00:00:00+00:00,14.064583333333333
2004-11-02 00:00:00+00:00,12.357083333333334
2004-11-03 00:00:00+00:00,12.535833333333334
2004-11-04 00:00:00+00:00,12.745416666666666
2004-11-05 00:00:00+00:00,13.0475
2004-11-06 00:00:00+00:00,11.873333333333333
2004-11-07 00:00:00+00:00,12.03625
2004-11-08 00:00:00+00:00,12.386249999999999
2004-11-09 00:00:00+00:00,12.19
2004-11-10 00:00:00+00:00,12.253749999999998
2004-11-11 00:00:00+00:00,13.027500000000002
2004-11-12 00:00:00+00:00,11.769166666666665
2004-11-13 00:00:00+00:00,12.813333333333333
2004-11-14 00:00:00+00:00,13.237916666666665
2004-11-15 00:00:00+00:00,13.235833333333334
2004-11-16 00:00:00+00:00,11.867083333333333
2004-11-17 00:00:00+00:00,12.418333333333335
2004-11-18 00:00:00+00:00,11.696666666666667
2004-11-19 00:00:00+00:00,10.945
2004-11-20 00:00:00+00:00,12.667083333333332
2004-11-21 00:00:00+00:00,13.929583333333333
2004-11-22 00:00:00+00:00,13.470416666666667
2004-11-23 00:00:00+00:00,13.503749999999998
2004-11-24 00:00:00+00:00,13.0475
2004-11-25 00:00:00+00:00,11.268749999999999
2004-11-26 00:00:00+00:00,11.747083333333334
2004-11-27 00:00:00+00:00,13.215000000000002
2004-11-28 00:00:00+00:00,12.370416666666666
2004-11-29 00:00:00+00:00,12.679583333333333
2004-11-30 00:00:00+00:00,12.782499999999999
2004-12-01 00:00:00+00:00,12.071666666666667
2004-12-02 00:00:00+00:00,12.702608695652176
2004-12-03 00:00:00+00:00,13.835
2004-12-04 00:00:00+00:00,13.498333333333333
2004-12-05 00:00:00+00:00,12.950416666666667
2004-12-06 00:00:00+00:00,13.262083333333335
2004-12-07 00:00:00+00:00,12.13375
2004-12-08 00:00:00+00:00,12.895000000000001
2004-12-09 00:00:00+00:00,13.279166666666667
2004-12-10 00:00:00+00:00,13.868333333333332
2004-12-11 00:00:00+00:00,13.454166666666666
2004-12-12 00:00:00+00:00,13.189583333333333
2004-12-13 00:00:00+00:00,13.042499999999999
2004-12-14 00:00:00+00:00,12.629166666666668
2004-12-15 00:00:00+00:00,11.170833333333334
2004-12-16 00:00:00+00:00,11.561666666666667
2004-12-17 00:00:00+00:00,10.930416666666666
2004-12-18 00:00:00+00:00,12.793333333333335
2004-12-19 00:00:00+00:00,13.108333333333334
2004-12-20 00:00:00+00:00,13.863333333333335
2004-12-21 00:00:00+00:00,12.4825
2004-12-22 00:00:00+00:00,13.312083333333334
2004-12-23 00:00:00+00:00,12.75
2004-12-24 00:00:00+00:00,10.511666666666667
2004-12-25 00:00:00+00:00,11.268749999999999
2004-12-26 00:00:00+00:00,12.1725
2004-12-27 00:00:00+00:00,12.375833333333333
2004-12-28 00:00:00+00:00,11.100416666666668
2004-12-29 00:00:00+00:00,11.385833333333332
2004-12-30 00:00:00+00:00,10.815833333333332
2004-12-31 00:00:00+00:00,13.003333333333332
2005-01-01 00:00:00+00:00,13.10875
2005-01-02 00:00:00+00:00,13.154583333333333
2005-01-03 00:00:00+00:00,12.895416666666668
2005-01-04 00:00:00+00:00,12.996250000000002
2005-01-05 00:00:00+00:00,13.110833333333334
2005-01-06 00:00:00+00:00,13.420833333333334
2005-01-07 00:00:00+00:00,13.8975
2005-01-08 00:00:00+00:00,12.05625
2005-01-09 00:00:00+00:00,13.092500000000001
2005-01-10 00:00:00+00:00,13.45875
2005-01-11 00:00:00+00:00,13.972916666666668
2005-01-12 00:00:00+00:00,14.7025
2005-01-13 00:00:00+00:00,12.454583333333334
2005-01-14 00:00:00+00:00,12.494583333333333
2005-01-15 00:00:00+00:00,12.077916666666667
2005-01-16 00:00:00+00:00,12.676666666666668
2005-01-17 00:00:00+00:00,11.34875
2005-01-18 00:00:00+00:00,12.860416666666666
2005-01-19 00:00:00+00:00,13.13875
2005-01-20 00:00:00+00:00,12.21125
2005-01-21 00:00:00+00:00,12.224583333333333
2005-01-22 00:00:00+00:00,12.899166666666666
2005-01-23 00:00:00+00:00,12.68125
2005-01-24 00:00:00+00:00,12.259166666666667
2005-01-25 00:00:00+00:00,11.6725
2005-01-26 00:00:00+00:00,13.370833333333332
2005-01-27 00:00:00+00:00,12.25590909090909
2005-01-28 00:00:00+00:00,14.11125
2005-01-29 00:00:00+00:00,12.936666666666667
2005-01-30 00:00:00+00:00,12.068333333333333
2005-01-31 00:00:00+00:00,13.817916666666667
2005-02-01 00:00:00+00:00,13.506666666666666
2005-02-02 00:00:00+00:00,13.030000000000001
2005-02-03 00:00:00+00:00,13.82125
2005-02-04 00:00:00+00:00,14.528333333333334
2005-02-05 00:00:00+00:00,15.058333333333332
2005-02-06 00:00:00+00:00,14.477083333333333
2005-02-07 00:00:00+00:00,13.7975
2005-02-08 00:00:00+00:00,12.621666666666668
2005-02-09 00:00:00+00:00,14.0875
2005-02-10 00:00:00+00:00,13.248333333333333
2005-02-11 00:00:00+00:00,12.305416666666666
2005-02-12 00:00:00+00:00,10.951666666666666
2005-02-13 00:00:00+00:00,13.293333333333335
2005-02-14 00:00:00+00:00,13.48375
2005-02-15 00:00:00+00:00,11.414583333333333
2005-02-16 00:00:00+00:00,10.905833333333334
2005-02-17 00:00:00+00:00,12.594999999999999
2005-02-18 00:00:00+00:00,14.032083333333333
2005-02-19 00:00:00+00:00,13.217916666666667
2005-02-20 00:00:00+00:00,13.795833333333334
2005-02-21 00:00:00+00:00,13.446666666666665
2005-02-22 00:00:00+00:00,14.414583333333333
2005-02-23 00:00:00+00:00,14.132083333333334
2005-02-24 00:00:00+00:00,14.665
2005-02-25 00:00:00+00:00,14.291666666666666
2005-02-26 00:00:00+00:00,14.516666666666666
2005-02-27 00:00:00+00:00,13.67125
2005-02-28 00:00:00+00:00,12.549583333333333
2005-03-01 00:00:00+00:00,13.392916666666666
2005-03-02 00:00:00+00:00,14.65875
2005-03-03 00:00:00+00:00,13.323333333333332
2005-03-04 00:00:00+00:00,11.092916666666667
2005-03-05 00:00:00+00:00,12.771666666666667
2005-03-06 00:00:00+00:00,12.5525
2005-03-07 00:00:00+00:00,11.868636363636364
2005-03-08 00:00:00+00:00,12.325000000000001
2005-03-09 00:00:00+00:00,11.809583333333334
2005-03-10 00:00:00+00:00,12.210416666666667
2005-03-11 00:00:00+00:00,13.724583333333333
2005-03-12 00:00:00+00:00,12.914583333333333
2005-03-13 00:00:00+00:00,13.1875
2005-03-14 00:00:00+00:00,11.818333333333333
2005-03-15 00:00:00+00:00,12.560416666666667
2005-03-16 00:00:00+00:00,11.925833333333335
2005-03-17 00:00:00+00:00,12.495
2005-03-18 00:00:00+00:00,13.382083333333334
2005-03-19 00:00:00+00:00,12.603333333333333
2005-03-20 00:00:00+00:00,10.878749999999998
2005-03-21 00:00:00+00:00,13.011249999999999
2005-03-22 00:00:00+00:00,14.175833333333335
2005-03-23 00:00:00+00:00,12.96375
2005-03-24 00:00:00+00:00,13.601666666666667
2005-03-25 00:00:00+00:00,12.886249999999999
2005-03-26 00:00:00+00:00,12.65125
2005-03-27 00:00:00+00:00,12.604583333333332
2005-03-28 00:00:00+00:00,13.13875
2005-03-29 00:00:00+00:00,12.39125
2005-03-30 00:00:00+00:00,12.988750000000001
2005-03-31 00:00:00+00:00,12.374166666666667
2005-04-01 00:00:00+00:00,12.766666666666666
2005-04-02 00:00:00+00:00,13.612083333333333
2005-04-03 00:00:00+00:00,12.715416666666668
2005-04-04 00:00:00+00:00,13.948333333333332
2005-04-05 00:00:00+00:00,13.32
2005-04-06 00:00:00+00:00,13.466666666666667
2005-04-07 00:00:00+00:00,13.085652173913045
2005-04-08 00:00:00+00:00,14.091666666666667
2005-04-09 00:00:00+00:00,13.33375
2005-04-10 00:00:00+00:00,14.235833333333334
2005-04-11 00:00:00+00:00,13.652500000000002
2005-04-12 00:00:00+00:00,14.255
2005-04-13 00:00:00+00:00,14.635
2005-04-14 00:00:00+00:00,14.739166666666668
2005-04-15 00:00:00+00:00,15.135
2005-04-16 00:00:00+00:00,15.1625
2005-04-17 00:00:00+00:00,13.547083333333333
2005-04-18 00:00:00+00:00,14.298095238095238
2005-04-19 00:00:00+00:00,13.889166666666666
2005-04-20 00:00:00+00:00,12.834166666666667
2005-04-21 00:00:00+00:00,11.18875
2005-04-22 00:00:00+00:00,12.481304347826086
2005-04-23 00:00:00+00:00,13.029583333333333
2005-04-24 00:00:00+00:00,12.893749999999999
2005-04-25 00:00:00+00:00,12.905416666666667
2005-04-26 00:00:00+00:00,12.36
2005-04-27 00:00:00+00:00,12.6975
2005-04-28 00:00:00+00:00,12.207083333333335
2005-04-29 00:00:00+00:00,12.275
2005-04-30 00:00:00+00:00,11.70875
2005-05-01 00:00:00+00:00,12.987916666666665
2005-05-02 00:00:00+00:00,11.782499999999999
2005-05-03 00:00:00+00:00,12.387500000000001
2005-05-04 00:00:00+00:00,12.73375
2005-05-05 00:00:00+00:00,12.309583333333334
2005-05-06 00:00:00+00:00,12.929583333333333
2005-05-07 00:00:00+00:00,13.78625
2005-05-08 00:00:00+00:00,12.58875
2005-05-09 00:00:00+00:00,13.245833333333332
2005-05-10 00:00:00+00:00,15.178333333333335
2005-05-11 00:00:00+00:00,16.11916666666667
2005-05-12 00:00:00+00:00,14.88125
2005-05-13 00:00:00+00:00,12.835833333333333
2005-05-14 00:00:00+00:00,12.54875
2005-05-15 00:00:00+00:00,13.332083333333332
2005-05-16 00:00:00+00:00,12.622083333333334
2005-05-17 00:00:00+00:00,10.685416666666667
2005-05-18 00:00:00+00:00,12.007916666666667
2005-05-19 00:00:00+00:00,11.200434782608696
2005-05-20 00:00:00+00:00,11.88
2005-05-21 00:00:00+00:00,11.383333333333333
2005-05-22 00:00:00+00:00,11.37625
2005-05-23 00:00:00+00:00,11.3375
2005-05-24 00:00:00+00:00,12.133333333333333
2005-05-25 00:00:00+00:00,12.61625
2005-05-26 00:00:00+00:00,11.509166666666667
2005-05-27 00:00:00+00:00,12.787083333333333
2005-05-28 00:00:00+00:00,13.174166666666666
2005-05-29 00:00:00+00:00,13.822916666666666
2005-05-30 00:00:00+00:00,13.361666666666666
2005-05-31 00:00:00+00:00,13.61125
2005-06-01 00:00:00+00:00,12.320416666666667
2005-06-02 00:00:00+00:00,12.305416666666666
2005-06-03 00:00:00+00:00,13.42875
2005-06-04 00:00:00+00:00,13.015833333333333
2005-06-05 00:00:00+00:00,12.835833333333333
2005-06-06 00:00:00+00:00,12.634583333333333
2005-06-07 00:00:00+00:00,12.986666666666666
2005-06-08 00:00:00+00:00,14.000416666666666
2005-06-09 00:00:00+00:00,13.497083333333334
2005-06-10 00:00:00+00:00,11.87
2005-06-11 00:00:00+00:00,11.501666666666667
2005-06-12 00:00:00+00:00,13.525
2005-06-13 00:00:00+00:00,12.831249999999999
2005-06-14 00:00:00+00:00,12.615
2005-06-15 00:00:00+00:00,14.1075
2005-06-16 00:00:00+00:00,14.693636363636363
2005-06-17 00:00:00+00:00,13.902916666666668
2005-06-18 00:00:00+00:00,13.595416666666667
2005-06-19 00:00:00+00:00,13.029166666666667
2005-06-20 00:00:00+00:00,13.93125
2005-06-21 00:00:00+00:00,13.572916666666666
2005-06-22 00:00:00+00:00,12.347916666666668
2005-06-23 00:00:00+00:00,12.37625
2005-06-24 00:00:00+00:00,13.369166666666667
2005-06-25 00:00:00+00:00,12.8775
2005-06-26 00:00:00+00:00,12.73625
2005-06-27 00:00:00+00:00,12.010833333333332
2005-06-28 00:00:00+00:00,12.233333333333334
2005-06-29 00:00:00+00:00,10.31625
2005-06-30 00:00:00+00:00,11.803333333333333
2005-07-01 00:00:00+00:00,12.346666666666666
2005-07-02 00:00:00+00:00,12.716666666666667
2005-07-03 00:00:00+00:00,11.475833333333334
2005-07-04 00:00:00+00:00,11.217083333333333
2005-07-05 00:00:00+00:00,10.716666666666667
2005-07-06 00:00:00+00:00,13.207083333333332
2005-07-07 00:00:00+00:00,13.950000000000001
2005-07-08 00:00:00+00:00,14.307083333333333
2005-07-09 00:00:00+00:00,13.47625
2005-07-10 00:00:00+00:00,13.752083333333333
2005-07-11 00:00:00+00:00,12.807083333333333
2005-07-12 00:00:00+00:00,11.633333333333333
2005-07-13 00:00:00+00:00,11.418333333333335
2005-07-14 00:00:00+00:00,12.390416666666667
2005-07-15 00:00:00+00:00,11.347083333333332
2005-07-16 00:00:00+00:00,12.459166666666667
2005-07-17 00:00:00+00:00,14.233333333333334
2005-07-18 00:00:00+00:00,13.57
2005-07-19 00:00:00+00:00,11.831249999999999
2005-07-20 00:00:00+00:00,12.571666666666667
2005-07-21 00:00:00+00:00,12.705833333333333
2005-07-22 00:00:00+00:00,12.40375
2005-07-23 00:00:00+00:00,12.800416666666665
2005-07-24 00:00:00+00:00,13.198333333333332
2005-07-25 00:00:00+00:00,14.124583333333334
2005-07-26 00:00:00+00:00,14.521666666666667
2005-07-27 00:00:00+00:00,14.977391304347828
2005-07-28 00:00:00+00:00,14.489583333333334
2005-07-29 00:00:00+00:00,12.422083333333333
2005-07-30 00:00:00+00:00,13.375
