Fecha,Carapungo,SanAntonio,Tumbaco,Guamani,Cotocollao,Belisario,Centro,LosChillos,ElCamal
2018-06-28 14:00,21.14,6.3,15.67,23.1,16.28,21.56,19.75,30.05,27.89
2018-06-29 14:00,38.3,14.1,38.45,43.43,19.96,30.06,30.4,25.75,34.32
2018-06-30 14:00,8.57,4.4,8.27,,3.97,7.32,10.14,7.99,14.07
2018-07-01 14:00,25.78,9.9,3.1,,13.76,6.46,6.42,10.63,14.72
2018-07-02 14:00,20.97,29.6,4.51,16.98,6.57,13.67,10.11,4.66,13.65
2018-07-03 14:00,7.81,18.3,7.61,,2.01,12.13,10.21,11.14,13.37
2018-07-04 14:00,20.71,14.2,10.92,7.14,12.41,7.92,6.02,3.41,19.77
2018-07-05 14:00,32.28,12.9,12.14,10.88,8.25,10.73,9.77,10.35,13.41
2018-07-06 14:00,20.08,5.9,0.37,7.77,5.47,7.36,4.44,5.68,16.53
2018-07-07 14:00,26.24,11.3,7.35,14.96,3.23,8.03,8.16,9.56,13.36
2018-07-08 14:00,13.29,10.8,6,9.03,5.85,9.23,8.49,3.96,18.58
2018-07-09 14:00,28.45,8.4,4.79,14.13,6.68,8.75,4.52,7.11,14.77
2018-07-10 14:00,21.4,14.7,1.83,11.8,8.24,3.86,4.45,4.11,7.14
2018-07-11 14:00,27.74,19.6,0,13,4.51,7.74,8.58,10.25,17.61
2018-07-12 14:00,15.42,8.2,9.92,,10.88,14.6,6.37,3.83,12.14
2018-07-13 14:00,18.43,14.5,8.75,6.59,2.35,11.34,4.82,0.62,10.55
2018-07-14 14:00,27.43,13.5,7.26,4.31,5.85,4.76,6.12,4.51,11.7
2018-07-15 14:00,19.21,19.9,4.99,7.91,7.03,12.02,19.86,0.26,13.88
2018-07-16 14:00,22.46,25.4,,1.21,8.67,2.19,3.3,10.67,14.17
2018-07-17 14:00,17.48,16.7,10.03,3.44,12.21,7.28,2.12,3.79,9.68
2018-07-18 14:00,15.07,17.9,1.17,6.35,8.72,8.81,6.71,3.32,14.25
2018-07-19 14:00,19.84,13.1,12.22,3.54,11.78,8.77,6.44,0.7,5.71
2018-07-20 14:00,13.62,13.5,3.98,26.72,4.48,17.3,20.19,14.53,21.93
2018-07-21 14:00,12.7,19,5.73,11.1,10.27,5.85,12.76,5.02,24.13
2018-07-22 14:00,14.62,16.5,7.6,10.52,11.58,12.1,11.15,5.87,7.87
